Dupe 1,Dupe 2
387404,387460
387403,387459
387402,387458
387401,387456
387399,387454
387398,387453
387397,387452
387359,387390
387333,387388
387328,387387
387284,387385
387271,387382
387245,387381
387219,387377
387218,387376
387217,387375
387216,387374
387215,387373
387214,387372
387212,387371
387210,387368
387208,387367
387206,387365
387204,387364
387203,387363
387199,387362
387196,387361
387195,387360
387194,387358
387193,387357
387191,387355
387190,387354
387188,387353
387187,387352
387186,387351
387184,387350
387183,387348
387182,387347
387181,387346
387180,387345
387178,387344
387176,387343
387175,387342
387221,387341
387174,387340
387173,387339
387172,387337
387171,387336
387170,387335
387169,387334
387166,387332
387161,387331
387160,387330
387158,387327
387157,387326
387156,387325
387155,387323
387154,387322
387153,387320
387149,387319
387148,387318
387147,387317
387146,387316
387145,387315
387144,387314
387143,387313
387141,387312
387139,387309
387137,387306
387136,387304
387135,387303
387134,387302
387133,387301
387132,387300
387131,387299
387130,387298
387129,387297
387128,387296
387127,387295
387126,387294
387125,387293
387124,387292
387123,387291
387122,387290
387121,387289
387120,387287
387119,387286
387117,387285
387115,387283
387113,387282
387112,387281
387111,387280
387110,387279
387109,387278
387108,387277
387107,387276
387106,387275
387105,387274
387104,387273
387102,387272
387100,387269
387099,387267
387098,387266
387097,387265
387095,387264
387093,387263
387092,387262
387091,387261
387090,387260
387089,387259
387088,387258
387086,387257
387084,387254
387083,387253
387082,387252
387081,387251
387078,387247
387077,387246
387075,387244
387074,387243
387073,387242
387072,387241
387071,387240
387070,387239
387069,387238
387066,387237
387065,387236
387063,387235
387061,387233
387060,387232
387059,387231
387058,387230
387057,387229
387056,387228
387055,387227
386991,387167
386529,387101
385717,387094
386522,387068
387018,387021
387017,387019
387012,387015
386379,387014
387009,387013
386989,387008
386987,387007
386979,387006
386927,387002
386926,387001
386924,387000
386921,386999
386918,386998
386917,386997
386916,386996
386915,386994
386909,386993
386908,386992
386907,386990
386906,386988
386903,386986
386900,386985
386899,386984
386898,386983
386897,386982
386896,386981
386894,386980
386893,386977
386891,386975
386889,386973
386888,386972
386887,386971
386886,386967
386885,386965
386884,386964
386883,386962
386882,386961
386881,386960
386879,386957
386878,386956
386877,386955
386876,386953
386875,386952
386874,386951
386928,386949
386873,386948
386871,386946
386870,386945
386868,386944
386867,386943
386865,386940
386864,386939
386863,386938
386862,386937
386861,386935
386860,386934
386857,386933
386856,386932
386855,386931
384446,386923
386825,386838
386824,386837
386822,386836
386821,386835
386818,386834
386817,386833
386816,386832
386815,386829
386801,386812
386797,386810
386795,386809
386794,386808
386793,386807
386792,386805
386791,386804
386789,386803
386788,386802
386787,386800
386786,386799
386785,386798
386777,386781
386771,386779
386773,386778
386770,386776
386769,386775
386743,386764
386741,386763
386740,386762
386739,386761
386737,386760
386736,386759
386735,386758
386733,386757
386732,386756
386731,386753
386730,386751
386729,386750
386728,386749
386744,386748
386727,386747
386713,386724
386702,386721
386700,386718
386699,386716
386698,386715
386697,386714
386696,386711
386695,386708
386694,386707
386693,386706
386692,386705
385524,386704
386690,386703
386675,386683
386639,386682
386628,386681
386627,386680
386626,386679
386625,386678
386624,386674
386623,386673
386621,386672
386620,386671
386619,386670
386618,386669
386617,386668
386616,386667
386614,386666
386611,386664
386610,386663
386608,386659
386607,386658
386606,386657
386604,386656
386603,386655
386602,386654
386601,386653
386597,386652
386596,386650
386595,386649
386592,386648
386590,386647
386589,386646
386588,386645
386587,386644
386586,386643
386584,386642
386583,386641
386582,386640
386581,386638
386580,386637
386579,386636
386578,386635
386577,386634
386576,386633
386546,386562
386540,386561
386534,386560
386513,386558
386512,386557
386511,386556
386510,386553
386508,386552
386507,386551
386505,386550
386503,386549
386502,386548
386501,386547
386499,386542
386498,386541
386497,386539
386496,386538
386495,386537
386494,386536
386491,386535
386490,386533
386489,386532
386488,386531
386487,386530
386485,386528
386483,386527
386482,386526
386481,386525
386480,386524
386478,386520
386477,386518
386476,386517
386475,386516
386392,386479
386462,386463
386446,386461
386444,386460
386443,386459
386442,386458
386440,386457
386439,386456
386438,386454
386437,386452
386435,386450
386433,386449
386432,386448
386387,386426
386386,386425
386385,386424
386384,386423
386383,386422
386382,386421
386381,386420
386380,386419
386377,386417
386376,386416
386375,386415
386374,386414
386373,386412
386372,386411
386371,386410
386370,386408
386368,386407
386367,386406
386365,386405
386362,386404
386361,386403
386359,386401
386358,386400
386357,386399
386356,386398
386355,386397
386354,386396
386353,386394
386352,386393
384971,386363
386341,386343
386340,386342
386336,386339
386335,386338
386334,386337
386330,386332
386322,386328
386320,386327
386318,386324
386296,386313
386295,386312
386294,386311
386293,386310
386292,386309
386288,386308
386287,386307
386286,386306
386204,386304
386284,386303
386283,386302
386279,386301
386278,386300
386277,386299
386276,386298
386256,386272
386228,386269
386226,386268
386225,386267
386224,386266
386223,386264
386222,386263
386221,386261
386218,386260
386216,386259
386215,386258
386213,386255
386212,386254
386211,386253
386210,386252
386209,386251
386208,386249
386207,386248
386206,386246
386205,386245
386203,386244
386202,386243
386200,386241
386199,386240
386198,386239
386197,386238
386195,386237
386194,386236
386193,386235
386192,386234
386190,386233
386188,386232
386187,386231
386186,386230
385453,386229
386157,386179
386154,386176
386153,386175
386152,386173
386151,386172
386150,386171
386149,386170
386147,386169
386146,386168
386158,386167
386145,386166
386144,386165
386142,386164
386140,386161
386139,386160
386112,386131
386061,386129
386058,386127
386057,386126
386056,386125
386055,386124
386054,386123
386053,386122
386052,386121
386051,386120
386050,386119
386049,386117
386048,386116
386047,386115
386046,386114
386045,386113
386044,386111
384939,386110
386041,386109
386040,386108
386038,386107
386037,386106
386035,386105
386034,386104
386033,386101
386032,386100
386031,386099
386029,386098
386027,386097
386026,386096
386025,386095
386024,386094
386022,386093
386020,386090
386019,386089
386018,386088
386017,386087
386016,386085
386015,386083
386014,386082
386011,386081
386008,386079
386007,386077
386006,386076
386001,386075
386000,386074
385999,386073
385998,386072
385996,386071
385995,386070
385994,386069
385993,386068
385992,386067
385991,386066
385990,386065
385989,386064
385988,386063
385986,386062
385933,385973
385932,385972
385931,385971
385930,385970
385929,385969
385928,385967
385925,385964
385924,385963
385923,385962
385922,385961
385921,385960
385935,385959
385920,385958
385919,385957
385918,385956
385917,385955
385916,385954
385915,385953
385914,385951
385913,385949
385911,385948
385910,385947
385908,385946
385907,385945
385904,385943
385903,385942
385902,385941
385901,385940
385900,385939
385899,385938
385898,385937
385897,385936
385883,385888
385594,385887
385882,385886
385881,385885
385880,385884
385815,385872
385802,385869
385779,385867
385752,385866
385711,385864
385692,385863
385682,385862
385670,385859
385669,385858
385650,385856
385649,385855
385648,385854
385645,385853
385644,385852
385643,385851
385641,385850
385640,385849
385639,385848
385638,385847
385636,385846
385635,385845
385634,385843
385633,385842
385632,385841
385631,385840
385630,385839
385628,385838
385626,385836
385625,385835
385622,385834
385621,385832
385620,385831
385619,385830
385618,385829
385617,385828
385616,385827
385615,385826
385659,385824
385613,385823
385612,385822
385611,385821
385608,385819
385607,385818
385605,385817
385604,385816
385603,385814
385602,385813
385601,385812
385600,385811
385599,385810
385596,385808
385595,385807
385592,385806
385658,385805
385588,385804
385587,385803
385585,385801
385584,385800
385583,385798
385582,385797
385581,385796
385580,385795
385579,385794
385577,385793
385576,385792
385575,385791
385574,385790
385573,385789
385572,385788
385571,385787
385570,385786
385569,385785
385568,385783
385567,385782
385566,385780
385562,385777
385561,385776
385560,385775
385559,385773
385558,385772
385556,385771
385555,385770
385554,385769
385553,385768
385552,385766
385551,385765
385550,385764
385549,385762
385547,385761
385546,385760
385545,385759
385544,385758
385541,385757
385539,385756
385537,385755
385536,385754
385535,385753
385534,385751
385533,385750
385532,385749
385531,385748
385530,385747
385528,385746
385527,385745
385526,385744
385656,385743
385525,385742
385523,385738
385522,385737
385655,385736
385519,385735
385518,385733
385517,385732
385516,385731
385515,385730
385514,385729
385512,385727
385510,385726
385509,385725
385508,385724
385507,385723
385506,385722
385505,385721
385504,385720
385503,385719
385502,385718
385501,385716
385500,385715
385498,385713
385497,385712
385495,385709
385494,385708
385493,385707
385492,385706
385653,385705
385488,385704
385487,385703
385486,385702
385485,385701
385484,385700
385483,385699
385482,385698
385481,385697
385480,385696
385479,385694
385477,385693
385475,385690
385474,385689
385472,385686
385471,385685
385469,385684
385468,385683
385467,385681
385466,385680
385465,385679
385464,385678
385461,385676
385460,385675
385459,385674
385457,385672
385456,385671
385454,385668
385352,385586
385413,385415
385412,385414
385408,385410
385394,385407
385391,385404
385390,385403
385389,385402
385388,385400
385387,385399
385385,385398
385384,385397
385383,385395
385373,385381
385371,385379
385370,385378
385369,385377
385368,385376
385367,385375
385366,385374
385324,385364
385317,385363
385316,385362
385315,385361
385314,385360
385313,385359
385312,385358
385311,385357
385309,385355
385307,385354
385306,385353
385304,385351
385302,385350
385301,385349
385300,385348
385298,385347
385297,385346
385296,385345
385295,385343
385294,385342
385292,385341
385291,385340
385290,385339
385289,385338
385288,385336
385286,385334
385285,385333
385284,385332
385283,385331
385282,385330
385281,385329
385280,385328
385278,385327
385277,385326
385276,385325
385274,385323
385272,385321
385242,385261
385214,385259
385213,385258
385212,385257
385211,385256
385210,385255
385206,385254
385205,385253
385204,385252
385203,385250
385202,385249
385200,385248
385199,385247
385198,385246
385197,385245
385196,385244
385195,385243
385194,385241
385193,385240
385192,385239
384908,385238
385191,385237
385190,385236
385189,385235
385188,385234
385187,385231
385186,385230
385185,385229
385184,385228
385183,385227
385182,385226
385181,385225
385180,385224
384857,385223
385179,385222
385176,385220
385173,385219
385172,385218
385171,385217
385159,385165
385094,385162
385093,385161
385092,385158
385091,385157
385090,385155
385089,385153
385088,385152
385086,385151
385084,385150
385083,385149
385082,385148
385081,385147
385080,385146
385079,385145
385077,385144
385076,385143
385074,385142
385073,385140
385072,385139
385070,385138
385069,385137
385068,385136
385067,385135
385066,385134
385065,385133
385063,385130
385060,385128
385059,385127
385056,385125
385053,385124
385052,385123
385051,385122
385050,385121
385049,385120
385046,385118
385045,385115
385044,385113
385043,385112
385042,385111
385041,385109
385039,385108
385038,385107
385037,385105
385036,385104
385035,385103
385034,385102
385032,385101
385031,385100
385030,385099
385029,385098
384949,385015
384948,385014
384945,385012
384944,385011
384943,385010
384942,385009
384940,385008
384952,385007
384938,385006
384929,385000
384928,384999
384927,384998
384926,384997
384925,384996
384924,384995
384923,384994
384922,384993
384921,384992
384920,384991
384918,384990
384917,384989
384915,384987
384914,384986
384913,384984
384911,384983
384910,384981
384909,384980
384906,384979
384905,384978
384904,384977
384903,384975
384902,384974
384901,384973
384900,384972
384951,384968
384898,384967
384897,384966
384896,384965
384895,384964
384894,384963
384893,384962
384892,384961
384891,384960
384890,384959
384889,384958
384888,384957
384884,384956
384883,384955
384881,384954
384880,384953
384861,384863
384860,384862
384858,384859
384744,384856
384842,384855
384841,384854
384840,384853
384839,384852
384838,384851
384837,384849
384836,384848
384835,384847
384834,384846
384833,384845
384832,384844
384824,384827
384823,384826
384822,384825
384639,384820
384818,384819
384803,384815
384802,384814
384801,384812
384800,384811
384799,384810
384798,384809
384796,384808
384795,384807
384794,384806
384793,384805
384788,384791
384787,384790
384775,384785
384774,384784
384773,384782
384772,384781
384770,384780
384767,384779
384765,384778
384764,384777
384738,384761
384735,384760
384734,384759
384733,384758
384732,384757
384730,384755
384728,384754
384727,384753
384726,384751
384725,384750
384723,384749
384722,384748
384721,384747
384720,384746
384717,384743
384715,384742
384739,384741
384714,384740
384674,384705
384663,384704
384662,384703
384661,384702
384660,384701
384658,384700
384657,384699
384656,384698
384655,384697
384654,384696
384653,384695
384651,384693
384650,384692
384646,384690
384645,384689
384643,384688
384642,384687
384640,384686
384637,384685
384636,384682
384635,384681
384634,384680
384633,384679
384632,384678
384630,384677
384629,384676
384628,384675
384627,384673
384626,384672
384625,384671
384624,384670
384623,384669
384622,384668
384621,384667
384620,384666
384592,384608
384583,384607
384540,384604
384539,384603
384537,384601
384536,384600
384534,384599
384533,384598
384532,384597
384531,384596
384530,384595
384529,384594
384528,384589
384527,384588
384525,384587
384524,384586
384523,384584
384522,384582
384520,384581
384519,384580
384518,384578
384516,384577
384515,384576
384514,384575
384513,384573
384512,384572
384510,384571
384509,384570
384508,384569
384506,384568
384505,384566
384504,384565
384503,384564
384502,384563
384501,384562
384500,384561
384498,384560
384497,384559
384496,384557
384494,384556
384492,384555
384491,384553
384489,384552
384543,384551
384488,384550
384487,384549
384486,384548
384469,384490
384465,384475
384464,384474
384461,384473
384460,384472
384458,384470
384457,384468
384456,384467
384437,384451
384401,384445
384400,384444
384399,384443
384398,384442
384397,384441
384396,384440
384395,384439
384394,384438
384393,384436
384391,384435
384390,384434
384389,384433
384388,384431
384385,384430
384384,384429
384404,384428
384383,384427
384382,384426
384381,384425
384379,384424
384378,384423
384377,384421
384376,384420
384374,384419
384373,384418
384372,384416
384370,384415
384369,384414
384367,384412
384366,384411
384403,384410
384364,384409
384363,384407
304519,304572
304497,304571
304495,304570
304494,304569
304492,304567
304491,304566
304489,304564
304486,304563
304483,304561
304481,304560
304480,304559
304479,304558
304478,304557
304476,304555
304475,304554
304474,304553
304473,304551
304472,304550
304470,304549
304469,304548
304467,304547
304466,304546
304462,304544
304461,304543
304459,304542
304458,304540
304457,304539
304456,304538
304455,304535
304453,304534
304452,304532
304449,304530
304448,304529
304447,304528
304446,304527
304445,304526
304444,304525
304443,304524
299426,299427
294311,294414
285475,285488
285451,285486
285446,285484
285445,285483
285444,285482
285441,285480
285440,285479
285439,285478
285438,285477
285436,285476
285435,285474
285434,285473
285432,285470
285431,285469
285430,285468
285429,285467
285427,285465
285426,285464
281634,285462
285425,285461
285452,285459
285423,285458
285422,285457
285421,285455
285389,285401
285387,285400
285386,285399
285385,285398
285384,285397
285383,285396
285382,285395
285381,285394
285377,285391
285376,285390
285316,285368
285313,285367
285311,285366
285310,285365
285309,285364
285308,285363
285307,285362
285306,285361
285303,285359
285302,285358
285301,285356
285300,285355
285297,285352
285295,285351
285294,285350
285293,285348
285291,285346
285290,285345
285289,285344
285288,285342
285287,285341
285286,285340
285285,285339
285284,285338
285283,285337
285280,285334
285279,285333
285278,285331
285277,285330
285276,285329
285275,285328
285274,285327
285273,285326
285271,285325
285270,285324
285269,285323
285268,285322
285267,285321
285263,285320
285262,285319
280860,285312
285241,285247
285240,285246
285238,285245
285236,285244
285235,285243
285217,285232
285215,285231
285214,285230
285213,285229
285212,285228
285211,285226
285210,285225
285209,285224
285207,285222
285206,285221
285219,285220
285187,285200
285168,285198
285165,285197
285160,285196
285140,285195
285139,285194
285132,285193
285128,285192
285121,285191
285114,285188
285113,285186
285118,285185
285111,285184
285110,285183
285107,285182
285104,285181
285102,285180
285101,285179
285098,285177
285096,285176
285095,285175
285093,285174
285092,285173
285090,285172
285088,285170
285086,285169
285084,285167
285083,285166
285081,285163
285079,285162
285077,285161
285075,285159
285074,285158
285073,285157
285072,285155
285070,285153
285069,285152
285066,285151
285064,285149
285063,285148
285062,285147
285061,285146
285060,285145
285058,285144
285057,285143
285056,285142
285055,285141
285053,285138
285052,285135
285051,285134
285049,285131
285048,285130
285047,285129
285046,285127
285045,285126
285044,285125
285043,285124
285042,285123
285041,285122
282311,285100
281181,285097
282643,285082
284730,285065
282019,285040
285017,285020
285014,285019
285006,285018
284972,285016
284970,285015
284969,285013
284967,285012
282522,285010
284966,285009
284965,285008
284964,285007
284963,285004
284962,285003
284961,285002
284960,285000
284959,284999
284958,284998
284956,284997
281266,284996
284954,284995
284976,284993
284952,284991
284951,284990
284950,284988
284948,284987
284947,284986
284946,284985
284945,284984
284943,284982
284942,284980
284941,284979
284940,284978
284938,284977
284915,284928
284876,284927
284873,284926
284865,284922
284864,284921
284863,284920
284862,284919
284861,284918
284860,284917
284859,284916
284858,284914
284857,284913
284854,284912
284850,284911
284849,284910
284848,284909
284847,284907
284846,284906
284845,284905
284867,284904
284844,284903
284843,284902
284842,284901
284840,284900
284839,284899
284838,284898
284837,284897
284836,284895
284220,284891
280709,284890
284835,284889
284834,284888
284832,284887
284831,284886
284830,284885
284829,284884
284828,284883
284827,284882
284826,284881
284824,284880
284823,284879
284822,284878
284821,284875
284820,284874
284818,284871
284817,284870
284816,284869
284813,284868
280972,284814
284780,284800
284729,284797
284711,284796
284701,284794
284700,284793
282009,284792
284699,284791
284698,284790
284696,284789
284695,284787
284692,284783
284691,284782
284689,284781
284688,284779
284687,284778
284686,284777
284685,284776
284684,284775
284683,284773
284682,284772
284681,284771
284680,284770
284679,284769
284678,284768
284677,284767
284676,284766
284675,284765
284674,284764
284673,284763
284672,284762
284671,284761
284670,284760
284669,284759
284668,284758
284667,284757
284666,284756
284664,284755
284662,284753
283006,284752
284660,284751
284659,284750
284658,284749
284656,284748
284655,284747
284654,284746
284653,284745
284652,284743
284651,284742
284650,284741
284649,284740
284648,284739
284647,284738
284646,284737
284645,284734
283879,284732
284643,284731
284642,284728
284640,284727
284639,284726
284638,284725
284637,284724
284636,284723
284635,284722
284634,284721
284632,284720
284630,284719
284629,284718
284628,284717
284627,284716
284626,284715
284625,284714
284624,284713
284623,284712
284620,284709
284598,284603
284597,284602
284595,284600
284594,284599
284590,284591
284583,284587
284573,284585
284565,284580
284564,284579
284563,284578
284561,284577
284558,284576
284557,284575
284567,284574
284556,284572
284555,284571
284554,284570
284553,284569
284552,284568
284527,284547
284521,284546
284520,284545
284519,284544
284517,284542
284516,284541
284515,284540
284514,284539
284513,284538
284512,284537
284511,284536
284510,284535
284509,284534
284508,284533
284507,284532
284506,284531
284504,284529
284502,284528
284500,284526
284499,284525
284496,284524
284493,284523
284453,284485
284452,284484
284450,284483
284449,284482
284448,284480
284447,284479
284445,284478
284443,284477
284441,284476
284440,284475
284439,284474
284438,284471
284454,284470
284437,284469
284436,284468
284435,284466
284434,284465
284433,284464
284431,284463
284430,284462
284428,284461
284427,284460
284426,284459
284425,284458
284424,284456
284398,284412
284397,284411
284396,284410
284262,284409
284395,284408
284394,284407
284393,284405
284391,284404
284388,284402
283137,284401
284316,284389
284325,284383
284295,284380
284290,284379
284283,284376
284282,284375
284281,284373
284280,284372
284279,284371
284277,284370
284276,284369
284275,284368
284274,284367
284273,284366
284271,284365
284270,284364
284266,284363
284264,284362
284263,284361
284261,284360
284260,284359
284257,284358
284254,284357
284253,284356
284252,284355
284251,284354
284250,284353
284249,284352
284247,284351
284245,284348
284244,284347
284243,284346
284242,284345
284241,284344
284240,284343
284239,284342
284238,284341
284237,284340
284236,284339
284235,284338
284234,284337
284233,284336
284231,284335
284230,284334
284229,284333
284228,284332
284227,284331
284226,284330
284225,284329
284222,284328
284219,284327
284218,284326
284217,284324
284216,284323
284214,284322
284208,284321
284207,284320
284205,284319
284204,284318
284203,284317
284202,284315
284201,284312
284200,284311
284199,284310
284196,284309
284195,284308
284194,284307
284193,284306
284286,284305
284192,284304
284191,284303
284190,284302
284189,284301
284188,284300
284187,284299
284183,284298
284181,284297
282380,284296
284180,284294
284179,284293
284178,284292
284177,284291
284176,284289
281516,284232
283064,284197
284107,284157
284094,284156
284063,284154
284044,284152
284041,284151
284032,284150
284020,284149
284004,284147
283989,284145
283988,284144
283987,284143
283986,284141
283998,284140
283352,284139
283984,284137
283983,284136
283981,284135
283979,284134
283997,284131
283977,284130
283976,284129
283974,284128
283973,284127
283972,284126
283971,284125
283968,284124
283996,284123
283967,284122
283966,284121
283965,284120
283994,284118
283963,284117
283961,284114
283960,284113
283959,284112
283957,284111
283953,284110
283951,284108
283950,284106
283949,284105
283948,284104
283946,284103
283944,284102
283943,284101
283942,284100
283939,284099
283933,284098
283932,284096
283931,284095
283930,284093
283929,284092
283924,284091
283923,284090
283921,284089
283920,284088
283917,284087
283916,284086
283915,284085
283914,284084
283913,284083
283912,284082
283911,284081
283910,284080
283909,284078
283908,284077
283907,284076
283906,284075
283904,284073
283903,284072
283902,284071
283900,284070
283899,284069
283898,284068
283897,284067
283894,284065
283893,284064
283892,284062
283891,284061
283888,284060
