Dupe 1,Dupe 2
279846,279886
279845,279884
279843,279883
279842,279882
279841,279881
279840,279880
279839,279878
279838,279876
279836,279875
279835,279874
279834,279873
279831,279871
279830,279870
279848,279869
279828,279868
277886,279867
279827,279866
279826,279865
279825,279864
279824,279862
279822,279860
279819,279858
279818,279857
279817,279856
279816,279855
279815,279854
279814,279853
279847,279852
279813,279851
279812,279850
279800,279804
279799,279802
279778,279794
279777,279793
279424,279792
279776,279791
279775,279790
279772,279789
279771,279788
279770,279787
279780,279786
279769,279785
279768,279784
279767,279782
279763,279764
279759,279760
279721,279756
279714,279755
279702,279754
279692,279753
277917,279752
279691,279751
279690,279749
279688,279748
279686,279747
279685,279745
279684,279744
279683,279743
279693,279742
279681,279741
279680,279740
279679,279739
279677,279738
279676,279737
279672,279734
279671,279733
279669,279732
279668,279731
279667,279730
279666,279729
279665,279728
279664,279727
279662,279726
279661,279725
279660,279724
279659,279723
279658,279722
279657,279720
279653,279718
279652,279717
279650,279716
279649,279715
279646,279713
279645,279712
279644,279711
279643,279709
279640,279706
279639,279705
279638,279704
279636,279703
279634,279701
279632,279699
279631,279698
279630,279696
279608,279622
279584,279619
279583,279618
279580,279617
279579,279616
279577,279615
279573,279613
279571,279612
279570,279610
279569,279609
279565,279606
279564,279605
279563,279604
279560,279603
279558,279602
279557,279601
279555,279599
279554,279598
279551,279597
279550,279596
279547,279595
279545,279594
279544,279593
279543,279592
279541,279591
279540,279590
279539,279588
279538,279587
279507,279522
279501,279520
279499,279519
279498,279518
279497,279517
279496,279516
279495,279515
279494,279514
279493,279513
279491,279512
279490,279511
279489,279510
279486,279508
279485,279506
279484,279505
279461,279478
279459,279475
279458,279474
279456,279473
279455,279472
279454,279471
279453,279470
279452,279469
279451,279468
279449,279467
279448,279466
279447,279465
279446,279463
279445,279462
279437,279441
279436,279440
278164,279438
279426,279433
279425,279432
279423,279431
279422,279430
279421,279429
279420,279427
279407,279416
279406,279415
279405,279413
279404,279412
279403,279411
279402,279410
279386,279398
279350,279395
279342,279392
279341,279391
279340,279390
279339,279389
279337,279387
279332,279384
279331,279383
279330,279381
279329,279380
279328,279379
279327,279378
279326,279377
279325,279376
279324,279373
279323,279372
279345,279371
279322,279370
279049,279369
279321,279368
279320,279367
279318,279366
279317,279365
279316,279364
279344,279360
279312,279359
279311,279358
279309,279357
279343,279356
279308,279355
279307,279354
279306,279353
279305,279352
279304,279351
279303,279349
279302,279348
279256,279291
279247,279289
279245,279287
279244,279286
279243,279285
279238,279284
279237,279281
279236,279280
279233,279279
279232,279278
279230,279276
279250,279275
279229,279274
279226,279273
279224,279272
279223,279271
279222,279270
279221,279269
279220,279268
279219,279267
279217,279266
276573,279265
279215,279264
279212,279263
279211,279262
279209,279261
279208,279260
279206,279259
279205,279258
279204,279257
279203,279254
279202,279253
279201,279252
279153,279196
279132,279195
279125,279194
279124,279193
279123,279192
279122,279191
279120,279189
279119,279188
279118,279187
279117,279186
279116,279185
279115,279184
279114,279182
279113,279179
279112,279178
279111,279177
279110,279176
279109,279175
279108,279174
279106,279173
279105,279172
279104,279171
279102,279170
279101,279169
279100,279167
279099,279166
279097,279164
279096,279163
279095,279162
279094,279161
279091,279160
279090,279159
279089,279158
279088,279157
279085,279156
279084,279155
279083,279154
279081,279152
279080,279151
279079,279150
279078,279149
279077,279148
279076,279147
279075,279145
279074,279144
279073,279143
279072,279142
279071,279141
279069,279139
279068,279137
279067,279136
279066,279135
279065,279134
279064,279133
279063,279131
279062,279130
279061,279129
279059,279128
279058,279127
279048,279050
279037,279046
279033,279044
279032,279042
279031,279040
279030,279039
279001,279028
278974,279026
278971,279025
278969,279024
278967,279023
278966,279022
278947,279021
278929,279019
278924,279018
278915,279016
278906,279014
278893,279013
278881,279012
278831,279008
278830,279007
278828,279005
278827,279004
278826,279003
278825,279002
278822,279000
278821,278998
278820,278997
278819,278996
278818,278995
278817,278994
278816,278993
278815,278992
278814,278991
278812,278990
278811,278988
278810,278986
278807,278984
278806,278983
278805,278982
278804,278981
278838,278980
278837,278978
278801,278977
278800,278975
278797,278973
278794,278972
278793,278968
278791,278965
278790,278964
278788,278961
278787,278960
278786,278959
278785,278958
278784,278957
278781,278956
278779,278954
278778,278953
278777,278952
278776,278951
278774,278950
278773,278949
278772,278948
278770,278946
278768,278945
278766,278944
278763,278942
278762,278941
278761,278940
278760,278939
278835,278938
278759,278937
278758,278936
278756,278935
278753,278934
278751,278933
278750,278932
276305,278931
278749,278930
278748,278928
278747,278925
278746,278922
278744,278921
278743,278920
278742,278919
278741,278917
278740,278916
278737,278914
278736,278913
278735,278912
278734,278911
278192,278910
278834,278909
278733,278907
278732,278905
278730,278904
278729,278903
278728,278901
278727,278898
278726,278897
278724,278895
278723,278894
278722,278892
278721,278891
278720,278890
278719,278889
278718,278888
278716,278887
278283,278886
278715,278885
278714,278884
278713,278883
276274,278882
278711,278880
278710,278879
278709,278878
278708,278877
276267,278876
278706,278875
278705,278874
278704,278873
278703,278872
278702,278871
278701,278869
278700,278868
278699,278867
278698,278866
278697,278865
278696,278864
278695,278863
278694,278862
278693,278861
278692,278860
278691,278858
278690,278857
278689,278856
278688,278855
278685,278854
278683,278853
278682,278852
278681,278851
278680,278850
278679,278849
278677,278847
278676,278846
276249,278845
278675,278844
278674,278843
276917,278809
276395,278799
277343,278783
278617,278640
278604,278639
278591,278638
278584,278635
278582,278634
278578,278633
278574,278632
278573,278631
278572,278630
278571,278627
278570,278626
278569,278625
278567,278623
278566,278622
278565,278621
278564,278620
278577,278615
278558,278614
278556,278612
278555,278611
278554,278609
278551,278607
278547,278605
278546,278603
278545,278602
278544,278601
278540,278600
278536,278597
278417,278596
278535,278595
278533,278594
278532,278593
278530,278589
278527,278588
278526,278587
278525,278586
278524,278583
278522,278581
278521,278580
278451,278507
278450,278506
278449,278505
278448,278502
278447,278501
278446,278500
278445,278498
278444,278496
278443,278495
278442,278494
278441,278493
278440,278492
278439,278491
278438,278490
278436,278489
278435,278487
278433,278486
278432,278485
278431,278484
278430,278483
278429,278482
278428,278481
278426,278480
278424,278479
278423,278478
278422,278477
278419,278476
278418,278474
278416,278472
278414,278471
278413,278470
278412,278469
278410,278468
278409,278467
278408,278466
278406,278465
278405,278464
278403,278462
278401,278460
278400,278459
278399,278458
278397,278457
278396,278456
275436,278415
278353,278385
278329,278384
278328,278383
278327,278382
278326,278381
276647,278380
278325,278379
278324,278378
278323,278376
278318,278373
278317,278372
278316,278371
278314,278368
278313,278367
278312,278366
278311,278363
278309,278362
278308,278360
278307,278359
278306,278358
278305,278357
278304,278356
278302,278355
278331,278354
278300,278352
278298,278351
278295,278350
278293,278349
278292,278348
278291,278347
278287,278346
278284,278343
278330,278341
278282,278340
278281,278338
278280,278337
278277,278336
278276,278335
278273,278334
278272,278333
276720,278297
278249,278258
278231,278256
278217,278255
278216,278252
278214,278251
278213,278250
278212,278248
278210,278247
278209,278246
278207,278244
278206,278243
278205,278242
278204,278241
278203,278240
278202,278238
278201,278237
278200,278236
278199,278234
278198,278233
278197,278232
278195,278230
278194,278229
278191,278228
278187,278227
278185,278226
278184,278225
278183,278224
278182,278223
278181,278222
278180,278221
278179,278220
278142,278166
278141,278162
278140,278161
278139,278160
278137,278159
278136,278158
278135,278157
278133,278155
278132,278154
278131,278153
278130,278152
278128,278151
278127,278150
278126,278149
278125,278148
278124,278147
278123,278146
278122,278145
278121,278144
278100,278117
278089,278115
278081,278114
278080,278113
278078,278112
278074,278111
278068,278110
278061,278109
278060,278108
278059,278107
278057,278106
278056,278104
278063,278102
278053,278101
278052,278099
278051,278097
278050,278096
278049,278095
278047,278094
278045,278093
278043,278092
278042,278090
278040,278088
278039,278087
278038,278086
278036,278085
278035,278084
278034,278083
278032,278082
278028,278079
278027,278077
278026,278076
278025,278075
278024,278073
278023,278072
278022,278071
278021,278070
278019,278069
278018,278067
278014,278066
278012,278065
277988,278001
277968,278000
277961,277999
277955,277997
277918,277995
277916,277994
277915,277993
277913,277992
277912,277991
277911,277990
277910,277989
277908,277986
277907,277985
277906,277984
277924,277983
277905,277982
277923,277981
277903,277980
277902,277979
277901,277978
277900,277977
277897,277976
277896,277975
277895,277974
277894,277973
277893,277972
277892,277971
277891,277970
277889,277967
277888,277966
277885,277965
277884,277964
277883,277963
277879,277960
277878,277959
277876,277957
277875,277956
277873,277954
277872,277953
277870,277952
277869,277951
277868,277950
277867,277949
277866,277948
277865,277947
277864,277946
277863,277945
277862,277944
277861,277943
277860,277941
277859,277940
277857,277939
277856,277938
277855,277937
277854,277936
277851,277934
277850,277933
277849,277932
277848,277931
277847,277930
277846,277929
277845,277928
277350,277899
277801,277898
277808,277821
277766,277819
277760,277817
277755,277816
277744,277815
277743,277814
277742,277813
277741,277812
277740,277811
277736,277810
277735,277806
277734,277805
277730,277804
277729,277803
277727,277802
277725,277800
277724,277798
277723,277796
277722,277795
277721,277794
277720,277793
277719,277792
277716,277789
277714,277788
277713,277787
277711,277785
277710,277784
277709,277783
277707,277782
277705,277781
277704,277780
277702,277779
277701,277778
277700,277776
277699,277775
277698,277773
277697,277772
277695,277770
277694,277769
277693,277768
277691,277767
277690,277765
277688,277764
277687,277763
277686,277762
277685,277761
277683,277759
277682,277758
277679,277757
277678,277756
277677,277754
277676,277753
277675,277752
277674,277751
277673,277750
277672,277749
277648,277661
277646,277660
277645,277659
277644,277658
277643,277657
277642,277654
277640,277652
277638,277650
277637,277649
277612,277636
277607,277635
277605,277634
277581,277632
277569,277628
277568,277627
277567,277626
277566,277624
277565,277623
277564,277622
277563,277621
277562,277620
277561,277619
277559,277617
277558,277616
277554,277615
277571,277614
277550,277613
277549,277611
277121,277610
277545,277608
277543,277606
277540,277604
277539,277603
277538,277602
277537,277601
277536,277600
277534,277598
277533,277597
277532,277596
277531,277595
277530,277594
277529,277593
277528,277592
277527,277590
277524,277589
277523,277588
277520,277587
277517,277585
277516,277584
277515,277583
277514,277582
277512,277580
277511,277579
277510,277577
277509,277576
277508,277575
277507,277574
277506,277573
277477,277497
277462,277493
277461,277492
277460,277491
277459,277490
277458,277489
277456,277487
277455,277486
277454,277485
277453,277484
277451,277483
277450,277482
277449,277481
277448,277480
277445,277476
277444,277475
277443,277474
277441,277473
277440,277472
277438,277471
277437,277470
277436,277469
277435,277468
277434,277467
277433,277465
277432,277464
277423,277426
277422,277425
277421,277424
277417,277420
277416,277419
277415,277418
277405,277413
277404,277412
277403,277411
277402,277410
277401,277409
277400,277408
277399,277406
277389,277397
277388,277395
277387,277393
277386,277390
277375,277384
275987,277382
277374,277381
276138,277380
277373,277379
277372,277378
277371,277377
277313,277364
277306,277363
277299,277361
277296,277360
277295,277358
277293,277356
277292,277355
277291,277354
277290,277352
277289,277351
277286,277348
277285,277347
277284,277346
277283,277344
277282,277342
277281,277341
277280,277340
277279,277339
277278,277338
277277,277337
277275,277335
277272,277333
277301,277332
277271,277331
277270,277330
277269,277329
277266,277328
277265,277327
277264,277326
277263,277325
277260,277324
277259,277322
277258,277321
277257,277320
277256,277319
277255,277318
277254,277317
277253,277316
277251,277315
277250,277314
277247,277312
277246,277311
277245,277309
277242,277308
277241,277307
277240,277305
277239,277304
277224,277229
277223,277228
277214,277219
277212,277218
277211,277217
277180,277204
277151,277202
277137,277200
277136,277199
277135,277198
277134,277197
277133,277196
277129,277195
277128,277194
277126,277192
277125,277190
277124,277189
277123,277188
277010,277187
277118,277186
277116,277185
277115,277184
277114,277183
277113,277182
277112,277181
277110,277179
277109,277178
277108,277177
277107,277176
277106,277175
277103,277174
277102,277173
277101,277172
277100,277170
277099,277169
277097,277166
277096,277165
277095,277164
277094,277163
277091,277161
277090,277160
277089,277158
277088,277157
277086,277156
277085,277155
277082,277154
277081,277153
277080,277150
277079,277149
277078,277148
277077,277147
277076,277145
277075,277144
277074,277143
277072,277142
277029,277048
277022,277047
277021,277046
277020,277045
277019,277044
277018,277043
277017,277042
277015,277041
277014,277040
277013,277039
277011,277038
277009,277037
277008,277036
277007,277034
277005,277033
277004,277032
277002,277031
277000,277030
276999,277028
276998,277027
276997,277026
276996,277025
276995,277024
276965,276985
276958,276984
276957,276982
276955,276981
276953,276980
276950,276979
276949,276978
276948,276977
276945,276976
276944,276975
276943,276974
276942,276973
276941,276972
276939,276970
276935,276969
276934,276968
276933,276967
276932,276966
276930,276964
276929,276963
276928,276962
276898,276924
276895,276923
276883,276921
276882,276919
276881,276918
276879,276916
276878,276915
276875,276914
276872,276913
276871,276912
276870,276911
276869,276910
276868,276909
276867,276908
276865,276907
276864,276906
276862,276903
276861,276902
276860,276901
276859,276900
276858,276899
276856,276896
276852,276894
276851,276893
276850,276892
276849,276890
276848,276889
276847,276888
276846,276887
276845,276886
276829,276833
276826,276832
276825,276831
276824,276830
276819,276827
276812,276818
276811,276817
276810,276816
276804,276807
276798,276806
276797,276805
276795,276803
276794,276802
276792,276793
276774,276791
276764,276790
276744,276789
276708,276785
276680,276784
276676,276783
276667,276781
276650,276777
276648,276776
276646,276775
276643,276769
276642,276768
276638,276766
276635,276763
276634,276762
276633,276761
276630,276760
276629,276759
276628,276758
276626,276757
276656,276756
276624,276755
276623,276754
276622,276753
276621,276752
276620,276751
276618,276750
276616,276749
276615,276748
276614,276746
276613,276745
276612,276743
276611,276742
276655,276741
276654,276740
276609,276739
276607,276738
276606,276737
276605,276736
276604,276735
276603,276734
276602,276733
276601,276732
276599,276731
276598,276730
276597,276729
276596,276728
276595,276727
276594,276726
276592,276724
276591,276723
276590,276722
276589,276721
276587,276719
276586,276718
276585,276717
276582,276716
276581,276715
276580,276714
276578,276713
276577,276712
276576,276711
276575,276710
276574,276709
276572,276706
276571,276704
276568,276703
276567,276702
276566,276701
276565,276699
276563,276698
276561,276696
276560,276693
276559,276692
276558,276691
276557,276689
276556,276688
276555,276687
276554,276686
276553,276685
276552,276683
276551,276681
276549,276679
276548,276678
276546,276677
276544,276675
276543,276674
276541,276671
276539,276669
276538,276668
276537,276666
276534,276665
276533,276663
275778,276644
276513,276514
276474,276512
276472,276511
276471,276510
276469,276509
276468,276507
276466,276506
276462,276505
276461,276504
276459,276502
276457,276501
276456,276500
276454,276499
276453,276498
276450,276497
276449,276496
276448,276495
276446,276494
276445,276493
276443,276492
276442,276491
276441,276490
276440,276489
276439,276485
276438,276484
276437,276483
276436,276481
276411,276427
276387,276425
276386,276424
276377,276422
276372,276420
276363,276418
276330,276413
276329,276412
276328,276407
276327,276406
276326,276405
276324,276404
276323,276402
276322,276401
276334,276400
276320,276399
276318,276398
276317,276397
276314,276394
276312,276393
276310,276391
276307,276389
276306,276388
276332,276383
276300,276382
276299,276381
276298,276380
276297,276379
276296,276378
276295,276376
276290,276374
276289,276373
276286,276371
276285,276370
276284,276369
276283,276368
276281,276367
276280,276366
276279,276365
276276,276362
276275,276361
276273,276360
276272,276359
276271,276358
276270,276357
276331,276356
276266,276355
276264,276354
276263,276353
276262,276352
276260,276351
276259,276350
276257,276348
276255,276347
276251,276345
276250,276343
276248,276342
276201,276228
276199,276227
276193,276226
276186,276224
276182,276223
276167,276222
276150,276221
276149,276220
276148,276219
276147,276218
276146,276217
276155,276216
276145,276215
276144,276213
276143,276212
276142,276211
276141,276210
276140,276209
276139,276208
276136,276207
276135,276206
276134,276205
276132,276204
276131,276203
276129,276202
276127,276200
276126,276198
276125,276195
276122,276194
276120,276192
276119,276190
276118,276189
276117,276188
276116,276187
276113,276185
276111,276183
276110,276181
276109,276179
276108,276178
276107,276177
276105,276176
276154,276174
276103,276173
276102,276172
276101,276171
276100,276170
276153,276169
276098,276165
276097,276164
276095,276162
276094,276161
276093,276160
276074,276133
276045,276080
276044,276079
276043,276078
276042,276077
276041,276076
276040,276075
276039,276073
276037,276071
276036,276070
276034,276069
276032,276067
276030,276065
276029,276064
276028,276063
276027,276062
276046,276061
276026,276060
276025,276058
276024,276057
276023,276055
276021,276054
276020,276053
276019,276052
276018,276051
276017,276050
276016,276049
275988,276008
275879,276007
275985,276006
275984,276005
275983,276004
275982,276003
275981,276002
275980,276001
275978,276000
275977,275998
275976,275997
275975,275996
275973,275995
275972,275994
275971,275993
275970,275992
275880,275967
275963,275966
275962,275965
275887,275959
275885,275958
275891,275957
275883,275956
275882,275955
275881,275953
275878,275952
275877,275951
275876,275950
275875,275949
275874,275948
275873,275947
275872,275946
275871,275945
275870,275944
275868,275943
275890,275942
275867,275940
275865,275939
275863,275938
275862,275937
275859,275936
275858,275935
275857,275933
275856,275931
275855,275930
275853,275929
275852,275928
275851,275927
275850,275926
275847,275925
275846,275924
275845,275922
275844,275921
275843,275920
275889,275919
275841,275918
275836,275917
275835,275916
275834,275915
275833,275914
275832,275912
275831,275911
275829,275910
275828,275909
275826,275908
275825,275907
275824,275906
275823,275905
275822,275904
275821,275903
275820,275902
275819,275901
275818,275900
275817,275899
275816,275898
275815,275897
275814,275896
275813,275895
275888,275894
275812,275893
275790,275793
275155,275792
275429,275791
275747,275787
275744,275786
275730,275785
275706,275782
275705,275781
275704,275780
275703,275779
275701,275777
275700,275776
275698,275775
275697,275774
275696,275773
275695,275772
275694,275771
275693,275770
275691,275769
275689,275768
275688,275767
275687,275766
275686,275765
275685,275764
275684,275762
275683,275760
275681,275759
275680,275758
275679,275757
275675,275756
275674,275755
275673,275754
275672,275753
275671,275752
275670,275751
275669,275750
275668,275749
275667,275748
275666,275746
275665,275743
275663,275742
275708,275741
275660,275740
275659,275739
275658,275737
275656,275736
275655,275735
275654,275734
275652,275733
275651,275732
275650,275731
275649,275729
275648,275727
275647,275726
275646,275725
275645,275724
275644,275723
275643,275722
275642,275721
275640,275720
275639,275719
275638,275717
275637,275716
275636,275715
275635,275714
275634,275713
275633,275712
275632,275711
275578,275610
275569,275609
275559,275608
275543,275607
275530,275605
275524,275604
275467,275601
275466,275600
275451,275599
275433,275598
275410,275596
275409,275595
275401,275593
275398,275592
275385,275591
275348,275580
275347,275579
275345,275576
275344,275575
275342,275574
275341,275573
275340,275572
275338,275568
275337,275566
275336,275565
275335,275564
275355,275563
275334,275562
275332,275561
275330,275560
275329,275558
275328,275557
275326,275556
275325,275554
275324,275553
275323,275552
275321,275551
275320,275550
275319,275549
275318,275548
275316,275546
275315,275545
275314,275544
275313,275542
275312,275541
275354,275540
275311,275539
275310,275537
275307,275536
275306,275535
275305,275534
275303,275533
275302,275532
275301,275531
275299,275528
275296,275527
275294,275526
275293,275525
275292,275523
275289,275521
275288,275520
275287,275519
275286,275518
275285,275516
275283,275513
275282,275512
275280,275509
275279,275508
275278,275507
275277,275506
275275,275504
275274,275503
275272,275502
275271,275501
275269,275500
275268,275499
275267,275498
275266,275497
275264,275495
275259,275492
275258,275491
275257,275490
275256,275488
275255,275487
275254,275486
275253,275485
275252,275484
275353,275483
275251,275482
275250,275481
275249,275480
275248,275479
275247,275478
275246,275477
275244,275476
275243,275475
275242,275474
275241,275472
275240,275471
275238,275469
275236,275468
275235,275465
275232,275463
275231,275462
275230,275461
275229,275460
275228,275459
275227,275458
275226,275457
275225,275454
275223,275453
275222,275452
275220,275450
275219,275449
275218,275448
275217,275447
275216,275446
275215,275445
275214,275444
275212,275442
275210,275441
275208,275440
275206,275439
275204,275438
275203,275437
275202,275435
275201,275434
275199,275431
275198,275430
275197,275428
275196,275426
275195,275425
275193,275424
275191,275423
275189,275420
275188,275419
275187,275418
275182,275415
275181,275414
275180,275413
275177,275412
275176,275411
275175,275408
275174,275407
275172,275406
275171,275405
275170,275404
275169,275402
275168,275399
275167,275397
275166,275396
275165,275394
275163,275392
275162,275390
275161,275389
275158,275388
275157,275387
275156,275386
275152,275384
275150,275383
275149,275382
275147,275380
275146,275378
275144,275376
275143,275375
275142,275374
275141,275373
275140,275372
275139,275370
275138,275369
275044,275082
275030,275078
275015,275077
275005,275075
275003,275074
274995,275071
274994,275070
274993,275069
274991,275068
274989,275066
274988,275065
274987,275064
274798,275063
274984,275062
274983,275061
274981,275060
274979,275059
