Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Alberni School District,www.sd70.bc.ca,,$10-50 Million,100-250,Education  : Education Other,,,4690 Roger St,,Port Alberni,Canada,BC,V9Y 3Z4,250.720.2768,,"Alberni School District is one of the leading companies in Education industry. Alberni School District is based in Port Alberni, BC. You can find more information on Alberni School District at www.sd70.bc.ca", ,,,
Julien ,www.julien.ca,,$1-10 Million,25-100,Consumer Services : Consumer Services Other,,,935 rue Lachance,,Quebec,Canada,QC,G1P 2H3,418.687.3630,,"Julien Inc. is one of the leading companies in Consumer Services industry. Julien Inc. is based in Québec, QC. You can find more information on Julien Inc. at www.julien.ca", ,,,
WorksafeBC,www.worksafebc.com,,$0-1 Million,100-250,Government : Government Other,,,6951 Westminster Hwy,,Richmond,Canada,BC,V7C 1C6,604.273.2266,,"WorksafeBC is one of the leading companies in Government industry. WorksafeBC is based in Richmond, BC. You can find more information on WorksafeBC at www.worksafebc.com", ,,,
Vancouver International Airport Authority,www.yvr.ca,,$10-50 Million,25-100,Transportation & Storage : Transportation & Storage Other,,,Airport Postal Outlet PO Box 23750 Lcd 24,,Richmond,Canada,BC,V7B 1Y7,604.207.7077,,"Vancouver International Airport Authority is one of the leading companies in Transportation & Storage industry. Vancouver International Airport Authority is based in Richmond, BC. You can find more information on Vancouver International Airport Authority at www.yvr.ca", ,,,
Prime Signal ,www.primesignal.com,,$1-10 Million,0-25,Software & Internet : Software,,,12820 Clarke Pl,,Richmond,Canada,BC,V6V 2H1,604.207.8735,,"Prime Signal Ltd. is one of the leading companies in Software & Internet industry. Prime Signal Ltd. is based in Richmond, BC. You can find more information on Prime Signal Ltd. at www.primesignal.com", ,,,
Town of Richmond Hill,www.richmondhill.ca,,$10-50 Million,100-250,Government : Government Other,,,225 East Beaver Creek Rd,,Richmond Hill,Canada,ON,L4B 3P4,905.771.8800,,"Town of Richmond Hill is one of the leading companies in Government industry. Town of Richmond Hill is based in Richmond Hill, ON. You can find more information on Town of Richmond Hill at www.richmondhill.ca", ,,,
Applanix Corporation,www.applanix.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,85 Leek Cres,,Richmond Hill,Canada,ON,L4B 3B3,905.709.4600,,"Applanix Corporation is one of the leading companies in Business Services industry. Applanix Corporation is based in Richmond Hill, ON. You can find more information on Applanix Corporation at www.applanix.com", ,,,
Theratechnologies ,www.theratech.com,,$10-50 Million,25-100,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2310 Boul Alfred-nobel,,Saint-Laurent,Canada,QC,H4S 2B4,514.336.7800,,"Theratechnologies Inc. is one of the leading companies in Healthcare, Pharmaceuticals, & Biotech industry. Theratechnologies Inc. is based in Saint-Laurent, QC. You can find more information on Theratechnologies Inc. at www.theratech.com", ,,,
Interactive Tracking Systems ,www.itracks.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,267 3rd Ave S,,Saskatoon,Canada,SK,S7K 1M3,306.665.5026,,"Interactive Tracking Systems Inc. is one of the leading companies in Business Services industry. Interactive Tracking Systems Inc. is based in Saskatoon, SK. You can find more information on Interactive Tracking Systems Inc. at www.itracks.com", ,,,
Centennial College,www.centennialcollege.ca,,$10-50 Million,100-250,Education  : Education Other,,,941 Progress Ave PO Box 631,,Scarborough,Canada,ON,M1G 3T8,416.289.5000,,"Centennial College is one of the leading companies in Education industry. Centennial College is based in Scarborough, ON. You can find more information on Centennial College at www.centennialcollege.ca", ,,,
Nelson Education ,www.nelson.com,,$10-50 Million,100-250,Media & Entertainment : Media & Entertainment Other,,,1120 Birchmount Rd,,Scarborough,Canada,ON,M1K 5G4,416.752.9100,,"Nelson Education Ltd. is one of the leading companies in Media & Entertainment industry. Nelson Education Ltd. is based in Scarborough, ON. You can find more information on Nelson Education Ltd. at www.nelson.com", ,,,
Rouge Valley Health System,www.rougevalley.ca,,$10-50 Million,25-100,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2867 Ellesmere Rd,,Scarborough,Canada,ON,M1E 4B9,905.683.2320,,"Rouge Valley Health System is one of the leading companies in Healthcare, Pharmaceuticals, & Biotech industry. Rouge Valley Health System is based in Scarborough, ON. You can find more information on Rouge Valley Health System at www.rougevalley.ca", ,,,
Masco Canada ,www.mascocanada.com,,$1-10 Million,25-100,Manufacturing : Manufacturing Other,,,35 Currah Rd,,St Thomas,Canada,ON,N5P 3R2,519.633.5050,,"Masco Canada Ltd. is one of the leading companies in Manufacturing industry. Masco Canada Ltd. is based in St Thomas, ON. You can find more information on Masco Canada Ltd. at www.mascocanada.com", ,,,
Fortis Properties Corporation,www.fortisproperties.com,,$50-100 Million,100-250,Travel; Recreation & Leisure : Travel; Recreation & Leisure Other,,,PO Box 8837 Stn A,,St. John'S,Canada,NL,A1B 3T2,709.737.2800,,"Fortis Properties Corporation is one of the leading companies in Travel, Recreation, and Leisure industry. Fortis Properties Corporation is based in St. John'S, NL. You can find more information on Fortis Properties Corporation at www.fortisproperties.com", ,,,
Newfoundland Power ,www.newfoundlandpower.com,,$50-100 Million,25-100,Energy & Utilities : Energy & Utilities Other,,,55 Kenmount Rd PO Box 8910,,St. John'S,Canada,NL,A1B 3P8,709.737.5600,,"Newfoundland Power Inc. is one of the leading companies in Energy & Utilities industry. Newfoundland Power Inc. is based in St. John'S, NL. You can find more information on Newfoundland Power Inc. at www.newfoundlandpower.com", ,,,
Eastern Health,www.easternhealth.ca,,$10-50 Million,100-250,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,306 Waterford Bridge Rd,,St. John'S,Canada,NL,A1E 4J8,709.777.1300,,"Eastern Health is one of the leading companies in Healthcare, Pharmaceuticals, & Biotech industry. Eastern Health is based in St. John'S, NL. You can find more information on Eastern Health at www.easternhealth.ca", ,,,
Loewen Windows ,www.loewen.com,,$10-50 Million,25-100,Manufacturing : Manufacturing Other,,,77 Hwy 52 W Box 2260,,Steinbach,Canada,MB,R5G 1B2,204.326.6446,,"Loewen Windows Ltd. is one of the leading companies in Manufacturing industry. Loewen Windows Ltd. is based in Steinbach, MB. You can find more information on Loewen Windows Ltd. at www.loewen.com", ,,,
Buy-Low Foods ,www.buy-low.com,,$10-50 Million,25-100,Retail : Retail Other,,,19580 Telegraph Trail,,Surrey,Canada,BC,V4N 4H1,604.888.1121,,"Buy-Low Foods, Ltd. is one of the leading companies in Retail industry. Buy-Low Foods, Ltd. is based in Surrey, BC. You can find more information on Buy-Low Foods, Ltd. at www.buy-low.com", ,,,
eCare Contact Centres,www.ecarecenters.com,,$1-10 Million,25-100,Financial Services : Financial Services Other,,,15225 104 Ave,,Surrey,Canada,BC,V3R 6Y8,604.588.2260,,"eCare Contact Centres is one of the leading companies in Financial Services industry. eCare Contact Centres is based in Surrey, BC. You can find more information on eCare Contact Centres at www.ecarecenters.com", ,,,
Ontario Hospital Association,www.oha.com,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,200 Front St W,,Toronto,Canada,ON,M5V 3L1,416.205.1300,,"Ontario Hospital Association is one of the leading companies in Non-Profit industry. Ontario Hospital Association is based in Toronto, ON. You can find more information on Ontario Hospital Association at www.oha.com", ,,,
Dundee Precious Metals ,www.dundeeprecious.com,,$10-50 Million,25-100,Agriculture & Mining : Agriculture & Mining Other,,,Royal Bank Plz S Tower Ste 3060 200 Bay St,,Toronto,Canada,ON,M5H 4A9,416.365.5191,,"Dundee Precious Metals Inc. is one of the leading companies in Agriculture & Mining industry. Dundee Precious Metals Inc. is based in Toronto, ON. You can find more information on Dundee Precious Metals Inc. at www.dundeeprecious.com", ,,,
Canadian Football League,www.cfl.ca,,$1-10 Million,25-100,Travel; Recreation & Leisure : Travel; Recreation & Leisure Other,,,50 Wellington St E,,Toronto,Canada,ON,M5E 1C8,416.322.9650,,"Canadian Football League is one of the leading companies in Travel, Recreation, and Leisure industry. Canadian Football League is based in Toronto, ON. You can find more information on Canadian Football League at www.cfl.ca", ,,,
