Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Adolph Kiefer & Associates; Inc,www.kiefer.com,,$1-10 Million,25-100,Retail : Retail Other,,,1700 Kiefer Dr,,Zion,United States,IL,60099-5105,847.872.8866,,Kiefer has published their Kiefer Product Guide for Commercial Pool Equipment; specifically intended for Aquatic Consultants; Designers and Builders.                    ,,,,
Kiersted Systems; LP,www.kiersted.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,1301 Fannin St Ste 750,,Houston,United States,TX,77002-7020,713.739.7883,,Kiersted Systems; LP is one of the leading providers in Business Services.  It is based in Houston; TX.  To find more information about Kiersted Systems; LP; please visit www.kiersted.com.,,,,
Kilgore National Bank,www.kilgorenb.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,300 N Dakota Ave Ste 313,,Sioux Falls,United States,SD,57104-6026,605.338.9969,,Kilgore National Bank is one of the leading providers in Financial Services.  It is based in Sioux Falls; SD.  To find more information about Kilgore National Bank; please visit www.kilgorenb.com,,,,
Kineto Wireless,www.kineto.com,,$1-10 Million,25-100,Telecommunications : Telecommunications Other,,,1601 Mccarthy Blvd,,Milpitas,United States,CA,95035-7415,408.546.0660,,Kineto Wireless is one of the leading providers in Telecommunications.  It is based in Milpitas; CA.  To find more information about Kineto Wireless; please visit www.kineto.com.,,,,
Kings Ridge Christian School,www.kingsridgecs.org,,$10-50 Million,0-25,Education : Education Other,,,2765 Bethany Bnd,,Alpharetta,United States,GA,30004-4331,770.754.5738,,Kings Ridge Christian School is one of the leading providers in Education.  It is based in Alpharetta; GA.  To find more information about Kings Ridge Christian School; please visit www.kingsridgecs.org,,,,
Kingston Technology Company; Inc.,www.kingston.com,,> $1 Billion,10K-50K,Computers & Electronics : Computers & Electronics Other,,,17600 Newhope St,,Fountain Valley,United States,CA,92708-4220,714.435.2600,,Kingston Technology Company; Inc. is the world's largest independent manufacturer of memory products.                          ,,,,
Kingston Technology Company; Inc.,www.kingston.com,,> $1 Billion,10K-50K,Computers & Electronics : Computers & Electronics Other,,,17600 Newhope St,,Fountain Valley,United States,CA,92708-4220,714.435.2600,,Kingston Technology Company; Inc. is the world's largest independent manufacturer of memory products.                          ,,,,
Kingsway America,www.kingswayamerica.com,,$10-50 Million,25-100,Financial Services : Financial Services Other,,,919 N 1st St,,Phoenix,United States,AZ,85004-1902,602.264.0566,,Kingsway America is one of the leading providers in Financial Services.  It is based in Phoenix; AZ.  To find more information about Kingsway America; please visit www.kingswayamerica.com,,,,
Kingsway America,www.kingswayamerica.com,,$0-1 Million,25-100,Financial Services : Financial Services Other,,,7881 W Charleston Blvd Ste 140,,Las Vegas,United States,NV,89117-8326,702.947.4079,,Kingsway America is one of the leading providers in Financial Services.  It is based in Las Vegas; NV.  To find more information about Kingsway America; please visit www.kingswayamerica.com,,,,
TEAM Schostak Family Restaurants!,www.kingventure.com,,$10-50 Million,1K-10K,Retail : Retail Other,,,17800 N Laurel Park Dr,,Livonia,United States,MI,48152-3985,248.262.1000,,TEAM Schostak Family Restaurants! is one of the leading providers in Retail.  It is based in Livonia; MI.  To find more information about TEAM Schostak Family Restaurants!; please visit www.kingventure.com.,,,,
The Kinkaid School,www.kinkaid.org,,$0-1 Million,250-1000,Education : Education Other,,,201 Kinkaid School Dr,,Houston,United States,TX,77024-7504,713.782.1640,,The Kinkaid School is one of the leading providers in Education.  It is based in Houston; TX.  To find more information about The Kinkaid School; please visit www.kinkaid.org,,,,
Kionix; Inc.,www.kionix.com,,$1-10 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,36 Thornwood Dr,,Ithaca,United States,NY,14850-1263,607.257.1080,,Kionix; Inc. is a global leader in the design and fabrication of high-performance; silicon-micromachined MEMS inertial sensors. With its acquisition by ROHM Co.; Ltd.               ,,,,
Kiosk Information Systems; Inc.,www.kiosk.com,,$10-50 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,346 S Arthur Ave,,Louisville,United States,CO,80027-3010,303.466.5471,,KIS also provide product brochures for many of our products. For PDF Brochures please click here.                       ,,,,
KIP America,www.kipamerica.com,,$1-10 Million,0-25,Computers & Electronics : Computers & Electronics Other,,,1495 Hembree Rd Ste 1000,,Roswell,United States,GA,30076-3847,877.403.3239,,KIP America is one of the leading providers in Computers & Electronics.  It is based in Roswell; GA.  To find more information about KIP America; please visit www.kipamerica.com.,,,,
KIRA Inc.,www.kira.com,,$50-100 Million,250-1000,Computers & Electronics : Computers & Electronics Other,,,3141 Commerce Pkwy,,Hollywood,United States,FL,33025-3944,305.374.7775,,KIRA provides base operating support services; construction and renovation and facilities maintenance services-at the lowest possible cost to the government.                   ,,,,
Kirby Lester Inc.,www.kirbylester.com,,$1-10 Million,0-25,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,13700 W Irma Lee Ct,,Lake Forest,United States,IL,60045-5123,847.984.3377,,Kirby Lester Inc. is one of the leading providers in Healthcare; Pharmaceuticals; & Biotech.  It is based in Lake Forest; IL.  To find more information about Kirby Lester Inc.; please visit www.kirbylester.com,,,,
Kirk Horse Insurance Inc.,www.kirkhorse.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,208 Main St N,,Bridgewater,United States,CT,06752-1223,203.270.2900,,Kirk Horse Insurance Inc. is one of the leading providers in Financial Services.  It is based in Bridgewater; CT.  To find more information about Kirk Horse Insurance Inc.; please visit www.kirkhorse.com,,,,
Kaua`i Island Utility Cooperative,www.kiuc.coop,,$50-100 Million,100-250,Energy & Utilities : Energy & Utilities Other,,,4463 Pahee St Ste 1,,Lihue,United States,HI,96766-2000,808.246.4378,,Kaua`i Island Utility Cooperative is one of the leading providers in Energy & Utilities.  It is based in Lihue; HI.  To find more information about Kaua`i Island Utility Cooperative; please visit www.kiuc.coop.,,,,
Kiva Systems Inc,www.kivasystems.com,,$100-250 Million,100-250,Manufacturing : Manufacturing Other,,,300 Riverpark Dr,,North Reading,United States,MA,01864-2622,781.221.4640,,Kiva Systems Inc is one of the leading providers in Manufacturing.  It is based in North Reading; MA.  To find more information about Kiva Systems Inc; please visit www.kivasystems.com.,,,,
Ken Leiner Associates; Inc.,www.kla-inc.com,,$1-10 Million,0-25,Business Services : Business Services Other,,,11510 Georgia Ave Ste 105,,Silver Spring,United States,MD,20902-1958,301.933.8800,,Ken Leiner Associates; Inc. is one of the leading providers in Business Services.  It is based in Silver Spring; MD.  To find more information about Ken Leiner Associates; Inc.; please visit www.kla-inc.com.,,,,
KLA-Tencor Corporation,www.kla-tencor.com,,> $1 Billion,1K-10K,Computers & Electronics : Computers & Electronics Other,,,1 Technology Dr,,Milpitas,United States,CA,95035-7916,408.875.3000,,KLA-Tencor Corporation (KLA-Tencor) is a supplier of process control and yield-management solutions for the semiconductor and related nanoelectronics industries.                    ,,,,
Klehr; Harrison; Harvey; Branzburg,www.klehr.com,,$10-50 Million,0-25,Business Services : Business Services Other,,,260 S Broad St,,Philadelphia,United States,PA,19102-5021,215.568.6060,,Klehr; Harrison; Harvey; Branzburg & Ellers is a young; dynamic law firm known in the business; financial and legal communities for its aggressive and creative problem-solving skills.            ,,,,
Klink Trucking Inc,www.klinktrucking.com,,$1-10 Million,25-100,Transportation & Storage : Transportation & Storage Other,,,PO BOX 428,,Ashley,United States,IN,46705-0428,260.587.9113,,Klink Trucking Inc is one of the leading providers in Transportation & Storage.  It is based in Ashley; IN.  To find more information about Klink Trucking Inc; please visit www.klinktrucking.com.,,,,
EMF Broadcasting,www.kloveair1.com,,$50-100 Million,100-250,Media & Entertainment : Media & Entertainment Other,,,5700 W Oaks Blvd,,Rocklin,United States,CA,95765-3719,916.251.1600,,EMF Broadcasting is one of the leading providers in Media & Entertainment.  It is based in Rocklin; CA.  To find more information about EMF Broadcasting; please visit www.kloveair1.com.,,,,
KMC Controls Company,www.kmccontrols.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,19476 Industrial Dr,,New Paris,United States,IN,46553-9714,574.831.5250,,KMC Controls Company is one of the leading providers in Business Services.  It is based in New Paris; IN.  To find more information about KMC Controls Company; please visit www.kmccontrols.com.,,,,
Kirton & McConkie,www.kmclaw.com,,$10-50 Million,100-250,Business Services : Business Services Other,,,1800 Eagle Gate Tower,,Salt Lake City,United States,UT,84111-1058,801.328.3600,,Kirton & McConkie is one of the leading providers in Business Services.  It is based in Salt Lake City; UT.  To find more information about Kirton & McConkie; please visit www.kmclaw.com.,,,,
Knight Piesold and Co.,www.knightpiesold.com,,$1-10 Million,1K-10K,Business Services : Business Services Other,,,1580 Lincoln St Ste 1000,,Denver,United States,CO,80203-1512,303.629.8788,,Knight Piésold is a specialised international consulting company offering engineering and environmental services in Mining; Environment; Hydropower; Water Resources; Roads & Construction Services.                ,,,,
Knight Piesold and Co.,www.knightpiesold.com,,$1-10 Million,100-250,Business Services : Business Services Other,,,1580 Lincoln St Ste 1000,,Denver,United States,CO,80203-1512,303.629.8788,,Knight Piésold is a specialised international consulting company offering engineering and environmental services in Mining; Environment; Hydropower; Water Resources; Roads & Construction Services.                ,,,,
Knight Security Systems LLC,www.knightsecurity.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,10105 Technology Blvd W Ste 100,,Dallas,United States,TX,75220-4384,214.350.1632,,Knight Security Systems LLC is one of the leading providers in Business Services.  It is based in Dallas; TX.  To find more information about Knight Security Systems LLC; please visit www.knightsecurity.com.,,,,
Knouse Foods Co-op; Inc.,www.knouse.com,,$100-250 Million,0-25,Manufacturing : Manufacturing Other,,,800 Peach Glen Idaville Rd,,Peach Glen,United States,PA,17375-0001,717.677.8181,,We do more than just make sure your favorite Knouse Foods brand products are available through the retail marketplace.                    ,,,,
Knovel Corporation,www.knovel.com,,$10-50 Million,25-100,Software & Internet : Software & Internet Other,,,489 5th Ave New York,,New York,United States,NY,10017-6100,212.297.0801,,Knovel Corporation is one of the leading providers in Software & Internet.  It is based in New York; NY.  To find more information about Knovel Corporation; please visit www.knovel.com.,,,,
knowledgereservoir L/P.,www.knowledge-reservoir.com,,$0-1 Million,0-25,Business Services : Business Services Other,,,1800 West Loop S Ste 1000,,Houston,United States,TX,77027-3230,713.586.5950,,knowledgereservoir L/P. is one of the leading providers in Business Services.  It is based in Houston; TX.  To find more information about knowledgereservoir L/P.; please visit www.knowledge-reservoir.com.,,,,
Knowles Electronics,www.knowles.com,,$100-250 Million,250-1000,Computers & Electronics : Computers & Electronics Other,,,1151 Maplewood Dr,,Itasca,United States,IL,60143-2058,630.250.5100,,Knowles Electronics is the world's leading manufacturer of miniature audio transducers; microphones; receivers; wax protection systems; acoustic dampers; and accessories for the hearing health industry.              ,,,,
KNPB (PBS 5),www.knpb.org,,$10-50 Million,100-250,Media & Entertainment : Media & Entertainment Other,,,1670 N Virginia St,,Reno,United States,NV,89503-0703,775.784.4555,,KNPB (PBS 5) is one of the leading providers in Media & Entertainment.  It is based in Reno; NV.  To find more information about KNPB (PBS 5); please visit www.knpb.org.,,,,
Kulicke & Soffa Inc.,www.kns.com,,$250-500 Million,1K-10K,Computers & Electronics : Computers & Electronics Other,,,1005 Virginia Dr,,Fort Washington,United States,PA,19034-3101,215.784.6000,,Kulicke & Soffa Industries; Inc. (K&S) designs; manufactures and sells capital equipment and expendable tools used to assemble semiconductor devices; including integrated circuits; high and low powered discrete devices; LEDs; and power modules.      ,,,,
Kobie Marketing,www.kobie.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,100 2nd Ave S Ste 1000,,Saint Petersburg,United States,FL,33701-6307,800.821.7892,,Kobie Marketing is one of the leading providers in Business Services.  It is based in Saint Petersburg; FL.  To find more information about Kobie Marketing; please visit www.kobie.com.,,,,
Kofax,www.kofax.com,,$100-250 Million,1K-10K,Software & Internet : Software & Internet Other,,,15211 Laguna Canyon Rd,,Irvine,United States,CA,92618-3146,949.727.1733,,Kofax Image Products; Inc. develops and markets products designed to manage the conversion of paper documents into electronic information.                    ,,,,
Kohler Credit Union,www.kohlercu.com,,$10-50 Million,0-25,Financial Services : Financial Services Other,,,2611 N Martin Luther King Ave,,Oklahoma City,United States,OK,73111-3313,405.427.0777,,Kohler Credit Union is one of the leading providers in Financial Services.  It is based in Oklahoma City; OK.  To find more information about Kohler Credit Union; please visit www.kohlercu.com,,,,
Susan G. Komen for the Cure,www.komen.org,,$50-100 Million,0-25,Non-profit : Non-profit Other,,,5005 Lyndon B Johnson Fwy Ste 250,,Dallas,United States,TX,75244-6125,972.855.1600,,About the Susan G. Komen Breast Cancer Foundation: The Susan G. Komen Breast Cancer Foundation was established in 1982 by Nancy Brinker to honor the memory of her sister; Susan G. Komen; who died from breast cancer at the age of 36                         ,,,,
Kontera Technologies; Inc.,www.kontera.com,,$10-50 Million,100-250,Software & Internet : Software & Internet Other,,,1550 Bryant St Ste 975,,San Francisco,United States,CA,94103-4887,415.558.7780,,Kontera Technologies; Inc. is one of the leading providers in Software & Internet.  It is based in San Francisco; CA.  To find more information about Kontera Technologies; Inc.; please visit www.kontera.com.,,,,
Kontera Technologies; Inc.,www.kontera.com,,$10-50 Million,100-250,Software & Internet : Software & Internet Other,,,1550 Bryant St Ste 975,,San Francisco,United States,CA,94103-4887,415.558.7780,,Kontera Technologies; Inc. is one of the leading providers in Software & Internet.  It is based in San Francisco; CA.  To find more information about Kontera Technologies; Inc.; please visit www.kontera.com.,,,,
Kool Pak LLC,www.kool-pak.com,,$1-10 Million,25-100,Transportation & Storage : Transportation & Storage Other,,,4550 Kruse Way Ste 350,,Lake Oswego,United States,OR,97035-3588,800.938.3525,,Kool Pak LLC is one of the leading providers in Transportation & Storage.  It is based in Lake Oswego; OR.  To find more information about Kool Pak LLC; please visit www.kool-pak.com.,,,,
Koplar Communication International,www.koplar.com,,$100-250 Million,250-1000,Telecommunications : Telecommunications Other,,,1 S Memorial Dr Ste 2000,,Saint Louis,United States,MO,63102-2450,314.345.1000,,Koplar Communication International is one of the leading providers in Telecommunications.  It is based in Saint Louis; MO.  To find more information about Koplar Communication International; please visit www.koplar.com.,,,,
The Korte Company,www.korteco.com,,$250-500 Million,100-250,Business Services : Business Services Other,,,5700 Oakland Ave Ste 200,,Saint Louis,United States,MO,63110-1355,314.231.3700,,Here at the Korte Company; our survey crew understands that boundary surveys and construction staking surveys are the foundation of any successful development project.               ,,,,
Kotura; Inc.,www.kotura.com,,$1-10 Million,0-25,Telecommunications : Telecommunications Other,,,2630 Corporate Pl,,Monterey Park,United States,CA,91754-7645,626.236.4500,,Kotura; Inc. is one of the leading providers in Telecommunications.  It is based in Monterey Park; CA.  To find more information about Kotura; Inc.; please visit www.kotura.com.,,,,
Kovatch Mobile Equipment Corp,www.kovatch.com,,$100-250 Million,0-25,Business Services : Business Services Other,,,1708 Seibel Dr NE,,Roanoke,United States,VA,24012-5624,540.982.3573,,KME offers the Severe Service Pumper as the solution to those departments with high volume use in extreme conditions.                    ,,,,
KPA,www.kpaonline.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,1380 Forest Park Cir Ste 140,,Lafayette,United States,CO,80026-3378,303.228.8750,,KPA is one of the leading providers in Business Services.  It is based in Lafayette; CO.  To find more information about KPA; please visit www.kpaonline.com.,,,,
KPS Capital Partners; LP,www.kpsfund.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,2209 Crestmoor Rd Ste 200,,Nashville,United States,TN,37215-2033,615.383.0449,,KPS Capital Partners; LP is one of the leading providers in Financial Services.  It is based in Nashville; TN.  To find more information about KPS Capital Partners; LP; please visit www.kpsfund.com,,,,
KPS Capital Partners; LP,www.kpsfund.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,2209 Crestmoor Rd Ste 200,,Nashville,United States,TN,37215-2033,615.383.0449,,KPS Capital Partners; LP is one of the leading providers in Financial Services.  It is based in Nashville; TN.  To find more information about KPS Capital Partners; LP; please visit www.kpsfund.com,,,,
Krauter and Company,www.krautergroup.com,,$1-10 Million,0-25,Financial Services : Financial Services Other,,,7990 State Route 119,,Maria Stein,United States,OH,45860-9710,419.925.4511,,Krauter and Company is one of the leading providers in Financial Services.  It is based in Maria Stein; OH.  To find more information about Krauter and Company; please visit www.krautergroup.com,,,,
Kreilkamp Trucking; Inc.,www.kreilkamp.com,,$1-10 Million,25-100,Transportation & Storage : Transportation & Storage Other,,,6487 State Road 175,,Allenton,United States,WI,53002-9785,800.558.1724,,Kreilkamp Trucking; Inc. is one of the leading providers in Transportation & Storage.  It is based in Allenton; WI.  To find more information about Kreilkamp Trucking; Inc.; please visit www.kreilkamp.com.,,,,
Krieger Motor Co-Chevy-Buick,www.kriegers.com,,$10-50 Million,100-250,Manufacturing : Manufacturing Other,,,501 W Bypass 61 Ste 1,,Muscatine,United States,IA,52761-8941,563.263.5432,,At Krieger Motors; our parts department offers a wide variety of performance parts and accessories for all Chevrolet; Cadillac; Pontiac; Buick; GMC; Chrysler; Jeep; Dodge; Ford; Lincoln and Mercury models.         ,,,,
Kroll Inc.,www.kroll.com,,$100-250 Million,100-250,Business Services : Business Services Other,,,1166 Avenue Of The Americas New York,,New York,United States,NY,10036-2708,212.593.1000,,Kroll; the world's leading risk consulting company; provides a broad range of investigative; intelligence; financial; security and technology services to help clients reduce risks; solve problems and capitalize on opportunities.         ,,,,
Kroll Ontrack Inc.,www.krollontrack.com,,$50-100 Million,1K-10K,Business Services : Business Services Other,,,9023 Columbine Rd,,Eden Prairie,United States,MN,55347-4182,952.937.5161,,Kroll Ontrack Inc.; a wholly owned subsidiary of Kroll Inc.; provides data recovery and electronic evidence services to help individuals; companies; law firms and federal agencies quickly and cost-effectively recover electronic information.       ,,,,
Kronos,www.kronos.com,,$500M-1 Billion,250-1000,Business Services : Business Services Other,,,297 Billerica Rd,,Chelmsford,United States,MA,01824-4119,978.250.9800,,Kronos Incorporated (Kronos) provides a suite of solutions such as time and labor; scheduling; talent management; human resources; payroll; absence management; labor activity tracking; data collection; self-service and workforce analytics are designed       ,,,,
Kryptiq Corporation,www.kryptiq.com,,$1-10 Million,100-250,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,3600 NW John Olsen Pl Ste 300,,Hillsboro,United States,OR,97124-5811,503.906.6300,,Kryptiq is the leading provider of interoperability and workflow connectivity solutions for healthcare.                          ,,,,
Kieckhafer Schiffer,www.ksandco.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,6201 Oak Cyn Ste 200,,Irvine,United States,CA,92618-5231,949.250.3900,,Kieckhafer Schiffer is one of the leading providers in Business Services.  It is based in Irvine; CA.  To find more information about Kieckhafer Schiffer; please visit www.ksandco.com.,,,,
King & Spalding LLP,www.kslaw.com,,$500M-1 Billion,1K-10K,Business Services : Business Services Other,,,1180 Peachtree St NE,,Atlanta,United States,GA,30309-3521,404.572.4600,,King & Spalding LLP is one of the leading providers in Business Services.  It is based in Atlanta; GA.  To find more information about King & Spalding LLP; please visit www.kslaw.com.,,,,
KSL Media; Inc.,www.kslmedia.com,,$10-50 Million,100-250,Business Services : Business Services Other,,,15910 Ventura Blvd,,Encino,United States,CA,91436-2802,818.461.5900,,KSL Media; Inc. is one of the leading providers in Business Services.  It is based in Encino; CA.  To find more information about KSL Media; Inc.; please visit www.kslmedia.com.,,,,
Kelly; Scott & Madison,www.ksmmedia.com,,$250-500 Million,25-100,Business Services : Business Services Other,,,35 E Wacker Dr,,Chicago,United States,IL,60601-2314,312.977.0772,,Kelly; Scott & Madison is one of the leading providers in Business Services.  It is based in Chicago; IL.  To find more information about Kelly; Scott & Madison; please visit www.ksmmedia.com.,,,,
K-TEK,www.ktekcorp.com,,$1-10 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,18321 Swamp Rd,,Prairieville,United States,LA,70769-3335,225.673.6100,,K-TEK is one of the leading providers in Computers & Electronics.  It is based in Prairieville; LA.  To find more information about K-TEK; please visit www.ktekcorp.com.,,,,
KTS Network Solutions; Inc.,www.ktsnetworks.com,,$1-10 Million,25-100,Telecommunications : Telecommunications Other,,,11132 Winners Cir Ste 103,,Los Alamitos,United States,CA,90720-2885,800.397.1201,,KTS Network Solutions; Inc. is one of the leading providers in Telecommunications.  It is based in Los Alamitos; CA.  To find more information about KTS Network Solutions; Inc.; please visit www.ktsnetworks.com.,,,,
The University of Kansas,www.ku.edu,,$0-1 Million,250-1000,Education : Education Other,,,Strong Hall 1450 Jayhawk Blvd,,Lawrence,United States,KS,66045-7518,785.864.2700,,The University of Kansas is one of the leading providers in Education.  It is based in Lawrence; KS.  To find more information about The University of Kansas; please visit www.ku.edu,,,,
Kissimmee Utility Authority,www.kua.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,1701 W Carroll St,,Kissimmee,United States,FL,34741-6804,407.933.7777,,KUA owns; operates and manages the municipal electric system established by the City of Kissimmee in 1901 Compared to the other municipally-owned electric utilities; KUA is the 6th largest utility in Florida.       ,,,,
Kuehne + Nagel; Inc.,www.kuehne-nagel.com,,> $1 Billion,10K-50K,Transportation & Storage : Transportation & Storage Other,,,10 Exchange Pl Fl 19,,Jersey City,United States,NJ,07302-4935,201.413.5500,,Kuehne + Nagel; Inc. is one of the leading providers in Transportation & Storage.  It is based in Jersey City; NJ.  To find more information about Kuehne + Nagel; Inc.; please visit www.kuehne-nagel.com.,,,,
Kuni Automotive Group,www.kuniauto.com,,$100-250 Million,250-1000,Retail : Retail Other,,,10999 SW Canyon Rd,,Beaverton,United States,OR,97005-1818,888.471.8787,,Kuni Automotive Group is one of the leading providers in Retail.  It is based in Beaverton; OR.  To find more information about Kuni Automotive Group; please visit www.kuniauto.com.,,,,
KVH Industries; Inc.,www.kvh.com,,$50-100 Million,250-1000,Telecommunications : Telecommunications Other,,,50 Enterprise Ctr,,Middletown,United States,RI,02842-5268,401.847.3327,,KVH Industries; Inc. (KVH) is a manufacturer of solutions that provide Internet; television (TV); and voice services through satellite to mobile users at sea; on land; and in the air.         ,,,,
KVIE Inc.,www.kvie.org,,$10-50 Million,25-100,Media & Entertainment : Media & Entertainment Other,,,2030 W El Camino Ave,,Sacramento,United States,CA,95833-1866,916.929.5843,,KVIE Inc. is one of the leading providers in Media & Entertainment.  It is based in Sacramento; CA.  To find more information about KVIE Inc.; please visit www.kvie.org.,,,,
Valley Public Television,www.kvpt.org,,$10-50 Million,25-100,Media & Entertainment : Media & Entertainment Other,,,1544 Van Ness Ave,,Fresno,United States,CA,93721-1213,559.226.1800,,Valley Public Television is one of the leading providers in Media & Entertainment.  It is based in Fresno; CA.  To find more information about Valley Public Television; please visit www.kvpt.org.,,,,
Cass County Electric Cooperative,www.kwh.com,,$50-100 Million,25-100,Energy & Utilities : Energy & Utilities Other,,,PO BOX 8,,Kindred,United States,ND,58051-0008,701.356.4400,,Cass County Electric Cooperative is one of the leading providers in Energy & Utilities.  It is based in Kindred; ND.  To find more information about Cass County Electric Cooperative; please visit www.kwh.com.,,,,
Kyanite Mining Corporation,www.kyanite.com,,$10-50 Million,100-250,Agriculture & Mining : Agriculture & Mining Other,,,PO BOX 486,,Dillwyn,United States,VA,23936-0486,434.983.2085,,Kyanite Mining Corporation is one of the leading providers in Agriculture & Mining.  It is based in Dillwyn; VA.  To find more information about Kyanite Mining Corporation; please visit www.kyanite.com.,,,,
Kentucky Bank,www.kybank.com,,$10-50 Million,0-25,Financial Services : Financial Services Other,,,47 Maple St Ste 101,,Summit,United States,NJ,07901-2571,908.598.8174,,Kentucky Bank is one of the leading providers in Financial Services.  It is based in Summit; NJ.  To find more information about Kentucky Bank; please visit www.kybank.com,,,,
Keesal; Young & Logan,www.kyl.com,,$10-50 Million,100-250,Business Services : Business Services Other,,,400 Oceangate Ste 400,,Long Beach,United States,CA,90802-4342,562.436.2000,,KYL today maintains offices in five cities; serving the business and civil litigation needs of clients throughout the Western United States and Pacific Rim.               ,,,,
Fisher & Phillips LLP,www.laborlawyers.com,,$50-100 Million,250-1000,Business Services : Business Services Other,,,1075 Peachtree St NE Ste 3500,,Atlanta,United States,GA,30309-3900,404.231.1400,,Fisher & Phillips LLP is one of the leading providers in Business Services.  It is based in Atlanta; GA.  To find more information about Fisher & Phillips LLP; please visit www.laborlawyers.com.,,,,
Labor Ready; Inc.,www.laborready.com,,$10-50 Million,0-25,Business Services : Business Services Other,,,225 State Ave N,,Kent,United States,WA,98030-4543,253.859.5780,,Labor Ready; Inc. is one of the leading providers in Business Services.  It is based in Kent; WA.  To find more information about Labor Ready; Inc.; please visit www.laborready.com.,,,,
Louisiana Citizens Property Insurance Corporation,www.lacitizens.com,,$0-1 Million,1K-10K,Financial Services : Financial Services Other,,,19820 N 7th St Ste 100,,Phoenix,United States,AZ,85024-1690,928.474.4515,,Louisiana Citizens Property Insurance Corporation is one of the leading providers in Financial Services.  It is based in Phoenix; AZ.  To find more information about Louisiana Citizens Property Insurance Corporation; please visit www.lacitizens.com,,,,
Louisiana Companies,www.lacompanies.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,PO BOX 98,,Suffern,United States,NY,10901-0098,845.368.2700,,Louisiana Companies is one of the leading providers in Financial Services.  It is based in Suffern; NY.  To find more information about Louisiana Companies; please visit www.lacompanies.com,,,,
Ladenburg Thalmann Financial Services Inc.,www.ladenburg.com,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,6450 S Quebec St Ste 528,,Centennial,United States,CO,80111-4681,303.649.1922,,Ladenburg Thalmann Financial Services Inc. is one of the leading providers in Financial Services.  It is based in Centennial; CO.  To find more information about Ladenburg Thalmann Financial Services Inc.; please visit www.ladenburg.com,,,,
Ladenburg Thalmann Financial Services Inc.,www.ladenburg.com,,$100-250 Million,100-250,Business Services : Business Services Other,,,4400 Biscayne Blvd,,Miami,United States,FL,33137-3212,305.572.4100,,Ladenburg Thalmann Financial Services Inc. is one of the leading providers in Business Services.  It is based in Miami; FL.  To find more information about Ladenburg Thalmann Financial Services Inc.; please visit www.ladenburg.com.,,,,
Lafayette Community Bancorp,www.lafayettecommunitybank.com,,$50-100 Million,0-25,Financial Services : Financial Services Other,,,12623 E Broadway Ave Apt 83,,Spokane Valley,United States,WA,99216-2973,858.279.7730,,Lafayette Community Bancorp is one of the leading providers in Financial Services.  It is based in Spokane Valley; WA.  To find more information about Lafayette Community Bancorp; please visit www.lafayettecommunitybank.com,,,,
Lafayette Community Bancorp,www.lafayettecommunitybank.com,,$10-50 Million,100-250,Business Services : Business Services Other,,,2 N 4th St,,Lafayette,United States,IN,47901-1301,765.429.7200,,Lafayette Community Bancorp is one of the leading providers in Business Services.  It is based in Lafayette; IN.  To find more information about Lafayette Community Bancorp; please visit www.lafayettecommunitybank.com.,,,,
Los Angeles Federal Credit Union,www.lafcu.org,,$0-1 Million,0-25,Financial Services : Financial Services Other,,,8083 SE 13th Ave Ste 4,,Portland,United States,OR,97202-6668,503.234.1375,,Los Angeles Federal Credit Union is one of the leading providers in Financial Services.  It is based in Portland; OR.  To find more information about Los Angeles Federal Credit Union; please visit www.lafcu.org,,,,
Lafrance Corp,www.lafrancecorp.com,,$10-50 Million,100-250,Business Services : Business Services Other,,,1 La France Way,,Glen Mills,United States,PA,19342-2292,610.361.4300,,Lafrance Corp is one of the leading providers in Business Services.  It is based in Glen Mills; PA.  To find more information about Lafrance Corp; please visit www.lafrancecorp.com.,,,,
The Lloyd Andersen Group of Companies,www.lagc.com,,$10-50 Million,0-25,Education : Education Other,,,3000 W Macarthur Blvd Ste 300,,Santa Ana,United States,CA,92704-7930,714.755.6700,,The Lloyd Andersen Group of Companies is one of the leading providers in Education.  It is based in Santa Ana; CA.  To find more information about The Lloyd Andersen Group of Companies; please visit www.lagc.com,,,,
