First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Andrew,Schwalb,Chief Information Officer,NASCAR,Andrew Schwalb was Appointed as Chief Information Officer at NASCAR,Daytona Beach; FL-based NASCAR appointed Andrew Schwalb as Chief Information Officer.,Andy spent three years at Lockheed Martin Advanced Technology labs; where he developed new concepts for software development methodology and project management. He was also the lead technical architect on redesigning the Lockheed Martin automated manufacturing processes and systems. Prior to that; Andy spent 12 years at Kennedy Space Center; where he led three labs that created New Technology for the Space Shuttle Program and developed software and systems that won NASA?s Tech Briefs Award.,The National Association for Stock Car Auto Racing (NASCAR) is a family-owned and -operated business venture that sanctions and governs multiple auto racing sports events
Andy,Songer,Vice President; Technology,Local Tv,Andy Songer was Promoted to Vice President; Technology at Local Tv,Wright; KY-based Local Tv promoted Andy Songer to Vice President; Technology.,Andy Songer has more than two dozen years experience in broadcast technology; both on the radio and television sides. He and his staff work with each of the markets on everything from connectivity to HD conversions.,Local Tv has 19 owned or operated TV stations.
Andy,Platt,Chief Information Officer,J. M. Smucker Company,Andy Platt was Appointed as Chief Information Officer at J. M. Smucker Company,Orrville; OH-based J. M. Smucker Company appointed Andy Platt as Chief Information Officer.,Andy Platt was previously the Director; Business Technology at Smucker.,The J. M. Smucker Company engages in the manufacture and marketing of branded food products in the United States; Europe; and Canada.
Andy,Flatt,Chief Information Officer,HealthSpring,Andy Flatt was Appointed as Chief Information Officer at HealthSpring,Nashville; TN-based HealthSpring appointed Andy Flatt as Chief Information Officer.,Andy Flatt was previously the CIO at Chief Information Officer at AIM Healthcare.,HealthSpring is based in Nashville; Tennessee; and is one of the country’s largest and fastest-growing coordinated care plans whose primary focus is the Medicare Advantage market. 
Andrew,Winterton,President of suppliers; products and technology,Carlson Wagonlit Travel,Andrew Winterton was Appointed as President of suppliers; products and technology at Carlson Wagonlit Travel,Minneapolis; MN-based Carlson Wagonlit Travel appointed Andrew Winterton as President of suppliers; products and technology.,Andrew Winterton was previously the VP AVAM at Galileo International.,Carlson Wagonlit Travel (CWT) is a global leader specializing in business travel management.
Andrew,Wertkin,Chief Technology Officer,MKS,Andrew Wertkin was Appointed as Chief Technology Officer at MKS,Waterloo; ON-based MKS appointed Andrew Wertkin as Chief Technology Officer.,Andrew Wertkin was previously the co founder and CTO at Synapsis Technology; where he drove the vision; spearheaded the development; and was the key evangelist for software that offered end to end product environmental compliance and sustainability measures.,MKS Inc.; the global application lifecycle management (ALM) technology leader; enables software engineering and IT organizations to seamlessly manage their worldwide software development activities.
Andrew,McLaughlin,Deputy Chief Technology Officer,White House Office of Science and Technology Policy,Andrew McLaughlin was Appointed as Deputy Chief Technology Officer at White House Office of Science and Technology Policy,Washington; DC-based White House Office of Science and Technology Policy appointed Andrew McLaughlin as Deputy Chief Technology Officer.,Andrew McLaughlin was previously a senior fellow at Harvard Law Schools Berkman Center for Internet.,"The White House Internship Programs mission is to make the ""Peoples House"" accessible to future leaders all around the nation and cultivate and prepare those devoted to public service for future leadership opportunities."
Andrew,McCasker,Chief Technology Officer,Fishbowl,Andrew McCasker was Appointed as Chief Technology Officer at Fishbowl,Alexandria; VA-based Fishbowl appointed Andrew McCasker as Chief Technology Officer.,Andrew McCasker was previously the Independent Consultant at Independent Consultant.,Fishbowl is a leading provider of on-demand marketing software and services to the restaurant industry.
Andrew,Konchan,Chief Information Officer,Penson Financial Services,Andrew Konchan was Appointed as Chief Information Officer at Penson Financial Services,Dallas; TX-based Penson Financial Services appointed Andrew Konchan as Chief Information Officer.,Andrew Konchan most recently was CIO and Managing Director of Fortis Clearing Americas LLC (FCA); a clearer of U.S. securities and derivatives and a subsidiary of Fortis Bank Nederland.,The Penson Worldwide group of companies provides execution; clearing; custody; settlement and technology infrastructure products and services to financial services firms and others servicing the global financial services industry.
Andrew,Jordan,Chief Information Officer,Complinet,Andrew Jordan was Appointed as Chief Information Officer at Complinet,New York; NY-based Complinet appointed Andrew Jordan as Chief Information Officer.,Andrew Jordan was previously the CTO at Citigroup.,Complinet; a Thomson Reuters business is a leading provider of governance risk and compliance solutions and subscription services for the global financial services industry.
Andrew,Jaquith,Chief Technology Officer,Perimeter E-Security,Andrew Jaquith was Appointed as Chief Technology Officer at Perimeter E-Security,Milford; CT-based Perimeter E-Security appointed Andrew Jaquith as Chief Technology Officer.,Andrew Jaquith was previously the Senior Analyst at Forrester Research.,Perimeter/USA.NET is the trusted market leader of information security and secure messaging services that delivers enterprise-class protection and compliance. 
Andrew,Ferencz,Chief Technology Officer,SNW Asset Management,Andrew Ferencz was Appointed as Chief Technology Officer at SNW Asset Management,Seattle; WA-based SNW Asset Management appointed Andrew Ferencz as Chief Technology Officer.,Andrew Ferencz was previously the Manager; Investment Technology at RBC Global Asset Management (U.S.) Inc,SNW Asset Management is a registered investment advisor providing taxable and tax exempt fixed income portfolio management. Specializing in fixed income and limiting our services to this single asset class distinguishes our firm from other asset managers. We manage both taxable and tax exempt accounts for high net worth individuals; municipalities; corporations; foundations and registered investment advisors. Investors receive tax efficient portfolio management that is responsive to their unique investment objectives.
Andrew,Singh,Chief Information Officer,Comcast Cable,Andrew Singh was Appointed as Chief Information Officer at Comcast Cable,Philadelphia; PA-based Comcast Cable appointed Andrew Singh as Chief Information Officer.,Andrew Baer was previously the Vice President of Business Platform Services for AOL.,Comcast is the country’s largest provider of cable services - and one of the world’s leading communications companies
Sean,Trang,Director of Information Technology,Global Electronic Technology Inc,Sean Trang was Appointed as Director of Information Technology at Global Electronic Technology Inc,Cypress; CA-based Global Electronic Technology Inc appointed Sean Trang as Director of Information Technology.,Andrew Arroyo was previously the Chief of Innovations at LifeWatch Corporation.,Global Electronic Technology; Inc. (GET) is the leading payment processing service company located in the U.S. with satellite facilities around the world.
Andrew,Armishaw,Chief Technology Officer,HSBC North America,Andrew Armishaw was Promoted to Chief Technology Officer at HSBC North America,New York; NY-based HSBC North America promoted Andrew Armishaw to Chief Technology Officer.,Andrew Armishaw was previously the CEO at ELoan UK.,HSBC North America Holdings Inc. is one of the ten largest bank holding companies in the United States with assets of $334 billion at 30 June 2010 (US GAAP).
Andres,Carvallo,Chief Information Officer,Austin Energy,Andres Carvallo Resigned as Chief Information Officer at Austin Energy,Austin; TX-based Austin Energy accepted resignation of Andres Carvallo as Chief Information Officer.,Andres Carvallo was previously a key advisor and contributor to NIST and EPRI in the creation of the Smart Grid Interoperability Standards,Austin Energy is the 9th largest public power utility in the nation providing low cost reliable power to the capitol city of Texas and metro area; with annual revenues over $1.3 billion servicing 400;000 premises representing around 43;000 businesses and 1 million consumers.
Andras,Pattantyus-Abraham,Chief Technology Officer,Quantum Solar Power,Andras Pattantyus-Abraham was Appointed as Chief Technology Officer at Quantum Solar Power,Santa Fe; NM-based Quantum Solar Power appointed Andras Pattantyus-Abraham as Chief Technology Officer.,Andras Pattantyus-Abraham was previously at the at the University of Toronto to lead and to spearhead the growth of its photovoltaic science team; which is working on a groundbreaking photovoltaic technology.,"Quantum Solar Power Corp has developed a ""Next Generation Device"" (NGD) solar cell technology. Quantum's NGD is a patent pending; functioning laboratory model that demonstrates its utility in solar power conversion without the necessity of utilizing expensive silicon semiconductor-based technologies."
Andras,Pattantyus Abraham,Chief Technology Officer,Quantum Solar Power,Andras Pattantyus Abraham was Appointed as Chief Technology Officer at Quantum Solar Power,SANTA FE; NM-based Quantum Solar Power appointed Andras Pattantyus Abraham as Chief Technology Officer.,Andras Pattantyus Abraham was previously the Principal Scientist for Sargent Research Group; Electrical and Computer Engineering; University of Toronto. ,Quantum Solar Power Corp is a development stage company engaged in the advancement of Next Generation solar cell technology
Anand,Vadapalli,Chief Operating Officer,Alaska Communications Systems Group,Anand Vadapalli was Promoted to Chief Operating Officer at Alaska Communications Systems Group,Anchorage; AK-based Alaska Communications Systems Group promoted Anand Vadapalli to Chief Operating Officer.,Anand Vadapalli was previously the executive vice president of technology and operations at ACS; and has been with the company since August 2006. ,Headquartered in Anchorage; ACS is Alaska's leading provider of broadband and other wireline and wireless solutions to Enterprise and mass market customers. 
Amy,Berg,Associate provost for information resources,SUNY Cortland,Amy Berg was Appointed as Associate provost for information resources at SUNY Cortland,Cortland; NY-based SUNY Cortland appointed Amy Berg as Associate provost for information resources.,Amy Berg was previously the Interim chief information officer at Plymouth State.,SUNY Cortland is a four-year; degree granting comprehensive college offering undergraduate and graduate programs in the liberal arts and a variety of professional fields.
Amrith,Kumar,Vice President of Technology,Dataupia Corp.,Amrith Kumar was Appointed as Vice President of Technology at Dataupia Corp.,Cambridge; MA-based Dataupia Corp. appointed Amrith Kumar as Vice President of Technology.,Amrith Kumar was previously the Director and general manager at Sepaton Inc. in Marlboro.,The Dataupia Satori Server is a well-engineered and easy-to-use new class of data warehouse appliance.
Amos,Elliston,Chief Technology Officer,Geni,Amos Elliston was Promoted to Chief Technology Officer at Geni,West Hollywood; CA-based Geni promoted Amos Elliston to Chief Technology Officer.,Amos Elliston was previously the VP of engineering at Geni.,Geni is solving the problem of genealogy by inviting the world to build the definitive online family tree. Using the basic free service; users add and invite their relatives to join their family tree; which Geni compares to other trees.
Amit,Basu,Chief Information Officer,InvestorForce,Amit Basu was Appointed as Chief Information Officer at InvestorForce,Wayne; PA-based InvestorForce appointed Amit Basu as Chief Information Officer.,Amit was a Managing Director at Albridge Solutions; a leading provider of enterprise data management; portfolio accounting; wealth consolidation and performance reporting to the brokerdealer and investment advisor markets. Amit?s prior experience includes roles as Vice President of Product Deployment at BISYS and Director of Technology Services for SunGard in North America and Asia Pacific.,InvestorForce provides institutional investment consultants with the only integrated solution for daily monitoring; analysis; and reporting of institutional asset performance. Using InvestorForce's proven web-based software platform; institutional consultants provide plan sponsor clients with real-time manager performance data; analytics; and insight into management of the portfolio. In addition; consultants can automate and expedite the process of compiling periodic fund performance reports; driving operational efficiencies as well as better client service. With majority ownership and backing from ICG (Nasdaq: ICGE); InvestorForce has successfully brought the most advanced; SaaS-based; performance reporting platform to the institutional investment community. For more information; please visit www.investorforce.com.
Amir,Husain,Chief Technology Officer,VDIworks,Amir Husain was Appointed as Chief Technology Officer at VDIworks,Austin; TX-based VDIworks appointed Amir Husain as Chief Technology Officer.,Amir Husain was previously the Chief Technology Officer at ClearCube Technology.,VDIworks makes easy-to-use software that enables IT managers to centrally create; deploy and manage virtual desktop infrastructure.
Amichay,Oren,Chief Technology Officer,Jajah,Amichay Oren was Appointed as Chief Technology Officer at Jajah,Mountain View; CA-based Jajah appointed Amichay Oren as Chief Technology Officer.,Amichay Oren previously held various technology leadership positions at SAP following SAP's acquisition of Expression Inc.; a Silicon Valley technology company Mr. Oren co-founded. ,JAJAH; the world's most innovative communications company; offers flexible; next-generation telephony solutions for consumers and businesses.
Alston,German,Chief Information Officer,Federal Mogul Corporation,Alston German was Appointed as Chief Information Officer at Federal Mogul Corporation,Southfield; MI-based Federal Mogul Corporation appointed Alston German as Chief Information Officer.,Alston German was previously the IS Director at Federal Mogul.,Federal-Mogul Corporation is a leading global supplier of powertrain and safety technologies; serving the worlds foremost original equipment manufacturers of automotive; light commercial; heavy-duty; industrial; agricultural; marine; rail; off-road and industrial vehicles; as well as the worldwide aftermarket.
Alon,Konchitsky,Chief Technology Officer,Noise Free Wireless,Alon Konchitsky was Appointed as Chief Technology Officer at Noise Free Wireless,Sunnyvale; CA-based Noise Free Wireless appointed Alon Konchitsky as Chief Technology Officer.,Alon Konchitsky was previously the CTO & VP Engineering at Noise Free Wireless Inc.,Founded Feb 2006 and headquartered in the heart of California's Silicon Valley; Noise Free is providing the next great leap forward in voice quality for digital communication devices and voice enabled applications.
Alok,Gupta,Chief Technology Officer,ikaSystems,Alok Gupta was Appointed as Chief Technology Officer at ikaSystems,Southborough; MA-based ikaSystems appointed Alok Gupta as Chief Technology Officer.,Alok Gupta was previously the chief information officer at CareFirst BlueCross BlueShield; the largest private health insurer serving Maryland; Washington DC and northern Virginia.,ikaSystems is healthcare payers’ premier provider of enterprise-level cloud computing technologies for commercial; Medicare and Medicaid lines of business. 
Allana,Cummings,Chief Information Officer,Northeast Georgia Medical Center,Allana Cummings was Appointed as Chief Information Officer at Northeast Georgia Medical Center,Gainesville; GA-based Northeast Georgia Medical Center appointed Allana Cummings as Chief Information Officer.,Allana Cummings was previously the Vice President and Chief Information Officer at Children's Hospital and Medical Center in Omaha; Nebraska,Northeast Georgia Medical Center and Health System is a vertically integrated system committed to enhancing the health status of its community.
Allan,Hackney,Chief Information Officer,John Hancock Financial,Allan Hackney was Appointed as Chief Information Officer at John Hancock Financial,Boston; MA-based John Hancock Financial appointed Allan Hackney as Chief Information Officer.,Allan Hackney was previously the Operations & Technology Executive & CIO at AIG Consumer Finance Group; Inc.,John Hancock is a subsidiary of Manulife Financial; a leading Canadian-based financial services group serving millions of customers in 19 countries and territories worldwide.
Allan,Brewer,Chief Information Officer,Flushing Savings Bank,Allan Brewer was Appointed as Chief Information Officer at Flushing Savings Bank,Forest Hills; NY-based Flushing Savings Bank appointed Allan Brewer as Chief Information Officer.,Allan Brewer was previously serving as the President ALEL Management Corporation.,Flushing Financial Corporation is the parent holding company for Flushing Savings Bank; FSB; a federally chartered stock savings bank insured by the FDIC.
Alison,Kassel,Chief Information Officer,SeatonCorp.,Alison Kassel was Appointed as Chief Information Officer at SeatonCorp.,Chicago; IL-based SeatonCorp. appointed Alison Kassel as Chief Information Officer.,Alison Kassel was previously the Senior Director; Strategy; Planning; Analysis and Governance at U.S. Cellular.,  SeatonCorp is a leader in providing recruiting; vendor-on-premise staffing and end-to-end supplier management solutions for strategic users of contingent labor. 
Alexis,Livanos,Chief Technology Officer,Northrop Grumman Corporation,Alexis Livanos was Appointed as Chief Technology Officer at Northrop Grumman Corporation,Los Angeles; CA-based Northrop Grumman Corporation appointed Alexis Livanos as Chief Technology Officer.,Alexis Livanos was previously the corporate vice president and president of Northrop Grumman Space Technology; responsible for the strategic direction and operations of the sector; which developed a broad range of systems at the leading edge of space; defense and electronics technology. Prior to that; Livanos served as vice president and general manager of the Systems Development and Technology and Space Sensors Division in the Electronic Systems sector. ,Northrop Grumman Corporation is a leading global security company whose 120;000 employees provide innovative systems; products; and solutions in aerospace; electronics; information systems; shipbuilding and technical services to government and commercial customers worldwide.
Alexei,Tumarkin,Chief Technology Officer,CDNetworks Inc.,Alexei Tumarkin was Appointed as Chief Technology Officer at CDNetworks Inc.,San Jose; CA-based CDNetworks Inc. appointed Alexei Tumarkin as Chief Technology Officer.,Alexei Tumarkin previously held senior technical and engineering management positions with Cisco and was responsible for the development of Cisco's Web security systems.,CDNetworks is the highest performing global content delivery network (CDN); providing unparalleled speed and reliability of website content and application delivery anywhere in the world. 
Alexander,Gounares,Chief Technology Officer,AOL,Alexander Gounares was Appointed as Chief Technology Officer at AOL,New York; NY-based AOL appointed Alexander Gounares as Chief Technology Officer.,Alexander Gounares was previously the corporate vice president for Corporate Strategy.,AOL is a leading global Web services company with an extensive suite of brands and offerings and a substantial worldwide audience.
Alex,Tsepetis,Chief Technology Officer,Send Word Now,Alex Tsepetis was Appointed as Chief Technology Officer at Send Word Now,Saint Louis; MO-based Send Word Now appointed Alex Tsepetis as Chief Technology Officer.,Alex Tsepetis was previously the Senior Vice President of Engineering at Reprise Media,Send Word Now is the leading provider of on-demand alerting and response services for both emergency and routine communication.
Alex,Tartera,Chief Technology Officer,Duncan Williams,Alex Tartera was Appointed as Chief Technology Officer at Duncan Williams,Germantown; TN-based Duncan Williams appointed Alex Tartera as Chief Technology Officer.,Alex Tartera was previously the Vice President of Information Technology at Sparks Corp.,Duncan-Williams; Inc. is a boutique investment banking firm that provides financial advisory services.
Alex,Pettit,Chief Information Officer,State of Oklahoma,Alex Pettit was Appointed as Chief Information Officer at State of Oklahoma,Oklahoma City; OK-based State of Oklahoma appointed Alex Pettit as Chief Information Officer.,Alex Pettit holds a bachelor's degree in management information systems from the University of Wisconsin and a master's degree in the same field from Loyola University of Chicago.,Oklahoma is a state located in the South Central region of the United States of America. 
Alex,Nicoll,Chief Technology Officer,The Evermedia Group; Inc,Alex Nicoll was Appointed as Chief Technology Officer at The Evermedia Group; Inc,New York; NY-based The Evermedia Group; Inc appointed Alex Nicoll as Chief Technology Officer.,Alex Nicoll previously held positions as the Associate Director of Technology of the Nebraska University Consortium for Information Assurance and as a Senior Systems Engineer for BAE Systems; Inc. ,Based in New York; NY Evermedia develops biometric-based identification management and authentication solutions using proprietary; patent-protected iris recognition technology. 
