Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Air Serv International ,www.airserv.org,,$1-10 Million,100-250,Non-profit : Non-profit Other,,,6583 Merchant Pl Ste 100,,Warrenton,United States,VA,20187,540.428.2323,,Air Serv International; Inc. is one of the leading companies in Non-Profit industry. Air Serv International; Inc. is based in Warrenton; VA. You can find more information on Air Serv International; Inc. at www.airserv.org, ,,,
Cystic Fibrosis Foundation,www.cff.org,,$1-10 Million,250-1000,Non-profit : Non-profit Other,,,6931 Arlington Rd Ste 200,,Bethesda,United States,MD,20814,301.951.4422,,Cystic Fibrosis Foundation is one of the leading companies in Non-Profit industry. Cystic Fibrosis Foundation is based in Bethesda; MD. You can find more information on Cystic Fibrosis Foundation at www.cff.org, ,,,
The Endocrine Society ES,www.endo-society.org,,$1-10 Million,100-250,Non-profit : Non-profit Other,,,8401 Connecticut Ave Ste 900,,Chevy Chase,United States,MD,20815,301.941.0200,,The Endocrine Society ES is one of the leading companies in Non-Profit industry. The Endocrine Society ES is based in Chevy Chase; MD. You can find more information on The Endocrine Society ES at www.endo-society.org, ,,,
Association of Community Cancer Centers,www.accc-cancer.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,11600 Nebel St Ste 201,,Rockville,United States,MD,20852,301.984.9496,,Association of Community Cancer Centers is one of the leading companies in Non-Profit industry. Association of Community Cancer Centers is based in Rockville; MD. You can find more information on Association of Community Cancer Centers at www.accc-cancer.org, ,,,
Archdiocese of Baltimore,www.archbalt.org,,$1-10 Million,100-250,Non-profit : Non-profit Other,,,320 Cathedral St Ste 1,,Baltimore,United States,MD,21201,410.547.5377,,Archdiocese of Baltimore is one of the leading companies in Non-Profit industry. Archdiocese of Baltimore is based in Baltimore; MD. You can find more information on Archdiocese of Baltimore at www.archbalt.org, ,,,
American Physical Therapy Association,www.apta.org,,$1-10 Million,100-250,Non-profit : Non-profit Other,,,1111 N Fairfax St,,Alexandria,United States,VA,22314,703.684.2782,,American Physical Therapy Association is one of the leading companies in Non-Profit industry. American Physical Therapy Association is based in Alexandria; VA. You can find more information on American Physical Therapy Association at www.apta.org, ,,,
National Industries for the Blind,www.nib.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,1310 Braddock Pl,,Alexandria,United States,VA,22314,703.310.0500,,National Industries for the Blind is one of the leading companies in Non-Profit industry. National Industries for the Blind is based in Alexandria; VA. You can find more information on National Industries for the Blind at www.nib.org, ,,,
The Planning Council,www.theplanningcouncil.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,5365 Robin Hood Rd Ste 700,,Norfolk,United States,VA,23513,757.622.9268,,The Planning Council is one of the leading companies in Non-Profit industry. The Planning Council is based in Norfolk; VA. You can find more information on The Planning Council at www.theplanningcouncil.org, ,,,
McGregor Baptist Church,www.mcgregor.net,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,3750 Colonial Blvd,,Fort Myers,United States,FL,33966,239.936.1754,,McGregor Baptist Church is one of the leading companies in Non-Profit industry. McGregor Baptist Church is based in Fort Myers; FL. You can find more information on McGregor Baptist Church at www.mcgregor.net, ,,,
Hosparus,www.hospices.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,3532 Ephraim Mcdowell Dr,,Louisville,United States,KY,40205,502.456.6200,,Hosparus is one of the leading companies in Non-Profit industry. Hosparus is based in Louisville; KY. You can find more information on Hosparus at www.hospices.org, ,,,
Cincinnati USA Regional Chamber of Commerce,www.cincinnatichamber.com,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,441 Vine St Ste 300,,Cincinnati,United States,OH,45202,513.579.3103,,Cincinnati USA Regional Chamber of Commerce is one of the leading companies in Non-Profit industry. Cincinnati USA Regional Chamber of Commerce is based in Cincinnati; OH. You can find more information on Cincinnati USA Regional Chamber of Commerce at www.cincinnatichamber.com, ,,,
Michigan Peer Review Organization (MPRO),www.mpro.org,,$1-10 Million,100-250,Non-profit : Non-profit Other,,,22670 Haggerty Rd Ste 100,,Farmington Hls,United States,MI,48335,248.465.7300,,Michigan Peer Review Organization (MPRO) is one of the leading companies in Non-Profit industry. Michigan Peer Review Organization (MPRO) is based in Farmington Hls; MI. You can find more information on Michigan Peer Review Organization (MPRO) at www.mpro.org, ,,,
Fetzer Institute,www.fetzer.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,9292 W Kl Ave,,Kalamazoo,United States,MI,49009,269.375.2000,,Fetzer Institute is one of the leading companies in Non-Profit industry. Fetzer Institute is based in Kalamazoo; MI. You can find more information on Fetzer Institute at www.fetzer.org, ,,,
Hosanna! Lutheran Church,www.hosannalc.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,9600 163rd St W,,Lakeville,United States,MN,55044,952.435.3332,,Hosanna! Lutheran Church is one of the leading companies in Non-Profit industry. Hosanna! Lutheran Church is based in Lakeville; MN. You can find more information on Hosanna! Lutheran Church at www.hosannalc.org, ,,,
Allendale Association,www.allendale4kids.org,,$1-10 Million,100-250,Non-profit : Non-profit Other,,,PO BOX 1088,,Lake Villa,United States,IL,60046,847.356.2351,,Allendale Association is one of the leading companies in Non-Profit industry. Allendale Association is based in Lake Villa; IL. You can find more information on Allendale Association at www.allendale4kids.org, ,,,
The Chicago Lighthouse,www.chicagolighthouse.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,1850 W Roosevelt Rd,,Chicago,United States,IL,60608,312.666.1331,,The Chicago Lighthouse is one of the leading companies in Non-Profit industry. The Chicago Lighthouse is based in Chicago; IL. You can find more information on The Chicago Lighthouse at www.chicagolighthouse.org, ,,,
Tasc Inc,www.tasc-il.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,1500 N Halsted St Ste 1,,Chicago,United States,IL,60642,312.787.0208,,Tasc Inc is one of the leading companies in Non-Profit industry. Tasc Inc is based in Chicago; IL. You can find more information on Tasc Inc at www.tasc-il.org, ,,,
Hill Country Bible Church,www.hcbc.com,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,12124 Ranch Road 620 N,,Austin,United States,TX,78750,512.331.5050,,Hill Country Bible Church is one of the leading companies in Non-Profit industry. Hill Country Bible Church is based in Austin; TX. You can find more information on Hill Country Bible Church at www.hcbc.com, ,,,
Cadence International,www.cadence.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,PO BOX 1268,,Englewood,United States,CO,80150,303.762.1400,,Cadence International is one of the leading companies in Non-Profit industry. Cadence International is based in Englewood; CO. You can find more information on Cadence International at www.cadence.org, ,,,
Community Research Foundation,www.comresearch.org,,$1-10 Million,250-1000,Non-profit : Non-profit Other,,,1202 Morena Blvd Ste 300,,San Diego,United States,CA,92110,619.275.0822,,Community Research Foundation is one of the leading companies in Non-Profit industry. Community Research Foundation is based in San Diego; CA. You can find more information on Community Research Foundation at www.comresearch.org, ,,,
Tides Foundation,www.tides.org,,$1-10 Million,100-250,Non-profit : Non-profit Other,,,1014 Torney Ave Building,,San Francisco,United States,CA,94129,415.561.6400,,Tides Foundation is one of the leading companies in Non-Profit industry. Tides Foundation is based in San Francisco; CA. You can find more information on Tides Foundation at www.tides.org, ,,,
Seattle Goodwill,www.seattlegoodwill.org,,$1-10 Million,25-100,Non-profit : Non-profit Other,,,1400 S Lane St,,Seattle,United States,WA,98144,206.329.1000,,Seattle Goodwill is one of the leading companies in Non-Profit industry. Seattle Goodwill is based in Seattle; WA. You can find more information on Seattle Goodwill at www.seattlegoodwill.org, ,,,
YAI Network,www.yai.org,,$10-50 Million,1K-10K,Non-profit : Non-profit Other,,,460 W 34th St Fl 11,,New York,United States,NY,10001,212.273.6100,,YAI Network is one of the leading companies in Non-Profit industry. YAI Network is based in New York; NY. You can find more information on YAI Network at www.yai.org, ,,,
Public Health Solutions,www.healthsolutions.org,,$10-50 Million,250-1000,Non-profit : Non-profit Other,,,4 Worth St,,New York,United States,NY,10013,646.619.6400,,Public Health Solutions is one of the leading companies in Non-Profit industry. Public Health Solutions is based in New York; NY. You can find more information on Public Health Solutions at www.healthsolutions.org, ,,,
International Council of Shopping Centers,www.icsc.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,1221 Avenue Of The Americas,,New York,United States,NY,10020,646.728.3800,,International Council of Shopping Centers is one of the leading companies in Non-Profit industry. International Council of Shopping Centers is based in New York; NY. You can find more information on International Council of Shopping Centers at www.icsc.org, ,,,
Covenant House,www.covenanthouse.org,,$10-50 Million,1K-10K,Non-profit : Non-profit Other,,,460 W 41st St,,New York,United States,NY,10036,212.727.4000,,Covenant House is one of the leading companies in Non-Profit industry. Covenant House is based in New York; NY. You can find more information on Covenant House at www.covenanthouse.org, ,,,
US Council for International Business,www.uscib.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,1212 Avenue Of The Americas,,New York,United States,NY,10036,212.354.4480,,US Council for International Business is one of the leading companies in Non-Profit industry. US Council for International Business is based in New York; NY. You can find more information on US Council for International Business at www.uscib.org, ,,,
Bedford Stuyvesant Restoration Corporation,www.restorationplaza.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,1368 Fulton St Ste 4,,Brooklyn,United States,NY,11216,718.636.6900,,Bedford Stuyvesant Restoration Corporation is one of the leading companies in Non-Profit industry. Bedford Stuyvesant Restoration Corporation is based in Brooklyn; NY. You can find more information on Bedford Stuyvesant Restoration Corporation at www.restorationplaza.org, ,,,
United Way of Greater Rochester,www.uwrochester.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,75 College Ave,,Rochester,United States,NY,14607,585.242.6400,,United Way of Greater Rochester is one of the leading companies in Non-Profit industry. United Way of Greater Rochester is based in Rochester; NY. You can find more information on United Way of Greater Rochester at www.uwrochester.org, ,,,
Landis Homes Retirement Community,www.landishomes.org,,$10-50 Million,250-1000,Non-profit : Non-profit Other,,,1001 E Oregon Rd,,Lititz,United States,PA,17543,717.569.3271,,Landis Homes Retirement Community is one of the leading companies in Non-Profit industry. Landis Homes Retirement Community is based in Lititz; PA. You can find more information on Landis Homes Retirement Community at www.landishomes.org, ,,,
Woods Services,www.woods.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,PO BOX 36,,Langhorne,United States,PA,19047,215.750.4000,,Woods Services is one of the leading companies in Non-Profit industry. Woods Services is based in Langhorne; PA. You can find more information on Woods Services at www.woods.org, ,,,
International Code Council,www.iccsafe.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,500 New Jersey Ave NW Fl 6,,Washington,United States,DC,20001,202.370.1800,,International Code Council is one of the leading companies in Non-Profit industry. International Code Council is based in Washington; DC. You can find more information on International Code Council at www.iccsafe.org, ,,,
Council for Advancement & Support of Education.,www.case.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,1307 New York Ave NW,,Washington,United States,DC,20005,202.328.2273,,Council for Advancement & Support of Education. is one of the leading companies in Non-Profit industry. Council for Advancement & Support of Education. is based in Washington; DC. You can find more information on Council for Advancement & Support of Education. at www.case.org, ,,,
Community Foundation for the National Capital Regi,www.cfncr.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,1201 15th St NW,,Washington,United States,DC,20005,202.955.5890,,Community Foundation for the National Capital Regi is one of the leading companies in Non-Profit industry. Community Foundation for the National Capital Regi is based in Washington; DC. You can find more information on Community Foundation for the National Capital Regi at www.cfncr.org, ,,,
Center for Strategic & International Studies,www.csis.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,1800 K St NW,,Washington,United States,DC,20006,202.887.0200,,Center for Strategic & International Studies is one of the leading companies in Non-Profit industry. Center for Strategic & International Studies is based in Washington; DC. You can find more information on Center for Strategic & International Studies at www.csis.org, ,,,
Association of Research Libraries,www.arl.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,21 Dupont Cir NW Ste 800,,Washington,United States,DC,20036,202.296.2296,,Association of Research Libraries is one of the leading companies in Non-Profit industry. Association of Research Libraries is based in Washington; DC. You can find more information on Association of Research Libraries at www.arl.org, ,,,
National Business Aviation Association ,www.nbaa.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,1200 18th St NW Ste 400,,Washington,United States,DC,20036,202.783.9000,,National Business Aviation Association; Inc is one of the leading companies in Non-Profit industry. National Business Aviation Association; Inc is based in Washington; DC. You can find more information on National Business Aviation Association; Inc at www.nbaa.org, ,,,
New America Foundation,www.newamerica.net,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,1899 L St NW Ste 400,,Washington,United States,DC,20036,202.986.2700,,New America Foundation is one of the leading companies in Non-Profit industry. New America Foundation is based in Washington; DC. You can find more information on New America Foundation at www.newamerica.net, ,,,
Resources for the Future,www.rff.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,1616 P St NW Ste 600,,Washington,United States,DC,20036,202.328.5000,,Resources for the Future is one of the leading companies in Non-Profit industry. Resources for the Future is based in Washington; DC. You can find more information on Resources for the Future at www.rff.org, ,,,
Association & Society Insurance Corporation,www.asicorporation.com,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,2301 Research Blvd Ste 300,,Rockville,United States,MD,20850,301.816.0045,,Association & Society Insurance Corporation is one of the leading companies in Non-Profit industry. Association & Society Insurance Corporation is based in Rockville; MD. You can find more information on Association & Society Insurance Corporation at www.asicorporation.com, ,,,
The American Association for Laboratory Accreditation,www.a2la.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,5301 Buckeystown Pike Ste 350,,Frederick,United States,MD,21704,301.644.3212,,The American Association for Laboratory Accreditation is one of the leading companies in Non-Profit industry. The American Association for Laboratory Accreditation is based in Frederick; MD. You can find more information on The American Association for Laboratory Accreditation at www.a2la.org, ,,,
American Diabetes Association,www.diabetes.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,1701 N Beauregard St,,Alexandria,United States,VA,22311,703.549.1500,,American Diabetes Association is one of the leading companies in Non-Profit industry. American Diabetes Association is based in Alexandria; VA. You can find more information on American Diabetes Association at www.diabetes.org, ,,,
Masonic Home of Virginia,www.mahova.com,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,500 Masonic Ln,,Richmond,United States,VA,23223,804.222.1694,,Masonic Home of Virginia is one of the leading companies in Non-Profit industry. Masonic Home of Virginia is based in Richmond; VA. You can find more information on Masonic Home of Virginia at www.mahova.com, ,,,
South Carolina Research Agency SCRA,www.scra.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,5300 International Blvd,,Charleston,United States,SC,29418,803.799.4070,,South Carolina Research Agency SCRA is one of the leading companies in Non-Profit industry. South Carolina Research Agency SCRA is based in Charleston; SC. You can find more information on South Carolina Research Agency SCRA at www.scra.org, ,,,
Gulfstream Park Racing Association Inc,www.gulfstreampark.com,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,901 S Federal Hwy,,Hallandale,United States,FL,33009,954.454.7000,,Gulfstream Park Racing Association Inc is one of the leading companies in Non-Profit industry. Gulfstream Park Racing Association Inc is based in Hallandale; FL. You can find more information on Gulfstream Park Racing Association Inc at www.gulfstreampark.com, ,,,
American Welding Society,www.aws.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,550 NW 42nd Ave,,Miami,United States,FL,33126,305.443.9353,,American Welding Society is one of the leading companies in Non-Profit industry. American Welding Society is based in Miami; FL. You can find more information on American Welding Society at www.aws.org, ,,,
Neighborly Care Network,www.neighborly.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,13945 Evergreen Ave,,Clearwater,United States,FL,33762,727.573.9444,,Neighborly Care Network is one of the leading companies in Non-Profit industry. Neighborly Care Network is based in Clearwater; FL. You can find more information on Neighborly Care Network at www.neighborly.org, ,,,
The American Legion,www.legion.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,700 N Pennsylvania St,,Indianapolis,United States,IN,46204,317.630.1200,,The American Legion is one of the leading companies in Non-Profit industry. The American Legion is based in Indianapolis; IN. You can find more information on The American Legion at www.legion.org, ,,,
McKnight Foundation,www.mcknight.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,710 S 2nd St Ste 400,,Minneapolis,United States,MN,55401,612.333.4220,,McKnight Foundation is one of the leading companies in Non-Profit industry. McKnight Foundation is based in Minneapolis; MN. You can find more information on McKnight Foundation at www.mcknight.org, ,,,
Willow Creek Community Church,www.willowcreek.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,67 Algonquin Rd,,Barrington,United States,IL,60010,847.765.5000,,Willow Creek Community Church is one of the leading companies in Non-Profit industry. Willow Creek Community Church is based in Barrington; IL. You can find more information on Willow Creek Community Church at www.willowcreek.org, ,,,
American Library Association,www.ala.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,50 E Huron St,,Chicago,United States,IL,60611,312.944.6780,,American Library Association is one of the leading companies in Non-Profit industry. American Library Association is based in Chicago; IL. You can find more information on American Library Association at www.ala.org, ,,,
CJE SeniorLife,www.cje.net,,$10-50 Million,250-1000,Non-profit : Non-profit Other,,,3003 W Touhy Ave,,Chicago,United States,IL,60645,773.508.1000,,CJE SeniorLife is one of the leading companies in Non-Profit industry. CJE SeniorLife is based in Chicago; IL. You can find more information on CJE SeniorLife at www.cje.net, ,,,
Catholic Charities of Dallas ,www.cathdal.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,3725 Blackburn St,,Dallas,United States,TX,75219,214.520.6590,,Catholic Charities of Dallas; Inc. is one of the leading companies in Non-Profit industry. Catholic Charities of Dallas; Inc. is based in Dallas; TX. You can find more information on Catholic Charities of Dallas; Inc. at www.cathdal.org, ,,,
Association of Christian Schools International,www.acsi.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,13739 Omega Rd,,Dallas,United States,TX,75244,719.528.6906,,Association of Christian Schools International is one of the leading companies in Non-Profit industry. Association of Christian Schools International is based in Dallas; TX. You can find more information on Association of Christian Schools International at www.acsi.org, ,,,
Texas Credit Union League,www.tcul.coop,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,4455 Lyndon B Johnson Fwy Ste 1100,,Dallas,United States,TX,75244,469.385.6400,,Texas Credit Union League is one of the leading companies in Non-Profit industry. Texas Credit Union League is based in Dallas; TX. You can find more information on Texas Credit Union League at www.tcul.coop, ,,,
St. David's Community Health Foundation,www.sdchf.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,811 Barton Springs Rd Ste 600,,Austin,United States,TX,78704,512.879.6600,,St. David's Community Health Foundation is one of the leading companies in Non-Profit industry. St. David's Community Health Foundation is based in Austin; TX. You can find more information on St. David's Community Health Foundation at www.sdchf.org, ,,,
National Conference of State Legislatures,www.ncsl.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,7700 E 1st Pl,,Denver,United States,CO,80230,303.364.7700,,National Conference of State Legislatures is one of the leading companies in Non-Profit industry. National Conference of State Legislatures is based in Denver; CO. You can find more information on National Conference of State Legislatures at www.ncsl.org, ,,,
Central Arizona Project,www.cap-az.com,,$10-50 Million,250-1000,Non-profit : Non-profit Other,,,23636 N 7th St,,Phoenix,United States,AZ,85024,623.869.2333,,Central Arizona Project is one of the leading companies in Non-Profit industry. Central Arizona Project is based in Phoenix; AZ. You can find more information on Central Arizona Project at www.cap-az.com, ,,,
California Endowment,www.calendow.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,1000 N Alameda St,,Los Angeles,United States,CA,90012,800.449.4149,,California Endowment is one of the leading companies in Non-Profit industry. California Endowment is based in Los Angeles; CA. You can find more information on California Endowment at www.calendow.org, ,,,
X PRIZE Foundation,www.xprize.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,5510 Lincoln Blvd,,Playa Vista,United States,CA,90094,310.741.4880,,X PRIZE Foundation is one of the leading companies in Non-Profit industry. X PRIZE Foundation is based in Playa Vista; CA. You can find more information on X PRIZE Foundation at www.xprize.org, ,,,
"The Huntington Library, Art Collections, and Botanical Gardens",www.huntington.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,1151 Oxford Rd,,San Marino,United States,CA,91108,626.405.2100,,The Huntington Library; Art Collections; and Botanical Gardens is one of the leading companies in Non-Profit industry. The Huntington Library; Art Collections; and Botanical Gardens is based in San Marino; CA. You can find more information on The Huntington Library; Art Collections; and Botanical Gardens at www.huntington.org, ,,,
Los Angeles Jewish Home for the Aging,www.jha.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,7150 Tampa Ave,,Reseda,United States,CA,91335,818.774.3000,,Los Angeles Jewish Home for the Aging is one of the leading companies in Non-Profit industry. Los Angeles Jewish Home for the Aging is based in Reseda; CA. You can find more information on Los Angeles Jewish Home for the Aging at www.jha.org, ,,,
American Association of Critical-Care Nurses AACN,www.aacn.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,101 Columbia Ste 200,,Aliso Viejo,United States,CA,92656,949.362.2050,,American Association of Critical-Care Nurses AACN is one of the leading companies in Non-Profit industry. American Association of Critical-Care Nurses AACN is based in Aliso Viejo; CA. You can find more information on American Association of Critical-Care Nurses AACN at www.aacn.org, ,,,
NCIRE - The Veterans Health Research Institute,www.ncire.org,,$10-50 Million,100-250,Non-profit : Non-profit Other,,,4150 Clement St,,San Francisco,United States,CA,94121,415.750.6954,,NCIRE - The Veterans Health Research Institute is one of the leading companies in Non-Profit industry. NCIRE - The Veterans Health Research Institute is based in San Francisco; CA. You can find more information on NCIRE - The Veterans Health Research Institute at www.ncire.org, ,,,
Golden Gate National Parks Conservancy,www.parksconservancy.org,,$10-50 Million,250-1000,Non-profit : Non-profit Other,,,bldg201 Fort Mason,,San Francisco,United States,CA,94123,415.561.3000,,Golden Gate National Parks Conservancy is one of the leading companies in Non-Profit industry. Golden Gate National Parks Conservancy is based in San Francisco; CA. You can find more information on Golden Gate National Parks Conservancy at www.parksconservancy.org, ,,,
Guide Dogs for the Blind ,www.guidedogs.com,,$10-50 Million,250-1000,Non-profit : Non-profit Other,,,PO BOX 151200,,San Rafael,United States,CA,94915,415.499.4000,,Guide Dogs for the Blind; Inc. is one of the leading companies in Non-Profit industry. Guide Dogs for the Blind; Inc. is based in San Rafael; CA. You can find more information on Guide Dogs for the Blind; Inc. at www.guidedogs.com, ,,,
Knights of Columbus,www.kofc.org,,>$1 Billion,1K-10K,Non-profit : Non-profit Other,,,1 Columbus Plz,,New Haven,United States,CT,'06510,203.752.4000,,Knights of Columbus is one of the leading companies in Non-Profit industry. Knights of Columbus is based in New Haven; CT. You can find more information on Knights of Columbus at www.kofc.org, ,,,
Catholic Charities USA,www.catholiccharitiesusa.org,,>$1 Billion,250-1000,Non-profit : Non-profit Other,,,66 Canal Center Plz Ste 600,,Alexandria,United States,VA,22314,703.549.1390,,Catholic Charities USA is one of the leading companies in Non-Profit industry. Catholic Charities USA is based in Alexandria; VA. You can find more information on Catholic Charities USA at www.catholiccharitiesusa.org, ,,,
Pennington Seed orporated,www.penningtonseed.com,,$100-250 Million,100-250,Agriculture & Mining : Agriculture & Mining Other,,,1280 Atlanta Hwy,,Madison,United States,GA,30650,706.342.1234,,Pennington Seed; Incorporated is one of the leading companies in Agriculture & Mining industry. Pennington Seed; Incorporated is based in Madison; GA. You can find more information on Pennington Seed; Incorporated at www.penningtonseed.com, ,,,
Brooks Tropicals ,www.brookstropicals.com,,$100-250 Million,10K-50K,Agriculture & Mining : Agriculture & Mining Other,,,18400 SW 256th St,,Homestead,United States,FL,33031,305.247.3544,,Brooks Tropicals; Inc. is one of the leading companies in Agriculture & Mining industry. Brooks Tropicals; Inc. is based in Homestead; FL. You can find more information on Brooks Tropicals; Inc. at www.brookstropicals.com, ,,,
Progressive Affiliated Lumbermen ,www.pal-coop.com,,$100-250 Million,25-100,Agriculture & Mining : Agriculture & Mining Other,,,5465 Executive Pkwy SE,,Grand Rapids,United States,MI,49512,616.554.5065,,Progressive Affiliated Lumbermen; Inc. is one of the leading companies in Agriculture & Mining industry. Progressive Affiliated Lumbermen; Inc. is based in Grand Rapids; MI. You can find more information on Progressive Affiliated Lumbermen; Inc. at www.pal-coop.com, ,,,
Minn-Dak Farmers Cooperative,www.mdfarmerscoop.com,,$100-250 Million,250-1000,Agriculture & Mining : Agriculture & Mining Other,,,7525 Red River Rd,,Wahpeton,United States,ND,58075,701.642.8411,,Minn-Dak Farmers Cooperative is one of the leading companies in Agriculture & Mining industry. Minn-Dak Farmers Cooperative is based in Wahpeton; ND. You can find more information on Minn-Dak Farmers Cooperative at www.mdfarmerscoop.com, ,,,
P R Farms,www.prfarms.com,,$100-250 Million,250-1000,Agriculture & Mining : Agriculture & Mining Other,,,2917 E Shepherd Ave,,Clovis,United States,CA,93619,559.299.0201,,P R Farms is one of the leading companies in Agriculture & Mining industry. P R Farms is based in Clovis; CA. You can find more information on P R Farms at www.prfarms.com, ,,,
Landec Corporation,www.landec.com,,$100-250 Million,100-250,Agriculture & Mining : Agriculture & Mining Other,,,3603 Haven Ave,,Menlo Park,United States,CA,94025,650.306.1650,,Landec Corporation is one of the leading companies in Agriculture & Mining industry. Landec Corporation is based in Menlo Park; CA. You can find more information on Landec Corporation at www.landec.com, ,,,
Dave Wilson Nursery,www.davewilson.com,,$100-250 Million,25-100,Agriculture & Mining : Agriculture & Mining Other,,,19701 Lake Rd,,Hickman,United States,CA,95323,800.654.5854,,Dave Wilson Nursery is one of the leading companies in Agriculture & Mining industry. Dave Wilson Nursery is based in Hickman; CA. You can find more information on Dave Wilson Nursery at www.davewilson.com, ,,,
The Sun Valley Rice Company ,www.sunvalleyrice.com,,$100-250 Million,250-1000,Agriculture & Mining : Agriculture & Mining Other,,,7050 Eddy Rd,,Arbuckle,United States,CA,95912,530.476.3000,,The Sun Valley Rice Company LLC is one of the leading companies in Agriculture & Mining industry. The Sun Valley Rice Company LLC is based in Arbuckle; CA. You can find more information on The Sun Valley Rice Company LLC at www.sunvalleyrice.com, ,,,
Mitsubishi Chemical ,www.m-chem.com,,$50-100 Million,250-1000,Agriculture & Mining : Agriculture & Mining Other,,,401 Volvo Pkwy,,Chesapeake,United States,VA,23320,757.382.5800,,Mitsubishi Chemical; Inc. is one of the leading companies in Agriculture & Mining industry. Mitsubishi Chemical; Inc. is based in Chesapeake; VA. You can find more information on Mitsubishi Chemical; Inc. at www.m-chem.com, ,,,
L&M Companies ,www.lmcompanies.com,,$50-100 Million,100-250,Agriculture & Mining : Agriculture & Mining Other,,,2925 Huntleigh Dr Ste 204,,Raleigh,United States,NC,27604,919.981.8000,,L&M Companies; Inc. is one of the leading companies in Agriculture & Mining industry. L&M Companies; Inc. is based in Raleigh; NC. You can find more information on L&M Companies; Inc. at www.lmcompanies.com, ,,,
Heart Of Iowa Coop,www.hoic.com,,$50-100 Million,250-1000,Agriculture & Mining : Agriculture & Mining Other,,,PO BOX 308,,Roland,United States,IA,50236,515.388.4344,,Heart Of Iowa Coop is one of the leading companies in Agriculture & Mining industry. Heart Of Iowa Coop is based in Roland; IA. You can find more information on Heart Of Iowa Coop at www.hoic.com, ,,,
Modular Mining Systems ,www.mmsi.com,,$50-100 Million,100-250,Agriculture & Mining : Agriculture & Mining Other,,,3289 E Hemisphere Loop,,Tucson,United States,AZ,85706,520.746.9127,,Modular Mining Systems; Inc. is one of the leading companies in Agriculture & Mining industry. Modular Mining Systems; Inc. is based in Tucson; AZ. You can find more information on Modular Mining Systems; Inc. at www.mmsi.com, ,,,
Anderson Hay & Grain Company ,www.anderson-hay.com,,$50-100 Million,100-250,Agriculture & Mining : Agriculture & Mining Other,,,910 Anderson Rd,,Ellensburg,United States,WA,98926,503.678.2907,,Anderson Hay & Grain Company; Inc. is one of the leading companies in Agriculture & Mining industry. Anderson Hay & Grain Company; Inc. is based in Ellensburg; WA. You can find more information on Anderson Hay & Grain Company; Inc. at www.anderson-hay.com, ,,,
