First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Marc,Gordon,Chief Technology Officer,NSTAC,Marc Gordon was Appointed as Chief Technology Officer at NSTAC,; DC-based NSTAC appointed Marc Gordon as Chief Technology Officer.,Marc Gordon was previously the Executive vice president of Supply Chain and CIO.,The genesis of the National Communications System (NCS) began in 1962 after the Cuban missile crisis when communications problems among the United States; the Union of Soviet Socialist Republics; the North Atlantic Treaty Organization; and foreign heads of state threatened to complicate  the crisis further.
Marc,Gordon,Chief Technology Officer,Bank of America,Marc Gordon was Appointed as Chief Technology Officer at Bank of America,Charlotte; NC-based Bank of America appointed Marc Gordon as Chief Technology Officer.,Marc Gordon was previously the CIO and EVP Supply Chain at Best Buy.,Welcome to the machine. One of the largest banks in the US by assets (along with Citigroup and JPMorgan Chase); Bank of America boasts the country's most extensive branch network; with more than 6;100 locations covering some 30 states from coast to coast.
Marc,Bao,Chief Technology Officer,Branchr Advertising,Marc Bao was Appointed as Chief Technology Officer at Branchr Advertising,West Windsor; NJ-based Branchr Advertising appointed Marc Bao as Chief Technology Officer.,Marc Bao was previously the founder of Atomplan.,Branchr was established in 2009 to offer simple; CPC-based display advertising
Manny,Berrios,Chief Technology Officer,Adgregate Markets,Manny Berrios was Appointed as Chief Technology Officer at Adgregate Markets,Sausalito; CA-based Adgregate Markets appointed Manny Berrios as Chief Technology Officer.,Manny Berrios was previously Owner at Eyota Entertainment LLC.,Adgregate Markets is changing the way ecommerce is delivered through fully transactional ecommerce rich media ads; social apps; mobile device apps; and web widgets.
Manjit,Singh,Chief Information Officer,Chiquita Brands International ,Manjit Singh was Promoted to Chief Information Officer at Chiquita Brands International ,Cincinnati; OH-based Chiquita Brands International  promoted Manjit Singh to Chief Information Officer.,Manjit Singh was previously the VP of IT at Chiquita,Chiquita is a leading international marketer and distributor of many other fresh and processed food products. 
Malik,Maksudi,Chief Technology Officer,CARBON CREDITS INTERNATIONAL,Malik Maksudi was Appointed as Chief Technology Officer at CARBON CREDITS INTERNATIONAL,Las Vegas; NV-based CARBON CREDITS INTERNATIONAL appointed Malik Maksudi as Chief Technology Officer.,Mallik Maqsudi was previously the Senior Engineer post; managing a pool of supervisors and technicians in the Degussa Precious Metals Refinery.,Take a look inside and learn more about BlackCurrent. You will find more than just protection against future energy costs; you will find a guaranteed method to extend your capital assets lifespan.
Maher,Najjar,Chief Information Officer,Atlas Oil Co.,Maher Najjar was Appointed as Chief Information Officer at Atlas Oil Co.,Taylor; MI-based Atlas Oil Co. appointed Maher Najjar as Chief Information Officer.,Maher Najjar was previously the President at Arrow Health and Safety.,Atlas Oil Company distributes petroleum products in the Midwest.
Magdy,Attia,Chief Technology Officer,Turbine Truck Engines,Magdy Attia was Appointed as Chief Technology Officer at Turbine Truck Engines,Deland; FL-based Turbine Truck Engines appointed Magdy Attia as Chief Technology Officer.,Magdy Attia was previously the Associate Professor in the Department of Aerospace Engineering at Embry-Riddle Aeronautical University in Daytona Beach; Florida; and he also leads the university's Gas Turbine Research Laboratory. In addition; he is the founder and president of the AbM Engineering; LLC; an advanced science consulting firm.,Turbine Truck Engines; Inc. is the owner of an exclusive global license for the manufacturing and marketing of a highly innovative; environmentally-friendly turbine-based truck engine. 
Nathan  ,Maenle ,Vice Chief Information Officer ,Defense Information Systems Agency ,Nathan   Maenle  was Appointed as Vice Chief Information Officer  at Defense Information Systems Agency ,Falls Church ; AK-based Defense Information Systems Agency  appointed Nathan   Maenle  as Vice Chief Information Officer .,Maenle previously served as business systems executive; Defense Information Systems Agency; Falls Church; Va. ,DISA is a Combat Support Agency comprised of 16;000 people - military; federal civilian; and our contractor partners.
Mack,Murrell,Vice President Informations Systems,Dow Chemical,Mack Murrell was Appointed as Vice President Informations Systems at Dow Chemical,Midland; MI-based Dow Chemical appointed Mack Murrell as Vice President Informations Systems.,Mack Murrell previously held various technology positions at Dow Chemical.,Dow is a diversified chemical company that combines the power of science and technology with the “Human Element” to constantly improve what is essential to human progress.
Lyle,Nevels,Chief Information Officer,The University of California Haas School of Business,Lyle Nevels was Appointed as Chief Information Officer at The University of California Haas School of Business,Berkeley; CA-based The University of California Haas School of Business appointed Lyle Nevels as Chief Information Officer.,Lyle Nevels was previously the Executive Vice President; Chief Information Officer at First Franklin Financial Corporation.,For over 100 years; the Haas School of Business at the University of California; Berkeley; has offered a superb management education to outstanding men and women from around the world.
Lyla,Perrodin,Chief Information Officer,Midwest Research Institute,Lyla Perrodin was Appointed as Chief Information Officer at Midwest Research Institute,Kansas City; MO-based Midwest Research Institute appointed Lyla Perrodin as Chief Information Officer.,Lyla Perrodin was previously Director; IT at Midwest Research Institute.,Midwest Research Institute; Inc. operates as a not-for-profit contract research company.
Luvelle,Brown,Chief Information Officer,Albemarle County Public Schools,Luvelle Brown Resigned as Chief Information Officer at Albemarle County Public Schools,Charlottesville; VA-based Albemarle County Public Schools accepted resignation of Luvelle Brown as Chief Information Officer.,Luvelle Brown served the Division as principal of Woodbrook Elementary School.,Albemarle County Public Schools is a school district in Virginia.
Kim,Lueck,Chief Information Officer,Marcus Corporation,Kim Lueck was Promoted to Chief Information Officer at Marcus Corporation,Milwaukee; WI-based Marcus Corporation promoted Kim Lueck to Chief Information Officer.,Lueck has chaired the Advisory Board of Radiant Systems; an entertainment industry technology provider; for the past six years. ,Headquartered in Milwaukee; Wis.; The Marcus Corporation is a leader in the lodging and entertainment industries. Marcus Theatres is the seventh largest theatre circuit in the U.S.; with locations in major markets in the Midwest. 
Lourdes,Engel,Chief Technology Officer,Picis,Lourdes Engel was Promoted to Chief Technology Officer at Picis,Wakefield; MA-based Picis promoted Lourdes Engel to Chief Technology Officer.,Lourdes Engel was previously the VP of Engineering and Technical Operations at Inmagic; Inc.,Picis is a global provider of innovative information solutions that enable rapid and sustained delivery of clinical; financial and operational results in the acute care areas of the hospital  the emergency department (ED); operating rooms (ORs); post-anesthesia care units (PACUs) and intensive care units (ICUs).
Louis,Horton,Director of Information Technology Operations,Cazbah,Louis Horton was Appointed as Director of Information Technology Operations at Cazbah,Pittsford; NY-based Cazbah appointed Louis Horton as Director of Information Technology Operations.,Louis Horton joined CAZBAH in April 2008.,Cazbah is a Total Internet Marketing solution that brings together everything that small businesses need to be successful on the web.
Louie,Sauer,director of information technology,Sycuan Casino,Louie Sauer was Appointed as director of information technology at Sycuan Casino,El Cajon; CA-based Sycuan Casino appointed Louie Sauer as director of information technology.,Louie Sauer was previously the corporate director of I.T. operations for Station Casinos; Inc. in Las Vegas where he managed property operations for 17 Las Vegas casinos and corporate offices.,Sycuan Casino is- San Diego's closest and friendliest casino with 2000 slots; table games; poker; bingo and dining.
Louie,Ehrlich,Chief Information Officer,ChevronTexaco,Louie Ehrlich was Appointed as Chief Information Officer at ChevronTexaco,San Ramon; CA-based ChevronTexaco appointed Louie Ehrlich as Chief Information Officer.,Louie Ehrlich previously held various executive technology positions in the gas and oil industry.,Chevron is the second-largest US integrated oil company (behind Exxon Mobil) has proved reserves of 10.8 billion barrels of oil equivalent and a daily production of 2.6 million barrels of oil equivalent; and it also owns interests in chemicals; pipelines; and power production businesses. 
Lori,Davis,Chief Information Officer,Food & Drug Administration,Lori Davis was Appointed as Chief Information Officer at Food & Drug Administration,Rockville; MD-based Food & Drug Administration appointed Lori Davis as Chief Information Officer.,Lori Davis was previously acting deputy director in the Office of Strategic Operations and Regulatory Affairs at HHS' Centers for Medicare & Medicaid Services,The FDA is responsible for protecting the public health by assuring the safety; efficacy; and security of human and veterinary drugs; biological products; medical devices; our nations food supply; cosmetics; and products that emit radiation.
Lori,Beer,Chief Information Officer,WellPoint Inc.,Lori Beer was Appointed as Chief Information Officer at WellPoint Inc.,Indianapolis; IN-based WellPoint Inc. appointed Lori Beer as Chief Information Officer.,Lori Beer was previously the Chief information officer at WellPoint Inc.,WellPoint; the nation's largest health insurer; is committed to improving the lives and health of the people and communities we serve by simplifying the connection between health; care and value.
Lorelle,Taylor,Chief Information Officer,Ministry of Health,Lorelle Taylor was Promoted to Chief Information Officer at Ministry of Health,Toronto; ON-based Ministry of Health promoted Lorelle Taylor to Chief Information Officer.,Lorelle Taylor was previously with the eHealth Ontario.,Ministry of Health of the state of Ontario; Canada
Lonny,Lawrence,Chief Information Officer,Applied Industrial Technologies,Lonny Lawrence was Appointed as Chief Information Officer at Applied Industrial Technologies,Cleveland; OH-based Applied Industrial Technologies appointed Lonny Lawrence as Chief Information Officer.,Lonny Lawrence was previously the VP Operations at BDI Bearing Distributors.,Applied Industrial Technologies Leading industrial distributor of bearings; material handling products; mechanical power transmission and fluid power products to minimize downtime and improve operational efficiencies 
Liz,Spinelli,Director of Information Technology,Air Techniques,Liz Spinelli was Promoted to Director of Information Technology at Air Techniques,Melville; NY-based Air Techniques promoted Liz Spinelli to Director of Information Technology.,Liz Spinelli has been with Air Techniques for over 21 years; and has spent her career improving Air Techniques commutations ability. ,Air Techniques Inc. is a leading dental equipment manufacturer.
Lisa,Su,Chief Technology Officer,Freescale,Lisa Su Resigned as Chief Technology Officer at Freescale,Austin; TX-based Freescale accepted resignation of Lisa Su as Chief Technology Officer.,Lisa Su was previously the Senior Vice President and Chief Technology Officer.,www.freescale.com - Freescale embedded semiconductor and connectivity solutions power your cars; networks; medical devices; appliances; smart mobile devices and more.
Linda,Pounds-Adams,Acting Chief Information Officer,City of Austin,Linda Pounds-Adams was Appointed as Acting Chief Information Officer at City of Austin,Austin; TX-based City of Austin appointed Linda Pounds-Adams as Acting Chief Information Officer.,Linda Pounds-Adams was previously the Deputy CIO at City of Austin. ,City of Austin is a municipality of approximately 1 million people.
Linda,Jojo,Chief Information Officer,Energy Future Holdings,Linda Jojo was Appointed as Chief Information Officer at Energy Future Holdings,Dallas; TX-based Energy Future Holdings appointed Linda Jojo as Chief Information Officer.,Linda Jojo was previously the CIO at Flowserve; a global supplier of flow control equipment and services.,Energy Future Holdings Corp. is a Dallas-based; privately held energy company with a portfolio of competitive and regulated energy companies. 
Linda,Gilbert,Director of Programs & Innovation for the IT,Oneida Indian Nation,Linda Gilbert was Appointed as Director of Programs & Innovation for the IT at Oneida Indian Nation,Verona; NY-based Oneida Indian Nation appointed Linda Gilbert as Director of Programs & Innovation for the IT.,Linda Gilbert was previously Director of Information Technology for theNationsTurning Stone Resort and Casino.,Known as the fledgling United States first allies; the Oneidas played a key role in the birth of this Nation; and have overcome numerous challenges and hardships. We have a unique story to share; and we encourage you to learn more about us and our economic rebirth in our Central New York home.
Linda,Cureton,Chief Information Officer,NASA,Linda Cureton was Appointed as Chief Information Officer at NASA,Cleveland; OH-based NASA appointed Linda Cureton as Chief Information Officer.,Linda Cureton was previously CIO at NASA/Goddard Space Flight Center.,The National Aeronautics and Space Administration (NASA) is an agency of the United States government; responsible for the nation's public space program.
Lili,Delalat,Head of Technology,BondDesk Group,Lili Delalat was Appointed as Head of Technology at BondDesk Group,Mill Valley; CA-based BondDesk Group appointed Lili Delalat as Head of Technology.,Lili Delalat was previously the Global Head of Cash Trading  Fixed Income and Equities for Wachovia Securities.,BondDesk Group LLC is a financial technology firm; providing enterprise-wide fixed income solutions to the top broker-dealers in North America.
Lex,Crosett,Chief Information Officer,WeatherBug,Lex Crosett was Appointed as Chief Information Officer at WeatherBug,Germantown; MD-based WeatherBug appointed Lex Crosett as Chief Information Officer.,Lex Crosett was previously the vice president of technology at Purepay Capital; a Columbus; Ohio-based strategic investor and operator of payments companies.,WeatherBug (http://www.weatherbug.com and http://www.weatherbugprofessional.com) precisely monitors; organizes and disseminates global weather information. As a trusted source for live; local dynamic data; WeatherBug empowers society with weather intelligence for making more informed decisions.
Alan  ,Lewis ,Vice Director for Computing Services ,Defense Information Systems Agency ,Alan   Lewis  was Appointed as Vice Director for Computing Services  at Defense Information Systems Agency ,Falls Church ; VA-based Defense Information Systems Agency  appointed Alan   Lewis  as Vice Director for Computing Services .,Lewis previously served as principal director; GIG Enterprise Services Engineering; Defense Information Systems Agency; Falls Church; Va. ,DISA is a Combat Support Agency comprised of 16;000 people - military; federal civilian; and our contractor partners.
Lew,Tucker,Chief Technology Officer,Cisco,Lew Tucker was Appointed as Chief Technology Officer at Cisco,San Jose; CA-based Cisco appointed Lew Tucker as Chief Technology Officer.,Lew Tucker; was the CTO & VP of Cloud Computing in Sun Microsystems.,Cisco Systems  is a multinational corporation with more than 66;000 employees and annual revenue of US$39 billion as of 2008. 
Levi,Royster,Vice President of Information Technology,Integral Systems; Inc.,Levi Royster was Appointed as Vice President of Information Technology at Integral Systems; Inc.,Lanham; MD-based Integral Systems; Inc. appointed Levi Royster as Vice President of Information Technology.,Levi Royster was previously the Senior communications security consultant at ACT Integrity Consulting Inc. of Fairfax; Va.,Integral Systems; Inc.; applies more than 25 years experience to provide integrated technology solutions for SATCOM-interfaced networks.
Lester,Banks,Chief Technology Officer,Pearson IT Security,Lester Banks was Appointed as Chief Technology Officer at Pearson IT Security,; AL-based Pearson IT Security appointed Lester Banks as Chief Technology Officer.,Lester Banks held chief IT risk and security officer and IT chief operating officer positions at various Fortune 500 companies where he managed several technology engineering; application development and operations. Banks will be responsible for strategy; architecture; design and build; operations; product management and project delivery of the technology infrastructure that supports that business.,Pearson IT provide strategic consulting services in the area of system integration; advanced network management solutions and application delivery strategies; along with the ability to execute those IT solutions. Our consultants specialize in network installation; information security; Microsoft and Cisco support; help desk administration management systems integration; software package implementation; application development and more. As one of the leading IT consulting firms in the US; our technicians can offer both breadth and depth of technical skills whether you need help with strategy; needs analysis; project management or implementation. We handle both short-term and long-term consulting projects.
Leonard,Rainow,Chief Technology Officer,Selectica,Leonard Rainow was Appointed as Chief Technology Officer at Selectica,San Jose; CA-based Selectica appointed Leonard Rainow as Chief Technology Officer.,Leonard Rainow most recently worked at Redwood City-based Oracle Corp. as group vice president of product development and technology for the Tax and Utilities Global Business Unit.,Selectica (NASDAQ: SLTC) provides Global 2000 companies with solutions that automate complex contract management and sales configuration processes. Selectica's enterprise solutions streamline critical business functions including sales; procurement; and corporate governance; and enable companies to eliminate risk; increase revenue; and cut costs.
Leonard,DeBenedictis,Chief Technology Officer,Solta Medical; Inc.,Leonard DeBenedictis Resigned as Chief Technology Officer at Solta Medical; Inc.,; CA-based Solta Medical; Inc. accepted resignation of Leonard DeBenedictis as Chief Technology Officer.,Leonard DeBenedictis was previously the co founder and CTO Reliant Technologies.,Solta Medical; Inc. is a global leader in the medical aesthetics market providing innovative; safe; and effective solutions for patients that enhance and expand the practice of medical aesthetics for physicians.
