Dupe 1,Dupe 2
267821,267835
267820,267834
267819,267833
267818,267832
267817,267831
267815,267830
267813,267829
267758,267822
267788,267809
267787,267808
267786,267807
267785,267806
267784,267804
267783,267803
267781,267801
267780,267800
267777,267798
267774,267797
267773,267796
267772,267795
267771,267794
267770,267793
267768,267792
267767,267791
267688,267782
267750,267757
267624,267756
267749,267755
267748,267754
267729,267746
267725,267745
267724,267744
267723,267743
267722,267742
267721,267741
267720,267740
267719,267739
267718,267738
267717,267737
267716,267736
267715,267735
267713,267734
267712,267733
267710,267732
267709,267731
267695,267705
267686,267704
267684,267703
267673,267702
267656,267699
267655,267698
267653,267697
267652,267696
267651,267694
267650,267693
267649,267692
267648,267691
267647,267690
267646,267689
267644,267687
267643,267683
267642,267682
267641,267680
267639,267679
267638,267678
267637,267677
267636,267676
267633,267675
267631,267674
267629,267672
267628,267671
267627,267669
267625,267668
267623,267667
267622,267666
267621,267665
267620,267664
267619,267663
267617,267662
267616,267661
267615,267660
267600,267601
267595,267598
267594,267597
267478,267596
267589,267591
267587,267590
267585,267588
267557,267583
267556,267582
267555,267581
267554,267579
267553,267578
267552,267577
267551,267576
267550,267575
267549,267574
267548,267573
267547,267572
267546,267570
267545,267569
267544,267568
267542,267567
267541,267565
267539,267564
267538,267563
267537,267562
267536,267560
267527,267534
267526,267533
267525,267532
267524,267531
267523,267530
267519,267521
267518,267520
267504,267517
267501,267514
267500,267513
267497,267511
267496,267510
267495,267509
267494,267508
267493,267507
267492,267505
267491,267503
267489,267490
267482,267488
267481,267487
267480,267486
267479,267485
267477,267484
267476,267483
267468,267475
267467,267474
267466,267473
267464,267471
267454,267462
267453,267461
267452,267460
267451,267459
267450,267458
267449,267456
267441,267446
267440,267445
267439,267444
267437,267443
267436,267442
267428,267435
267418,267434
267408,267433
267401,267432
267389,267431
267384,267430
267382,267429
267379,267427
267378,267426
267376,267425
267375,267424
267373,267423
267372,267422
267371,267421
267370,267420
267369,267419
267368,267417
267365,267416
267364,267415
267363,267413
267362,267412
267361,267411
267360,267410
267359,267409
267358,267407
267357,267406
267356,267405
267355,267403
267354,267402
267353,267400
267352,267399
267351,267398
267350,267397
267348,267396
267347,267395
267385,267394
267346,267393
267345,267392
267344,267391
267342,267390
267335,267334
267321,267333
267320,267332
267316,267331
267315,267330
267314,267329
267313,267328
267312,267327
267310,267326
267309,267325
267308,267324
267307,267323
267301,267303
267298,267299
267295,267297
267294,267296
267290,267292
267288,267291
267285,267287
267283,267286
267276,267278
267250,267275
267249,267274
267248,267273
267247,267272
267246,267271
267245,267270
267244,267269
267243,267268
267242,267267
267241,267266
267240,267265
267239,267263
267237,267262
267235,267261
267234,267260
267251,267259
267232,267257
267231,267256
267230,267254
267229,267253
267228,267252
267206,267225
267205,267224
267203,267223
267202,267222
267201,267221
267200,267220
267198,267219
267197,267217
267196,267216
267193,267215
267192,267214
267191,267213
267190,267212
267189,267211
267186,267210
267185,267209
267184,267208
267178,267180
267176,267179
267174,267175
267169,267172
267168,267170
267166,267167
267157,267165
267156,267164
267155,267163
267154,267161
267153,267160
267152,267159
267151,267158
267146,267147
267143,267145
267142,267144
267135,267137
267134,267136
267125,267132
267124,267131
267123,267130
267122,267129
267121,267128
267120,267127
267119,267126
267115,267117
267114,267116
267111,267113
267110,267112
267107,267108
267104,267106
267101,267102
267099,267100
267094,267096
267083,267092
267082,267091
267081,267089
267080,267088
267079,267087
267078,267086
267077,267085
267076,267084
267070,267071
267067,267068
267058,267066
267057,267065
267055,267064
267054,267063
267053,267062
267051,267061
267049,267060
267048,267059
267037,267039
267036,267038
267033,267034
267031,267032
267020,267030
267018,267029
267016,267028
267015,267027
267014,267026
267013,267024
267011,267023
267010,267022
267006,267008
266976,267005
266967,267004
265695,267002
266952,267000
266950,266999
266948,266998
266947,266997
266946,266996
266945,266995
266944,266994
266943,266993
266942,266992
266941,266991
266940,266990
266937,266989
266936,266988
266935,266986
266934,266985
266933,266984
266932,266983
266931,266982
266930,266981
266929,266980
266926,266979
266925,266978
266924,266977
266922,266974
266921,266973
266920,266971
266917,266970
266916,266969
266915,266968
266914,266966
266911,266964
266908,266963
266907,266962
266906,266961
266905,266960
266904,266959
266903,266958
266902,266956
266900,266955
266886,266887
266869,266885
266868,266884
266867,266883
266866,266882
266871,266881
266864,266879
266863,266878
266862,266877
266860,266876
266859,266875
266858,266874
266857,266873
266856,266872
265672,266870
265648,266855
266814,266850
266781,266847
266472,266846
266746,266845
266737,266843
266736,266842
266735,266840
266734,266839
266733,266838
266732,266837
266731,266836
266729,266834
266726,266832
266738,266830
266725,266829
266722,266828
264984,266827
266721,266826
266720,266825
266719,266824
266718,266823
266715,266822
266714,266821
266712,266819
266711,266818
266710,266817
266709,266816
266708,266815
266706,266813
266705,266812
266704,266811
266703,266810
266702,266809
266701,266807
266700,266806
266699,266805
266696,266803
266695,266802
266694,266801
266693,266799
266692,266798
266691,266797
266690,266796
266689,266795
266688,266794
266687,266793
266686,266792
266685,266791
266684,266789
266683,266788
266682,266787
266681,266786
266679,266784
266678,266783
266677,266782
266676,266780
266675,266779
266674,266778
266673,266777
266672,266776
266671,266775
266670,266774
266669,266773
266668,266772
266667,266771
266666,266770
266665,266769
266664,266768
266663,266767
266662,266765
266661,266764
266660,266763
266659,266762
266658,266761
266657,266760
266656,266759
266655,266758
266653,266757
266652,266756
266651,266755
266650,266754
266271,266753
266649,266752
266648,266751
266647,266750
266645,266748
266643,266747
266642,266745
266640,266744
266622,266723
266611,266625
266610,266624
266609,266621
266608,266620
266607,266619
266606,266618
266605,266617
266603,266616
266602,266615
266600,266614
266599,266613
266586,266596
266570,266595
266560,266594
266559,266593
266558,266592
266557,266591
266556,266590
266555,266589
266554,266588
266553,266587
266552,266585
266551,266584
266549,266582
266548,266581
266547,266580
266544,266579
266543,266578
266542,266577
266541,266576
266562,266575
266540,266574
266539,266573
266537,266572
266536,266571
266535,266569
266534,266568
266533,266567
266531,266566
266530,266565
266529,266564
265210,266546
266522,266524
266521,266523
266506,266518
266505,266517
266504,266516
266502,266515
266501,266514
266500,266513
266497,266511
266496,266510
266495,266509
266494,266508
266493,266507
266468,266485
266467,266484
266466,266483
266465,266481
266464,266480
266462,266479
266461,266478
266460,266477
266459,266476
266457,266474
266470,266473
266431,266452
266416,266449
266415,266448
266411,266447
266410,266446
266403,266445
266384,266444
266381,266443
266356,266441
266353,266440
266345,266434
266344,266432
266343,266430
266342,266429
266341,266428
266340,266427
266339,266426
266338,266425
266337,266424
266336,266423
266335,266422
266334,266421
266333,266420
266331,266419
266330,266418
266329,266417
266328,266414
266327,266413
266326,266412
266322,266409
266321,266408
266320,266407
266319,266406
266317,266402
266316,266401
266315,266400
266314,266399
266313,266398
266312,266397
266311,266396
266310,266394
266309,266393
266308,266392
266307,266391
266304,266390
266303,266389
266302,266388
266301,266387
266300,266386
266299,266385
266298,266383
266297,266382
266294,266380
266293,266379
266291,266377
266290,266375
266289,266374
266288,266373
266287,266372
266286,266371
266285,266369
266284,266368
266283,266367
266282,266366
266280,266365
266278,266363
266277,266360
266276,266359
266274,266358
266273,266357
266272,266355
266270,266354
266269,266352
266268,266351
266267,266350
266266,266349
265229,266325
265591,266323
264228,266279
266248,266252
266247,266251
266238,266243
266176,266242
266160,266240
266164,266239
266158,266237
266157,266236
266156,266235
265403,266234
266155,266233
266153,266232
266152,266231
266151,266229
266150,266228
266149,266226
266148,266225
266147,266224
266146,266223
266145,266222
266144,266221
266143,266220
266142,266219
266141,266218
266139,266216
266138,266215
266137,266214
266136,266213
266135,266212
266134,266211
266133,266210
266131,266209
266130,266208
266129,266207
266128,266206
266163,266205
266126,266204
266125,266203
266162,266202
266123,266201
266121,266200
266120,266199
266119,266198
266118,266197
266117,266195
266116,266194
266115,266193
266114,266192
266113,266191
266111,266190
266109,266186
266108,266185
266107,266184
266106,266183
266105,266182
266104,266181
266101,266180
266100,266179
266099,266178
266098,266177
266092,266174
266091,266173
266090,266172
266089,266171
266088,266170
266161,266169
266086,266168
266085,266167
266084,266166
266082,266165
266037,266059
266033,266058
266029,266056
266024,266055
266018,266051
266016,266050
266015,266049
266014,266048
266012,266047
266011,266046
266010,266045
266008,266043
266007,266041
266006,266040
266005,266039
266004,266038
266003,266036
266002,266035
266001,266034
266000,266032
265999,266031
265998,266030
265997,266028
265996,266026
265995,266025
265994,266023
265993,266022
265992,266021
265991,266020
265972,265986
265948,265984
265946,265983
265945,265982
265944,265981
265943,265980
265941,265978
265940,265977
265937,265976
265935,265975
265934,265974
265933,265973
265766,265970
265929,265969
265928,265968
265927,265966
265926,265965
265925,265964
265924,265963
265923,265962
265922,265961
265921,265960
265919,265959
265916,265958
265915,265957
265914,265956
265912,265954
265911,265953
265910,265952
265909,265950
265885,265896
265884,265895
265883,265894
265886,265893
265881,265892
265880,265891
265879,265890
265878,265889
265877,265888
265836,265874
265823,265873
265821,265872
265794,265870
265792,265868
265400,265867
265791,265866
265788,265864
265786,265863
265785,265862
265784,265861
265783,265860
265782,265859
265779,265857
265777,265856
265775,265855
265773,265854
265772,265853
265771,265852
265770,265851
265769,265850
265768,265849
265767,265848
265763,265847
265762,265846
265761,265843
265759,265841
265758,265840
265757,265838
265756,265837
265754,265834
265753,265833
265752,265832
265749,265831
265748,265830
265744,265828
265743,265825
265741,265824
265796,265822
265739,265820
265738,265819
265737,265818
265736,265817
265735,265815
265734,265812
265733,265811
265732,265810
265795,265809
265731,265808
265730,265807
264656,265806
265729,265805
264305,265804
265727,265803
265725,265802
265696,265713
265694,265712
265693,265711
265692,265710
265691,265709
265697,265708
265690,265707
265689,265706
265688,265705
265687,265704
265686,265703
265684,265702
265683,265701
265682,265699
265645,265676
265646,265675
265643,265670
265641,265669
265640,265668
265639,265667
265638,265666
265637,265665
265636,265664
265635,265662
265634,265661
265633,265659
265632,265658
265631,265657
265630,265656
265629,265655
265627,265654
265625,265653
265624,265652
265622,265651
265621,265650
265620,265649
265585,265610
265581,265609
265570,265608
265551,265607
265542,265605
265541,265604
265539,265603
265538,265602
265535,265601
265534,265600
265533,265599
265531,265598
265530,265597
265529,265596
265527,265595
265523,265593
265522,265592
265521,265590
265520,265589
265519,265588
265518,265587
265545,265586
265515,265584
265514,265583
265511,265580
265510,265579
265509,265578
265508,265577
265507,265576
265506,265575
265504,265574
265501,265573
265500,265572
265499,265569
265498,265568
265497,265567
265496,265566
265495,265565
265494,265564
265493,265563
265492,265562
265491,265561
265489,265560
265488,265558
265487,265557
265485,265554
265484,265553
265483,265550
265482,265549
265481,265547
265480,265546
265457,265462
265452,265461
265408,265458
265407,265456
265412,265455
265405,265454
265404,265453
265402,265451
265401,265448
265399,265447
265398,265446
265394,265444
265389,265443
265388,265442
265387,265441
265386,265440
265384,265439
265383,265437
265411,265436
265382,265434
265410,265433
265379,265431
265378,265430
265377,265429
265376,265428
265374,265427
265372,265424
265371,265423
265370,265421
265369,265420
265368,265418
265366,265416
265365,265415
265364,265414
265363,265413
265330,265356
265329,265354
265328,265353
265327,265352
265324,265351
265323,265350
265322,265349
265321,265347
265320,265346
265319,265345
265317,265344
265316,265343
265315,265342
265314,265341
265313,265340
265331,265339
265312,265338
265311,265337
265310,265336
265309,265335
265308,265334
265306,265333
265295,265302
265282,265300
265281,265299
265280,265298
265279,265297
265278,265296
265277,265294
265276,265293
265275,265292
265273,265291
265269,265290
265268,265289
265267,265288
265266,265287
265265,265286
265264,265285
264539,265272
265246,265256
265226,265255
265224,265254
265212,265253
265185,265251
265177,265248
265176,265247
265175,265243
265174,265242
265173,265241
265172,265239
265171,265238
265170,265237
265169,265236
265168,265234
265166,265233
265165,265232
265163,265230
265161,265228
265160,265227
265159,265225
265156,265222
265155,265221
265154,265220
265153,265219
265151,265218
265150,265217
265149,265215
265148,265214
265147,265213
265144,265211
265143,265209
265139,265208
265138,265207
265137,265206
265135,265204
265134,265203
265133,265202
265132,265201
265131,265199
265130,265198
265128,265197
265127,265195
265126,265194
265121,265193
265120,265192
265179,265191
265119,265190
265118,265189
265117,265188
265116,265187
265115,265186
265114,265184
265113,265183
265111,265182
265054,265145
265050,265093
265044,265092
265040,265091
265004,265089
265003,265088
265002,265087
265000,265086
264999,265085
264998,265084
264997,265083
264996,265082
264995,265081
264994,265080
264992,265079
264990,265078
264989,265077
264987,265076
264986,265075
264985,265074
264983,265073
264982,265072
264981,265071
264980,265070
264979,265069
264978,265068
264977,265067
264976,265066
264975,265065
264974,265064
264973,265063
265005,265060
264971,265059
264970,265058
264967,265057
264966,265056
264965,265055
264964,265053
264963,265052
264962,265049
264961,265048
264960,265047
264959,265046
264957,265043
264956,265042
264955,265041
264954,265039
264953,265038
264952,265037
264951,265036
264950,265035
264949,265034
264948,265033
264947,265032
264946,265031
264945,265030
264944,265029
264943,265028
264941,265027
264940,265026
264939,265025
264938,265023
264937,265022
264936,265021
264935,265020
264934,265018
264933,265017
264932,265016
264931,265015
264930,265014
264927,265013
264926,265008
264923,265007
264858,264907
264844,264906
264843,264905
264834,264903
264833,264902
264832,264901
264837,264900
264831,264899
264830,264897
264829,264896
264828,264895
264827,264894
264826,264893
264825,264892
264824,264891
264823,264890
264822,264889
264821,264888
264820,264885
264819,264884
264818,264883
264817,264882
264816,264881
264814,264880
264813,264879
264812,264878
264811,264877
264809,264876
264808,264875
264805,264874
264804,264873
264803,264872
264836,264871
264800,264870
264798,264869
264794,264868
264793,264867
264789,264866
264787,264865
264786,264864
264785,264863
264784,264862
264783,264861
264782,264860
264781,264859
264779,264857
264777,264856
264776,264855
264775,264854
264773,264852
264772,264851
264771,264850
264770,264849
264769,264848
264835,264847
264766,264845
264747,264754
264742,264753
264730,264752
264723,264751
264701,264749
264700,264748
264698,264746
264694,264745
264693,264744
264691,264743
264687,264741
264686,264740
264683,264739
264682,264738
264681,264736
264680,264735
264679,264734
264678,264733
264677,264732
264676,264731
264675,264729
264674,264728
264673,264727
264672,264726
264671,264725
264670,264724
264668,264722
264667,264721
264666,264720
264665,264718
264664,264717
264663,264716
264662,264715
264661,264714
264660,264712
264659,264711
264658,264710
264657,264709
264655,264708
264654,264706
264653,264705
264641,264645
264638,264644
264628,264643
264627,264640
264626,264639
264630,264637
264622,264636
264621,264635
264620,264634
264619,264633
264618,264632
264617,264631
264529,264613
264590,264612
264589,264611
264588,264610
264587,264609
264586,264608
264584,264607
264581,264606
264580,264605
264579,264604
264577,264603
264576,264601
264574,264600
264573,264599
264572,264598
264570,264597
264569,264596
264558,264564
264521,264560
264520,264559
264518,264557
264516,264556
264515,264555
264513,264554
264512,264553
264511,264551
264510,264550
264509,264549
264508,264548
264507,264547
264506,264546
264505,264545
264503,264544
264502,264542
264501,264541
264499,264540
264496,264538
264495,264537
264494,264536
264493,264535
264492,264534
264491,264533
264490,264532
264489,264531
264488,264530
264487,264528
264486,264527
264485,264524
264446,264474
264444,264473
264443,264472
264441,264471
264440,264470
264439,264469
264438,264468
264436,264467
264435,264465
264434,264464
264433,264463
264432,264462
264431,264461
264430,264460
264429,264459
264428,264457
264427,264456
264426,264455
264425,264454
264423,264453
264422,264452
264421,264451
264420,264450
264418,264449
264401,264412
264395,264411
264372,264410
264354,264407
264353,264405
264351,264403
264350,264402
264349,264400
264348,264399
264347,264398
264346,264397
264345,264396
264344,264394
264343,264393
264342,264392
264340,264391
264339,264390
264338,264389
264337,264388
264336,264387
264335,264386
264334,264385
264333,264384
264331,264383
264329,264382
264328,264381
264327,264380
264326,264379
264322,264378
264321,264377
264319,264375
264318,264374
264317,264373
264314,264370
264313,264369
264356,264368
264312,264367
264311,264366
264310,264364
264308,264363
264307,264362
264304,264359
264276,264283
264266,264282
264265,264281
264264,264280
264263,264279
264262,264278
264261,264277
264260,264274
264267,264273
264258,264272
264257,264271
264256,264270
264255,264269
264254,264268
264240,264247
264235,264245
264233,264244
264219,264243
264218,264242
264216,264241
264215,264239
264214,264238
264213,264237
264212,264236
264211,264234
264210,264231
264209,264229
264223,264227
263332,264177
264170,264176
264168,264174
264167,264173
264110,264164
264078,264163
263471,264162
264069,264161
264064,264160
264050,264158
261094,264156
264048,264155
264047,264154
264046,264152
264045,264151
264044,264150
264042,264149
264041,264148
264040,264146
264039,264145
264037,264144
264035,264142
264034,264141
264033,264140
264032,264138
264030,264137
259494,264136
264027,264135
264025,264134
264024,264132
264022,264131
264020,264130
264019,264128
264018,264127
264017,264126
264016,264125
264015,264124
264014,264123
261042,264122
264011,264121
264010,264120
264009,264119
264008,264118
264007,264117
264006,264116
264003,264115
264002,264114
264000,264113
263999,264112
263998,264111
263997,264109
263996,264108
263995,264107
263994,264105
263993,264104
263992,264103
263991,264102
263990,264101
263989,264099
263984,264098
263983,264097
263981,264095
263980,264094
263979,264093
263978,264092
263977,264091
264055,264090
263976,264089
263974,264088
263973,264087
263972,264086
263971,264085
263970,264084
263969,264083
263968,264082
263967,264080
264054,264079
263966,264077
263965,264076
263964,264075
263963,264074
263961,264073
263960,264072
263957,264071
263956,264070
264053,264068
263953,264065
263952,264063
263951,264062
263948,264061
263947,264059
263946,264058
263945,264057
261003,264036
259556,264028
260986,264023
258149,263982
260938,263975
259517,263955
263919,263920
263897,263918
263896,263917
262927,263916
263895,263915
263893,263914
263890,263913
263889,263912
263887,263911
263886,263910
263885,263909
263884,263908
262267,263907
263882,263906
263881,263905
263899,263904
263879,263903
263878,263902
263877,263901
263876,263900
259562,263898
263829,263892
263857,263870
263852,263869
263844,263868
263836,263867
263815,263865
263805,263863
263780,263861
263779,263860
263775,263858
263774,263856
263773,263855
263772,263854
263771,263853
263770,263851
263781,263850
263769,263849
263767,263848
263766,263846
263765,263845
263764,263843
263763,263842
263762,263841
263760,263838
263759,263837
263758,263835
263757,263834
263756,263833
263755,263832
263754,263830
263753,263828
263752,263827
263751,263826
263750,263825
263749,263824
259095,263823
263748,263820
263747,263819
263746,263818
263745,263817
263744,263816
263742,263814
263741,263813
263740,263812
263736,263811
263570,263810
263735,263809
263733,263807
263732,263806
263731,263804
263730,263803
258718,263801
263729,263800
263728,263799
263726,263798
263725,263797
263724,263796
263723,263795
263722,263794
263720,263793
263719,263792
263718,263790
263717,263789
263716,263788
263715,263787
263714,263786
262399,263727
263683,263697
263661,263696
263650,263695
263641,263694
263619,263693
263614,263691
263613,263690
263612,263689
263610,263688
263609,263686
263608,263685
263607,263684
263606,263682
263605,263681
263602,263679
263601,263678
263600,263677
263598,263676
263596,263674
263594,263673
263593,263672
263592,263671
263591,263670
263590,263669
263589,263668
263588,263666
263586,263665
263584,263663
263583,263662
263582,263660
263581,263659
263579,263658
263577,263657
263576,263655
263575,263654
263574,263653
263572,263652
263569,263651
263568,263649
263566,263648
263563,263646
263561,263645
263560,263644
263558,263643
263557,263642
263556,263640
263555,263639
263554,263638
263553,263637
263552,263636
263551,263635
263549,263632
263548,263630
263546,263629
263545,263628
263541,263626
263540,263625
263539,263624
263538,263623
263537,263622
263536,263620
263535,263618
263533,263617
259003,263544
262372,263534
263509,263519
263508,263518
263507,263517
263506,263516
263505,263515
263502,263513
263501,263511
263500,263510
263476,263498
263453,263495
263452,263494
263451,263493
263450,263492
263449,263491
263448,263490
263446,263489
263445,263488
263444,263487
263443,263486
263441,263485
263439,263484
263438,263483
263435,263482
263434,263481
263433,263480
263432,263479
263431,263478
263430,263475
263429,263474
263428,263473
263427,263472
263425,263470
263423,263468
263422,263467
263421,263465
263420,263463
263419,263462
263417,263461
263416,263459
263415,263458
263414,263457
263397,263409
263395,263408
263394,263407
263393,263406
263392,263405
263391,263403
263390,263402
263389,263401
263388,263400
263386,263399
263373,263382
263372,263381
263371,263380
263370,263378
263369,263377
263368,263375
263336,263366
263334,263365
263333,263364
263331,263362
263330,263359
263328,263358
263325,263357
263323,263355
263322,263354
263320,263352
263318,263351
263317,263350
263316,263349
263315,263348
263313,263346
263312,263345
263311,263344
263310,263343
263309,263342
263307,263341
263305,263339
260346,263324
263274,263292
263269,263291
263268,263290
