Dupe 1,Dupe 2
249484,249489
249480,249487
249273,249465
249445,249456
249443,249455
249440,249454
249438,249453
249437,249452
249432,249451
249417,249450
249406,249408
249394,249398
249382,249396
249379,249395
249372,249393
249365,249392
249359,249391
249358,249390
249103,249361
249347,249349
249346,249348
249325,249345
249324,249344
249323,249343
249300,249313
249298,249312
249296,249311
249291,249310
249289,249309
249285,249306
249281,249304
249254,249301
249244,249299
249241,249297
249212,249294
249201,249293
249200,249292
249193,249290
249186,249286
249177,249284
249168,249283
249142,249280
249131,249275
249129,249274
249093,249094
249079,249086
249077,249085
249063,249083
249051,249058
249044,249057
249043,249056
249028,249036
249015,249032
249012,249031
249007,249029
248997,249027
248990,249026
248987,249025
248984,249024
248980,249023
248978,249022
248977,249021
248976,249020
248970,249019
248940,248947
248939,248946
248937,248945
248933,248944
248917,248931
248916,248929
248909,248925
248886,248919
248871,248915
248852,248912
248849,248911
248811,248905
248546,248862
248785,248786
248774,248784
248771,248783
248766,248768
248758,248767
248727,248730
248709,248726
248688,248699
248675,248678
248673,248677
248661,248674
248657,248671
248651,248670
248649,248669
248632,248639
248613,248631
248609,248630
248608,248629
248606,248628
248596,248627
248595,248625
248584,248624
248583,248623
248582,248622
248581,248621
248552,248567
248549,248566
248547,248565
248544,248562
248530,248556
248517,248553
248515,248551
248511,248550
248509,248548
248502,248545
248486,248543
248478,248540
248476,248539
248470,248538
248469,248537
248457,248535
248456,248534
248451,248533
248449,248532
248440,248531
248414,248418
248413,248417
248408,248416
248390,248395
248383,248392
248380,248391
248369,248373
248362,248371
248360,248370
248356,248368
248346,248366
248336,248338
248334,248337
248323,248327
248299,248322
248293,248321
248291,248320
248287,248319
248264,248267
248256,248263
248253,248262
248227,248243
248209,248220
248205,248219
248204,248218
248198,248217
248195,248216
248160,248163
248159,248162
248144,248150
248132,248133
248125,248126
248118,248124
248108,248109
248090,248093
248079,248092
248078,248091
248047,248053
248041,248052
248040,248051
248038,248050
248034,248049
248011,248022
248009,248021
247992,247993
247986,247987
247968,247979
247948,247954
247945,247952
247943,247951
247927,247947
247917,247919
247908,247911
247885,247894
247883,247893
247878,247892
247845,247851
247844,247850
247842,247849
247829,247848
247827,247847
247819,247846
247812,247843
247799,247807
247798,247805
247792,247804
247786,247802
247775,247800
247773,247797
247770,247796
247748,247791
247744,247788
247742,247787
247713,247720
247703,247706
247701,247704
247655,247662
247652,247661
247641,247647
247627,247632
247624,247631
247580,247615
247574,247614
247610,247613
247602,247612
247599,247607
247598,247606
247581,247601
247579,247600
247570,247596
247565,247595
247559,247594
247556,247593
247554,247592
247544,247591
247536,247589
247516,247520
247510,247518
247507,247517
247487,247492
247486,247491
247478,247490
247458,247465
247452,247464
247430,247438
247424,247437
247419,247436
247406,247413
247394,247412
247390,247411
247388,247410
247387,247409
247386,247408
247372,247407
247366,247405
247359,247403
247357,247402
247356,247401
247353,247400
247336,247338
247333,247337
247330,247331
247301,247323
247300,247322
247297,247321
247293,247319
247283,247318
247282,247317
247278,247316
246654,247275
246650,247272
247264,247266
247256,247261
247255,247260
247253,247259
247251,247258
247250,247257
247233,247245
247227,247244
247196,247238
247194,247237
247193,247236
247188,247235
247182,247234
247169,247232
247165,247231
247145,247228
247143,247226
247139,247225
247137,247224
247134,247223
247133,247222
247132,247221
247093,247100
247091,247099
247083,247085
247062,247067
247061,247066
247054,247065
247039,247063
247033,247060
247016,247059
247015,247058
247014,247057
247010,247055
246997,247052
246989,247051
246974,246975
246966,246970
246964,246969
246953,246955
246929,246945
246923,246944
246922,246943
246440,246924
246912,246917
246908,246915
246903,246904
246872,246891
246864,246887
246853,246886
246850,246885
246846,246884
246837,246883
246824,246830
246823,246829
246822,246828
246816,246825
246787,246792
246778,246786
246770,246784
246769,246783
246764,246782
246740,246752
246718,246751
246717,246750
246705,246747
246671,246675
246665,246673
246637,246639
246614,246635
246613,246634
246604,246605
246589,246598
246559,246573
246558,246571
246537,246567
246535,246566
246514,246557
246509,246556
246508,246555
246497,246553
246484,246552
246479,246551
246439,246441
246432,246434
246430,246433
246356,246428
246352,246427
246424,246426
246264,246425
246414,246422
246407,246420
246384,246419
246383,246418
246382,246417
246380,246415
246377,246413
246376,246412
246375,246411
246374,246410
246372,246409
246371,246408
246370,246406
246369,246405
246367,246403
246366,246401
246365,246400
246362,246399
246361,246398
246360,246397
246359,246396
246358,246395
246357,246393
246355,246392
246385,246391
246354,246390
246353,246389
246351,246387
246194,246347
246338,246346
246322,246345
246313,246344
246312,246343
246311,246342
246310,246341
246309,246340
246308,246339
246307,246337
246306,246335
246315,246334
246304,246333
246303,246332
246302,246331
246300,246330
246299,246329
246298,246328
246297,246327
246296,246326
246294,246325
246293,246324
246292,246323
246289,246321
246288,246320
246287,246319
246283,246318
246282,246317
246278,246280
246275,246279
246274,246277
246273,246276
246247,246269
246246,246267
246245,246266
246243,246263
246242,246262
246241,246261
246239,246260
246238,246259
246236,246258
246235,246257
246234,246256
246233,246255
246231,246252
246230,246251
246229,246250
246228,246249
246226,246248
246212,246225
246211,246224
246210,246223
246209,246222
246208,246221
246207,246219
246205,246217
246204,246216
246200,246215
246198,246214
246189,246196
246183,246195
246182,246193
246181,246192
246180,246191
246179,246190
246184,246188
246176,246187
246175,246185
246168,246170
246165,246166
246162,246163
246157,246160
246151,246159
246149,246158
246148,246156
246147,246155
246146,246154
246145,246153
246144,246152
246140,246142
246139,246141
246113,246134
246111,246133
246109,246132
246107,246131
246106,246130
246105,246129
246103,246128
246102,246127
246100,246126
246099,246125
246098,246124
246097,246123
246095,246122
246093,246121
246114,246120
246092,246119
246091,246117
246090,246116
246088,246115
246086,246087
246083,246084
246080,246082
246078,246081
246064,246076
246061,246075
246060,246073
246059,246072
246058,246070
246057,246069
246056,246068
246055,246067
246054,246066
246053,246063
246047,246051
246046,246050
246045,246049
246044,246048
246038,246042
246035,246040
246031,246033
246028,246030
246009,246023
246007,246022
246006,246021
246004,246020
246003,246019
246002,246018
246000,246017
245999,246015
245998,246014
245997,246013
245991,245992
245987,245990
245986,245989
245974,245983
245973,245982
245951,245978
245950,245977
245948,245976
245947,245975
245946,245972
245945,245971
245944,245970
245943,245969
245942,245967
245938,245966
245936,245965
245935,245964
245934,245963
245933,245962
245931,245961
245930,245960
245929,245959
245928,245958
245926,245957
245915,245916
245900,245910
245897,245907
245896,245905
245895,245904
245894,245903
245893,245902
245892,245901
245889,245890
245886,245887
245884,245885
245878,245883
245875,245882
245874,245881
243982,245880
245873,245879
245866,245868
245865,245867
245860,245862
245859,245861
245855,245857
245854,245856
245841,245853
245842,245852
245840,245851
245837,245849
245836,245848
245834,245846
245832,245845
245831,245844
245826,245827
245819,245825
245810,245823
245808,245821
245807,245820
245806,245818
245812,245817
245805,245816
245804,245815
245803,245814
245802,245813
245798,245799
245795,245796
245790,245793
245775,245792
245772,245789
245771,245788
245770,245787
245769,245786
245768,245784
245767,245783
245764,245781
245763,245779
245761,245778
245760,245777
245751,245754
245750,245753
245748,245749
245746,245747
245728,245745
245724,245744
245723,245743
245722,245742
245721,245741
245720,245739
245718,245738
245717,245737
245725,245735
245714,245734
245713,245732
245712,245731
245711,245730
245710,245729
245709,245727
245704,245706
245703,245705
245686,245700
245675,245698
245668,245696
245667,245695
245666,245694
245664,245693
245663,245692
245662,245691
245660,245689
245659,245688
245658,245687
245657,245684
245656,245683
245655,245682
245654,245681
245653,245680
245652,245678
245651,245677
245650,245676
245649,245674
245647,245672
245646,245671
245638,245640
245637,245639
245630,245636
245629,245634
245628,245633
245623,245627
245620,245626
245619,245625
245618,245624
245617,245622
245616,245621
245613,245614
245607,245612
245606,245611
245602,245610
245601,245609
245600,245608
245577,245594
245574,245592
245573,245591
245572,245590
245571,245589
245570,245588
245569,245587
245568,245586
245567,245585
245566,245584
245564,245582
245576,245581
245561,245578
244773,245565
245554,245555
245550,245552
245284,245551
245377,245546
245448,245545
245542,245544
245529,245541
245526,245540
245525,245539
245330,245537
245524,245536
245523,245535
245522,245534
245521,245533
245220,245532
245520,245531
245519,245530
245181,245528
245486,245527
245511,245517
245507,245516
245419,245515
245504,245513
245503,245512
245509,245510
245493,245499
245467,245497
245461,245495
245431,245492
245427,245491
245425,245490
245424,245489
245423,245488
245422,245487
245421,245485
245418,245484
245417,245483
245415,245482
245414,245480
245413,245479
245412,245478
245411,245477
245410,245476
245409,245475
245408,245474
245407,245472
245406,245471
245405,245470
245402,245469
245400,245468
245399,245466
245398,245465
245397,245464
245396,245463
245395,245462
245394,245459
245393,245457
245391,245454
245390,245453
245388,245452
245387,245451
245386,245449
245385,245446
245384,245445
245383,245443
245382,245442
245381,245441
245380,245440
245379,245439
245378,245438
245376,245437
245375,245436
245373,245435
245347,245362
245346,245361
245345,245360
245344,245359
245343,245358
245342,245357
245340,245356
245339,245355
245338,245354
245337,245353
245335,245352
245334,245351
245333,245350
245332,245349
245320,245331
245265,245328
245264,245327
245263,245326
245262,245325
245260,245324
245259,245323
245258,245322
245257,245321
245256,245319
245255,245318
245253,245317
245252,245316
245250,245315
245249,245314
245248,245313
245247,245312
245244,245310
245242,245308
245239,245307
245238,245306
245237,245304
244671,245303
245235,245302
245234,245301
245233,245300
245232,245299
245231,245298
245230,245297
245229,245296
244946,245293
245227,245292
245226,245291
245225,245290
245224,245289
245223,245288
245222,245287
245221,245286
245219,245285
245217,245283
245216,245282
245215,245281
245214,245278
245212,245277
245211,245276
245210,245275
245208,245274
245205,245273
245203,245272
245202,245271
245199,245270
244510,245200
245184,245188
245165,245187
245156,245185
245155,245183
245154,245182
245152,245180
245151,245179
245150,245178
245149,245177
245148,245176
245147,245175
245146,245174
245145,245173
245144,245172
245157,245171
245142,245170
245141,245169
245140,245168
245139,245167
245136,245166
245134,245164
245130,245163
245127,245162
245126,245161
245125,245159
245118,245121
245117,245120
245115,245116
245107,245114
245106,245113
245102,245111
245108,245110
245101,245109
245097,245098
245095,245096
245089,245093
245088,245092
245087,245091
245086,245090
245080,245083
245079,245081
245074,245077
245073,245076
245072,245075
245066,245069
245065,245068
245064,245067
245062,245063
245060,245061
245058,245059
245056,245057
245054,245055
245051,245053
245050,245052
245048,245049
245046,245047
245033,245043
245032,245042
245030,245041
245029,245040
245028,245039
245027,245038
245026,245037
245025,245036
245024,245035
245023,245034
245020,245021
245016,245019
245015,245018
245013,245017
245002,245011
245001,245010
245000,245009
244999,245008
244998,245007
244997,245005
244996,245004
244983,244995
244970,244994
244964,244993
244963,244992
244962,244991
244961,244990
244960,244989
244959,244988
244958,244987
244957,244986
244956,244985
244955,244984
244954,244982
244953,244981
244952,244980
244951,244979
244950,244978
244949,244977
244948,244976
244947,244975
244945,244974
244944,244973
244943,244972
244942,244971
244940,244968
244939,244967
244938,244966
244930,244934
244929,244933
244928,244932
244927,244931
244922,244926
244921,244925
244920,244924
244919,244923
244917,244918
244915,244916
244905,244912
244904,244911
244902,244910
244901,244909
244900,244908
244899,244907
244885,244898
244884,244897
244883,244896
244878,244892
244875,244891
244873,244890
244872,244889
244871,244887
244869,244886
244814,244870
244857,244867
244856,244866
244854,244864
244853,244862
244852,244861
244851,244860
244845,244848
244844,244847
244842,244846
244838,244840
244837,244839
244821,244836
244820,244835
244810,244833
244809,244832
244808,244830
244807,244829
244806,244828
244805,244827
244804,244826
244812,244825
244803,244824
244802,244823
244801,244822
244799,244819
244798,244816
244797,244815
244781,244796
244764,244794
244763,244793
244762,244790
244761,244789
244760,244787
244759,244786
244758,244785
244757,244784
244756,244783
244754,244779
244753,244778
244752,244777
244751,244776
244750,244775
244749,244774
244748,244772
244745,244770
244744,244769
244743,244768
244741,244767
244740,244766
244739,244765
244731,244732
244710,244727
244705,244726
244702,244725
244697,244724
244696,244723
244695,244722
244693,244721
244691,244719
244690,244717
244688,244716
244687,244715
244686,244712
244685,244711
244684,244709
244682,244707
244680,244704
244679,244703
244678,244701
244673,244675
244672,244674
244668,244670
244667,244669
244664,244665
244660,244663
244659,244662
244653,244657
244652,244656
244651,244655
244650,244654
244646,244647
244642,244644
244641,244643
244638,244639
244632,244637
244630,244636
244629,244635
244628,244634
244627,244633
244625,244631
244619,244622
244615,244616
244609,244613
244608,244612
244607,244611
244606,244610
244601,244602
244597,244600
244596,244599
244595,244598
244587,244589
244576,244585
244575,244583
244574,244582
244573,244581
244572,244580
244571,244579
244568,244578
244566,244567
244550,244564
244549,244563
244548,244562
244547,244560
244546,244559
244544,244558
244543,244557
244542,244556
244541,244555
244540,244553
244539,244552
244534,244536
244533,244535
244528,244532
244527,244531
244523,244526
244521,244525
244520,244524
244519,244522
244507,244514
244504,244512
244502,244511
247291,244498
244492,244497
243076,244496
244490,244495
244489,244494
244486,244487
244479,244485
244477,244483
244476,244482
244475,244481
244474,244480
244473,244478
244471,244472
244469,244470
244466,244468
244462,244465
244461,244464
244460,244463
244458,244459
244451,244457
244449,244456
244448,244455
244447,244454
244446,244453
244441,244444
244440,244443
244439,244442
244435,244436
244421,244433
244418,244432
244417,244431
244416,244430
244415,244429
244414,244428
244413,244427
244412,244425
244411,244424
244260,244423
244410,244422
244314,244420
244390,244409
244389,244408
244388,244407
244387,244406
244386,244405
244385,244404
244384,244403
244383,244402
244382,244401
244379,244399
244378,244398
244377,244397
244376,244396
244375,244395
244374,244392
244373,244391
244364,244367
244347,244366
244344,244365
244342,244363
244341,244362
244340,244361
244339,244360
244338,244359
244337,244358
244336,244357
244335,244356
244333,244354
244332,244352
244331,244351
244330,244350
244328,244349
244312,244325
244304,244324
244299,244323
244293,244322
244287,244321
244285,244319
244284,244318
244283,244316
244282,244313
244280,244311
244279,244310
244277,244309
244276,244306
244275,244303
244274,244302
244273,244301
244272,244300
244270,244297
244269,244296
244266,244294
244264,244291
244261,244290
244259,244289
244257,244288
244249,244250
244247,244248
244237,244241
244227,244235
244224,244234
244225,244232
244221,244231
244219,244230
244218,244229
244217,244226
244211,244215
244210,244214
244209,244213
244208,244212
244123,244207
244205,244206
244196,244204
244195,244203
244194,244202
244192,244201
244190,244200
244188,244189
244186,244187
244184,244185
244181,244182
244170,244180
244169,244179
244168,244178
244171,244177
244166,244175
244165,244174
244164,244173
244163,244172
244158,244159
244155,244157
244154,244156
244144,244152
244143,244151
244142,244150
244141,244149
244140,244148
244139,244147
244138,244146
244137,244145
244132,244134
244129,244131
244125,244126
243435,244124
244119,244122
244118,244121
244117,244120
244098,244116
244097,244115
244096,244114
244094,244112
244093,244111
244092,244110
244091,244109
244090,244108
244089,244106
244088,244105
244087,244104
244086,244103
244084,244102
244079,244081
244078,244080
244056,244077
244054,244076
244053,244075
244051,244074
244050,244073
244048,244072
244046,244071
244045,244070
244044,244069
244043,244068
244041,244067
244039,244065
244037,244064
244036,244063
244035,244061
244034,244060
244024,244026
244023,244025
244021,244022
244019,244020
244017,244018
244015,244016
244013,244014
244011,244012
244009,244010
244007,244008
244004,244005
243998,244001
243997,244000
243983,243990
243981,243989
243980,243988
243979,243987
243978,243986
243977,243985
243975,243984
243971,243973
243970,243972
243966,243968
243959,243963
243949,243962
243948,243961
243946,243958
243945,243957
243944,243956
243943,243955
243942,243954
243941,243953
243940,243952
243939,243951
243938,243950
243932,243933
243929,243931
243917,243928
243916,243927
243915,243926
243914,243925
243913,243924
243912,243923
243911,243922
243910,243921
243909,243919
243908,243918
243905,243906
243903,243904
243897,243900
243896,243899
243894,243895
243892,243893
243887,243889
243886,243888
243883,243884
243879,243882
243878,243880
243874,243877
243872,243876
243871,243875
243870,243873
243865,243866
243863,243864
243860,243861
243852,243859
243842,243858
243841,243857
243840,243856
243839,243855
243837,243854
243834,243850
243833,243849
243832,243848
243830,243847
243829,243846
243843,243845
243826,243844
243821,243823
243807,243818
243811,243817
243806,243816
243805,243815
243804,243814
243803,243813
243802,243812
243797,243800
243796,243799
243792,243795
243790,243794
243780,243788
243779,243787
243778,243785
243777,243784
243776,243783
243775,243782
243774,243781
243720,243772
243767,243771
243766,243770
243765,243769
243763,243768
243759,243760
243755,243758
243754,243757
243752,243756
243748,243751
243747,243750
243746,243749
243741,243744
243740,243743
243736,243738
243734,243735
243728,243732
243722,243731
243721,243730
243719,243729
243718,243727
243717,243725
243716,243723
243710,243713
243708,243712
243706,243711
243700,243704
243699,243703
243698,243702
243697,243701
243693,243694
243683,243692
243680,243690
243679,243689
243678,243688
243677,243686
243676,243685
243670,243674
243659,243673
243658,243672
243657,243669
243655,243668
243653,243667
243652,243666
243651,243665
243650,243664
243649,243663
243648,243662
243647,243661
243636,243644
243635,243643
243633,243642
243631,243641
243629,243640
243628,243639
243627,243638
243618,243624
243615,243622
243614,243621
243613,243620
243605,243610
243596,243608
243594,243607
243593,243606
243592,243603
243591,243602
243590,243601
243586,243600
243589,243599
243579,243597
243575,243595
243581,243588
243573,243587
243556,243585
243554,243583
243552,243582
243544,243580
243543,243578
243540,243577
243539,243574
243538,243572
243537,243571
243536,243570
243535,243568
243534,243567
243533,243566
243532,243565
243531,243564
243530,243563
243529,243562
243528,243561
243506,243560
243527,243559
243526,243558
243525,243557
243524,243555
243523,243553
243522,243550
243520,243549
243519,243548
243518,243547
243516,243517
243513,243515
243507,243511
243508,243510
243503,243504
243499,243501
243487,243498
243486,243497
243485,243496
243484,243495
243491,243494
243483,243493
243482,243492
243477,243479
243475,243478
243473,243474
243470,243471
243468,243469
243466,243467
243454,243465
243453,243464
243452,243463
243451,243462
243450,243460
243449,243459
243448,243458
243447,243457
243445,243456
243444,243455
243439,243440
243436,243437
243430,243434
243429,243433
243431,243432
243427,243428
243425,243426
243422,243423
243411,243420
243410,243419
243409,243418
243408,243417
243407,243416
243413,243415
243406,243414
243402,243403
243400,243401
243396,243398
243389,243391
243388,243390
243384,243386
243383,243385
243379,243381
243373,243374
243368,243372
243366,243370
243365,243369
243363,243367
243359,243362
243358,243361
243347,243355
243345,243354
243343,243353
243341,243352
243340,243351
243339,243350
243337,243349
243336,243348
243313,243333
243311,243331
243310,243330
243309,243329
243308,243328
243307,243327
243306,243326
243305,243325
243304,243324
243302,243323
243301,243322
243300,243320
243298,243319
243297,243318
243296,243317
243288,243290
242954,243289
243270,243287
243269,243286
243268,243285
243267,243284
243266,243283
243264,243281
243263,243280
243261,243279
243260,243278
243258,243275
243257,243274
243255,243273
243224,243249
243222,243248
243215,243247
243214,243246
243213,243245
243212,243243
243211,243242
243210,243241
243208,243237
243207,243236
243206,243234
243205,243233
243203,243232
243201,243231
243200,243230
243199,243229
243198,243227
243197,243226
243194,243225
243192,243223
243191,243221
243189,243216
243186,243188
243185,243187
243182,243184
243181,243183
243162,243178
243161,243177
243160,243176
243159,243175
243157,243174
243156,243173
243155,243172
243153,243171
243151,243170
243149,243169
243148,243168
243147,243167
243146,243165
243145,243164
243139,243141
243138,243140
243132,243137
243130,243136
243129,243135
243128,243134
243122,243126
243121,243125
243120,243124
243119,243123
243114,243118
243110,243117
243109,243115
243108,243113
243107,243112
243106,243111
243100,243103
243101,243102
243095,243097
243094,243096
243082,243093
243081,243092
243080,243090
243079,243089
243078,243088
243077,243087
243083,243086
243075,243084
243065,243068
243064,243067
243063,243066
243057,243060
243056,243059
243055,243058
243053,243054
243043,243050
243042,243049
243041,243048
243039,243047
243038,243046
243037,243045
243036,243044
243034,243035
243030,243033
243029,243032
243027,243028
243023,243026
243021,243025
243020,243024
243012,243018
243011,243017
243009,243016
243008,243015
243006,243014
243005,243013
242997,243004
242996,243003
242993,243002
242979,243001
242974,243000
242945,242999
242937,242995
242936,242994
242934,242992
242932,242991
242931,242988
242930,242987
242929,242986
242928,242985
242927,242984
242926,242983
242923,242982
242922,242981
242921,242980
242919,242978
242918,242977
242917,242976
242916,242975
242915,242973
242914,242972
242912,242970
242910,242968
242909,242967
242908,242966
242906,242965
242905,242964
242904,242963
242903,242962
242902,242961
242901,242960
242900,242958
242899,242957
242898,242955
242896,242953
242895,242951
242894,242950
242893,242949
242892,242948
242891,242946
242890,242944
242889,242943
242888,242942
242938,242941
242887,242940
242876,242877
242874,242875
242872,242873
242864,242866
242862,242863
242852,242859
242845,242858
242844,242857
242843,242856
242842,242855
242840,242854
242839,242853
242838,242851
242837,242850
242836,242849
242835,242848
242833,242847
242832,242846
242820,242829
242819,242828
242817,242827
242816,242826
242815,242825
242814,242823
242813,242822
242811,242821
242804,242806
242802,242805
242797,242799
242796,242798
242794,242795
242791,242792
242785,242789
242784,242788
242782,242787
242777,242781
242776,242780
242770,242775
242769,242774
242768,242773
242766,242772
242765,242771
242760,242762
242759,242761
242753,242758
242752,242757
242751,242756
242750,242755
242749,242754
242747,242748
242741,242745
242740,242744
242739,242743
242738,242742
242735,242737
242730,242734
242728,242732
242725,242731
242724,242729
242722,242723
242720,242721
242716,242719
242711,242713
242708,242709
242700,242707
242699,242706
242698,242704
242697,242702
242692,242693
242686,242691
242674,242689
242672,242688
242664,242687
242666,242685
242662,242683
242661,242682
242660,242681
242659,242680
242658,242679
242657,242678
242656,242677
242665,242676
242654,242675
242653,242673
242652,242671
242651,242670
242650,242669
242648,242668
242647,242667
242644,242646
242641,242642
242637,242638
242635,242636
242626,242632
242624,242629
242623,242628
242622,242627
242619,242621
242616,242620
242612,242614
242609,242611
241238,242610
242605,242608
242602,242603
242600,242601
242594,242599
242591,242598
242590,242596
242593,242595
242586,242587
242581,242584
242580,242582
242572,242579
242570,242578
242569,242577
242568,242576
242567,242574
242563,242564
242561,242562
242556,242560
242555,242559
242553,242558
242549,242551
242543,242546
242542,242545
242541,242544
242535,242540
242534,242539
242533,242538
242532,242537
242528,242529
242480,242527
242525,242526
242505,242522
242487,242521
242486,242520
242485,242519
242484,242518
242483,242517
242482,242516
242481,242515
242479,242514
242477,242513
242476,242512
242475,242511
242474,242510
242473,242508
242472,242507
242471,242506
242469,242504
242468,242503
242467,242502
242465,242500
242464,242499
242463,242498
242462,242496
242461,242495
242460,242493
242458,242459
242450,242453
242449,242452
242447,242451
242446,242448
242431,242444
242426,242443
242409,242442
242408,242441
242407,242440
242406,242439
242405,242438
242404,242436
242403,242435
242402,242434
242399,242433
242398,242432
242396,242430
242395,242429
242394,242428
242393,242425
241542,242424
242392,242423
242391,242422
242390,242421
242388,242420
242387,242419
241297,242418
242384,242416
242383,242415
242382,242414
242381,242413
242380,242412
242379,242411
242378,242410
242360,242365
242358,242363
242357,242362
242344,242354
241719,242352
242342,242351
242341,242350
242340,242349
242339,242348
242338,242347
242337,242346
242336,242345
242305,242333
242297,242332
242273,242331
242271,242330
242268,242328
242267,242327
242266,242325
242265,242324
242263,242322
242262,242321
242261,242320
242260,242318
242259,242317
242258,242316
242257,242315
242255,242314
242254,242313
242253,242312
242252,242311
242250,242309
242249,242308
242248,242307
242247,242306
242246,242303
242244,242301
242243,242300
242242,242299
242241,242296
242240,242295
242239,242294
242238,242293
242234,242290
242233,242289
242232,242288
242231,242287
242230,242286
242229,242285
242228,242284
242227,242280
242226,242279
242224,242278
242223,242277
242222,242276
242221,242275
242220,242274
242218,242272
242217,242270
242186,242200
242184,242199
242177,242198
242170,242197
242169,242196
242168,242195
242167,242194
242166,242193
242165,242192
242164,242191
242163,242190
242162,242189
242161,242188
242160,242187
242159,242185
242158,242183
242156,242182
242154,242181
242152,242180
242151,242179
242150,242176
242149,242175
242148,242173
242147,242172
241827,242157
242141,242143
242140,242142
242126,242134
242114,242133
242110,242132
242109,242131
242107,242130
242106,242129
242105,242128
242104,242127
242103,242125
242102,242124
242101,242123
242100,242122
242099,242120
242098,242119
242097,242118
242096,242117
242095,242116
242093,242115
242092,242113
242090,242112
242089,242111
242070,242083
242069,242082
242067,242081
242066,242080
242064,242079
242063,242077
242062,242076
242061,242075
242060,242074
242059,242073
242058,242072
241976,242057
242045,242054
242044,242053
242043,242052
242042,242051
242046,242050
242041,242049
242040,242048
242028,242036
242019,242035
242018,242034
242017,242033
242015,242032
242013,242030
242012,242029
242011,242027
242010,242026
242009,242024
242008,242023
242007,242022
241979,242001
241956,241999
241955,241998
241954,241997
241953,241996
241952,241995
241951,241994
241950,241993
241948,241992
241947,241991
241946,241990
241944,241989
241943,241988
241942,241987
241941,241986
241940,241985
241939,241984
241938,241983
241937,241982
241936,241981
241935,241980
241932,241978
241929,241977
241689,241975
241928,241974
241927,241973
241926,241972
241924,241971
241922,241970
241920,241969
241919,241968
241918,241967
241917,241965
241916,241963
241915,241962
241913,241961
241912,241960
241911,241958
241876,241897
241875,241896
241872,241895
241871,241894
241870,241893
241869,241892
241868,241891
241867,241890
241866,241889
241865,241888
241864,241887
241863,241886
241862,241885
241526,241884
241860,241883
241859,241882
241857,241881
241856,241880
241855,241879
241854,241878
241782,241873
241844,241848
241843,241847
241842,241846
241840,241845
241820,241838
241819,241837
241818,241836
241817,241834
241816,241833
241815,241832
241814,241831
241813,241830
241812,241829
241811,241828
241810,241826
241809,241824
241821,241823
241807,241822
241789,241802
241778,241801
241770,241800
241764,241799
241737,241796
241728,241794
241727,241792
241725,241791
241731,241790
241722,241787
241556,241786
241721,241785
241720,241784
241730,241783
241718,241781
241457,241779
241717,241777
241716,241776
241715,241775
241714,241774
241713,241773
241711,241772
241710,241771
241709,241769
241708,241768
241703,241767
241701,241766
241699,241762
241698,241759
241695,241758
240981,241757
241693,241756
241692,241755
241691,241754
241690,241753
241687,241752
241686,241751
241685,241750
241684,241749
241681,241747
241678,241746
241677,241745
241676,241743
241675,241742
241674,241741
241673,241740
241672,241739
241671,241738
241670,241736
240750,241696
241646,241651
241530,241650
241645,241649
241644,241647
241640,241643
241639,241642
241638,241641
241632,241634
241631,241633
241595,241628
241588,241625
241582,241624
241577,241623
241570,241622
241567,241621
241566,241620
241565,241619
241564,241617
241563,241616
241560,241614
241559,241613
241557,241612
241555,241611
241554,241609
241553,241608
241552,241607
241551,241606
241550,241605
241549,241604
241548,241603
241547,241602
241545,241601
241544,241599
241543,241597
241541,241594
241449,241593
241540,241592
241539,241591
241538,241590
241537,241589
241535,241587
241534,241586
241533,241585
241532,241584
241531,241583
241527,241581
241525,241580
241524,241579
241523,241578
241522,241576
241568,241575
241521,241574
241520,241573
241518,241572
241517,241571
241469,241505
241467,241504
241466,241503
241465,241502
241464,241501
241463,241500
241462,241499
241461,241498
241460,241497
241459,241496
241458,241494
241456,241493
241455,241492
241454,241491
241453,241490
241452,241488
241451,241487
241450,241486
241448,241485
241447,241484
241446,241483
241445,241481
241444,241480
241443,241479
241442,241478
241441,241477
241439,241476
241438,241475
241437,241474
241436,241473
241435,241472
241434,241471
241433,241470
241420,241427
241418,241426
241417,241425
241414,241423
241413,241422
241409,241410
241407,241408
241405,241406
241396,241401
241394,241400
241392,241393
241389,241391
241388,241390
241384,241386
241383,241385
241380,241382
241379,241381
241375,241377
241374,241376
241366,241371
241365,241369
241364,241368
241363,241367
241352,241361
241350,241360
241346,241359
241338,241358
241337,241357
241336,241356
241335,241355
241339,241354
241334,241353
241332,241351
241331,241349
241330,241348
241329,241347
241328,241345
241327,241344
241326,241342
241325,241341
241324,241340
241316,241322
241315,241321
241317,241318
241307,241313
241306,241312
241305,241311
241304,241310
241301,241309
241298,241299
241293,241296
241291,241295
241290,241294
241267,241287
241266,241286
241265,241285
241264,241284
241263,241282
241262,241281
241260,241280
241259,241278
241258,241277
241257,241276
241256,241273
241255,241272
241254,241271
241253,241269
241247,241249
241246,241248
241240,241245
241239,241244
241236,241243
241235,241242
241234,241241
241229,241231
241227,241230
241223,241224
241201,241222
241200,241219
241199,241218
241196,241217
241195,241216
241193,241215
241192,241214
241191,241212
241190,241211
241202,241210
241187,241209
241186,241208
241185,241207
241184,241206
241183,241205
241181,241204
241180,241203
241175,241176
241171,241172
241169,241170
241164,241166
241161,241163
241160,241162
241157,241158
241152,241156
241149,241155
241147,241154
241146,241153
241144,241151
241143,241150
241131,241141
241120,241140
241119,241139
241118,241138
241116,241136
241115,241135
