Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Deutsche Boerse Group,www.deutsche-boerse.com,,>$1 Billion,10K-50K,Financial Services : Financial Services Other,,,233 S Wacker Dr Ste 2455,,Chicago,United States,IL,60606,312.544.1300,,Deutsche Boerse Group is one of the leading companies in Financial Services industry. Deutsche Boerse Group is based in Chicago; IL. You can find more information on Deutsche Boerse Group at www.deutsche-boerse.com, ,,,
First National Bank Group,www.webfnb.com,,>$1 Billion,250-1000,Financial Services : Financial Services Other,,,100 W Cano St,,Edinburg,United States,TX,78539,956.380.8500,,First National Bank Group is one of the leading companies in Financial Services industry. First National Bank Group is based in Edinburg; TX. You can find more information on First National Bank Group at www.webfnb.com, ,,,
Leonard Green & Partners ,www.leonardgreen.com,,>$1 Billion,25-100,Financial Services : Financial Services Other,,,11111 Santa Monica Blvd Ste 2000,,Los Angeles,United States,CA,90025,310.954.0444,,Leonard Green & Partners; L.P. is one of the leading companies in Financial Services industry. Leonard Green & Partners; L.P. is based in Los Angeles; CA. You can find more information on Leonard Green & Partners; L.P. at www.leonardgreen.com, ,,,
Winthrop-University Hospital,www.winthrop.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,259 E 2nd St,,Mineola,United States,NY,11501,516.663.0333,,Winthrop-University Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Winthrop-University Hospital is based in Mineola; NY. You can find more information on Winthrop-University Hospital at www.winthrop.org, ,,,
Huntington Hospital,www.hunthosp.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,270 Park Ave,,Huntington,United States,NY,11743,631.351.2000,,Huntington Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Huntington Hospital is based in Huntington; NY. You can find more information on Huntington Hospital at www.hunthosp.org, ,,,
St. Clair Health System,www.stclair.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1000 Bower Hill Rd,,Pittsburgh,United States,PA,15243,412.942.4000,,St. Clair Health System is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. St. Clair Health System is based in Pittsburgh; PA. You can find more information on St. Clair Health System at www.stclair.org, ,,,
Doylestown Hospital,www.dh.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,595 W State St,,Doylestown,United States,PA,18901,215.345.2200,,Doylestown Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Doylestown Hospital is based in Doylestown; PA. You can find more information on Doylestown Hospital at www.dh.org, ,,,
Healthcare Services Group ,www.hcsgcorp.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,3220 Tillman Dr Ste 300,,Bensalem,United States,PA,19020,215.639.4274,,Healthcare Services Group; Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Healthcare Services Group; Inc. is based in Bensalem; PA. You can find more information on Healthcare Services Group; Inc. at www.hcsgcorp.com, ,,,
Keystone Mercy Health Plan,www.kmhp.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,200 Stevens Dr Ste 100,,Philadelphia,United States,PA,19113,215.937.8000,,Keystone Mercy Health Plan is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Keystone Mercy Health Plan is based in Philadelphia; PA. You can find more information on Keystone Mercy Health Plan at www.kmhp.com, ,,,
Arrow International (Teleflex Incorporated),www.arrowintl.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2400 Bernville Rd,,Reading,United States,PA,19605,610.378.0136,,Arrow International (Teleflex Incorporated) is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Arrow International (Teleflex Incorporated) is based in Reading; PA. You can find more information on Arrow International (Teleflex Incorporated) at www.arrowintl.com, ,,,
Suburban Hospital,www.suburbanhospital.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,8600 Old Georgetown Rd,,Bethesda,United States,MD,20814,301.896.3100,,Suburban Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Suburban Hospital is based in Bethesda; MD. You can find more information on Suburban Hospital at www.suburbanhospital.org, ,,,
Patheon Pharmaceuticals ,www.patheon.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,4721 Emperor Blvd Ste 200,,Durham,United States,NC,27703,919.226.3200,,Patheon Pharmaceuticals Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Patheon Pharmaceuticals Inc. is based in Durham; NC. You can find more information on Patheon Pharmaceuticals Inc. at www.patheon.com, ,,,
New Hanover Regional Medical Center,www.nhrmc.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2131 S 17th St,,Wilmington,United States,NC,28401,910.343.7000,,New Hanover Regional Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. New Hanover Regional Medical Center is based in Wilmington; NC. You can find more information on New Hanover Regional Medical Center at www.nhrmc.org, ,,,
Britthaven,www.britthaven.com,,$500M-1 Billion,250-1000,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1435 Us Highway 258 N,,Kinston,United States,NC,28504,252.523.9094,,Britthaven is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Britthaven is based in Kinston; NC. You can find more information on Britthaven at www.britthaven.com, ,,,
Floyd Medical Center,www.floydmed.org,,$500M-1 Billion,10K-50K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,304 Turner Mccall Blvd SW,,Rome,United States,GA,30165,706.509.5000,,Floyd Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Floyd Medical Center is based in Rome; GA. You can find more information on Floyd Medical Center at www.floydmed.org, ,,,
South Georgia Medical Center,www.sgmc.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2906 N Patterson St,,Valdosta,United States,GA,31602,229.333.1000,,South Georgia Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. South Georgia Medical Center is based in Valdosta; GA. You can find more information on South Georgia Medical Center at www.sgmc.org, ,,,
Rotech Healthcare ,www.rotech.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2600 Technology Dr Ste 300,,Orlando,United States,FL,32804,407.822.4600,,Rotech Healthcare Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Rotech Healthcare Inc. is based in Orlando; FL. You can find more information on Rotech Healthcare Inc. at www.rotech.com, ,,,
Lakeland Regional Medical Center,www.lrmc.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1324 Lakeland Hills Blvd,,Lakeland,United States,FL,33805,863.687.1100,,Lakeland Regional Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Lakeland Regional Medical Center is based in Lakeland; FL. You can find more information on Lakeland Regional Medical Center at www.lrmc.com, ,,,
Dialysis Clinic ,www.dciinc.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1633 Church St Ste 500,,Nashville,United States,TN,37203,615.327.3061,,Dialysis Clinic; Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Dialysis Clinic; Inc. is based in Nashville; TN. You can find more information on Dialysis Clinic; Inc. at www.dciinc.org, ,,,
Forrest General Hospital,www.forrestgeneral.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,6051 U S Highway 49,,Hattiesburg,United States,MS,39401,601.288.7000,,Forrest General Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Forrest General Hospital is based in Hattiesburg; MS. You can find more information on Forrest General Hospital at www.forrestgeneral.com, ,,,
Extendicare Health Service ,www.extendicare.com,,$500M-1 Billion,10K-50K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,111 W Michigan St 53203,,Milwaukee,United States,WI,53203,414.908.8000,,Extendicare Health Service Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Extendicare Health Service Inc. is based in Milwaukee; WI. You can find more information on Extendicare Health Service Inc. at www.extendicare.com, ,,,
Meriter Health Services,www.meriter.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,202 S Park St,,Madison,United States,WI,53715,608.267.6000,,Meriter Health Services is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Meriter Health Services is based in Madison; WI. You can find more information on Meriter Health Services at www.meriter.com, ,,,
Blessing Hospital,www.blessinghospital.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,927 Broadway St Ste 101,,Quincy,United States,IL,62301,217.223.1200,,Blessing Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Blessing Hospital is based in Quincy; IL. You can find more information on Blessing Hospital at www.blessinghospital.com, ,,,
Stormont-Vail HealthCare,www.stormontvail.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1500 SW 10th Ave,,Topeka,United States,KS,66604,785.354.6000,,Stormont-Vail HealthCare is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Stormont-Vail HealthCare is based in Topeka; KS. You can find more information on Stormont-Vail HealthCare at www.stormontvail.org, ,,,
Valley Baptist Health System,www.valleybaptist.net,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2101 Pease St,,Harlingen,United States,TX,78550,956.389.1100,,Valley Baptist Health System is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Valley Baptist Health System is based in Harlingen; TX. You can find more information on Valley Baptist Health System at www.valleybaptist.net, ,,,
Abrazo Health Care,www.abrazohealth.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,8620 N 22nd Ave,,Phoenix,United States,AZ,85021,602.258.5111,,Abrazo Health Care is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Abrazo Health Care is based in Phoenix; AZ. You can find more information on Abrazo Health Care at www.abrazohealth.com, ,,,
Downey Regional Medical Center ,www.drmci.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,11500 Brookshire Ave,,Downey,United States,CA,90241,562.904.5000,,Downey Regional Medical Center; Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Downey Regional Medical Center; Inc. is based in Downey; CA. You can find more information on Downey Regional Medical Center; Inc. at www.drmci.org, ,,,
ResMed ,www.resmed.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,9001 Spectrum Center Blvd,,San Diego,United States,CA,92123,858.836.5000,,ResMed; Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. ResMed; Inc. is based in San Diego; CA. You can find more information on ResMed; Inc. at www.resmed.com, ,,,
Washington Hospital Healthcare System,www.whhs.com,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2000 Mowry Ave,,Fremont,United States,CA,94538,510.797.1111,,Washington Hospital Healthcare System is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Washington Hospital Healthcare System is based in Fremont; CA. You can find more information on Washington Hospital Healthcare System at www.whhs.com, ,,,
Marshall Medical Center,www.marshallmedical.org,,$500M-1 Billion,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1100 Marshall Way,,Placerville,United States,CA,95667,530.622.1441,,Marshall Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Marshall Medical Center is based in Placerville; CA. You can find more information on Marshall Medical Center at www.marshallmedical.org, ,,,
Patterson Veterinary Supply ,www.webstervet.com,,$250-500 Million,250-1000,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,137 Barnum Rd,,Devens,United States,MA,'01434,978.353.6000,,Patterson Veterinary Supply; Inc is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Patterson Veterinary Supply; Inc is based in Devens; MA. You can find more information on Patterson Veterinary Supply; Inc at www.webstervet.com, ,,,
South Shore Hospital,www.sshosp.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,55 Fogg Rd,,South Weymouth,United States,MA,'02190,781.624.8000,,South Shore Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. South Shore Hospital is based in South Weymouth; MA. You can find more information on South Shore Hospital at www.sshosp.org, ,,,
Eastern Connecticut Health Network ,www.echn.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,71 Haynes St,,Manchester,United States,CT,'06040,860.646.1222,,Eastern Connecticut Health Network; Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Eastern Connecticut Health Network; Inc. is based in Manchester; CT. You can find more information on Eastern Connecticut Health Network; Inc. at www.echn.org, ,,,
Princeton HealthCare System ,www.princetonhcs.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1 Plainsboro Rd,,Plainsboro,United States,NJ,'08536,866.460.4776,,Princeton HealthCare System; Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Princeton HealthCare System; Inc. is based in Plainsboro; NJ. You can find more information on Princeton HealthCare System; Inc. at www.princetonhcs.org, ,,,
Kolmar Laboratories Inc,www.kolmar.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,20 W King St,,Port Jervis,United States,NY,12771,845.856.5311,,Kolmar Laboratories Inc is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Kolmar Laboratories Inc is based in Port Jervis; NY. You can find more information on Kolmar Laboratories Inc at www.kolmar.com, ,,,
St. Joseph's Hospital & Health Center,www.sjhsyr.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,301 Prospect Ave,,Syracuse,United States,NY,13203,315.448.5111,,St. Joseph's Hospital & Health Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. St. Joseph's Hospital & Health Center is based in Syracuse; NY. You can find more information on St. Joseph's Hospital & Health Center at www.sjhsyr.org, ,,,
Unity Health System,www.unityhealth.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,89 Genesee St,,Rochester,United States,NY,14611,585.723.7000,,Unity Health System is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Unity Health System is based in Rochester; NY. You can find more information on Unity Health System at www.unityhealth.org, ,,,
Meadville Medical Center,www.mmchs.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,751 Liberty St,,Meadville,United States,PA,16335,814.333.5000,,Meadville Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Meadville Medical Center is based in Meadville; PA. You can find more information on Meadville Medical Center at www.mmchs.org, ,,,
Summit Health,www.summithealth.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,501 E Main St,,Waynesboro,United States,PA,17268,717.765.4000,,Summit Health is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Summit Health is based in Waynesboro; PA. You can find more information on Summit Health at www.summithealth.org, ,,,
Evangelical Community Hospital,www.evanhospital.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1 Hospital Dr,,Lewisburg,United States,PA,17837,570.522.2000,,Evangelical Community Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Evangelical Community Hospital is based in Lewisburg; PA. You can find more information on Evangelical Community Hospital at www.evanhospital.com, ,,,
Howard County General Hospital,www.hcgh.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,5755 Cedar Ln,,Columbia,United States,MD,21044,410.740.7890,,Howard County General Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Howard County General Hospital is based in Columbia; MD. You can find more information on Howard County General Hospital at www.hcgh.org, ,,,
Greater Baltimore Medical Center Healthcare,www.gbmc.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,6701 N Charles St,,Towson,United States,MD,21204,443.849.2000,,Greater Baltimore Medical Center Healthcare is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Greater Baltimore Medical Center Healthcare is based in Towson; MD. You can find more information on Greater Baltimore Medical Center Healthcare at www.gbmc.org, ,,,
Kennedy Krieger Institute ,www.kennedykrieger.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,707 N Broadway,,Baltimore,United States,MD,21205,443.923.9200,,Kennedy Krieger Institute; Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Kennedy Krieger Institute; Inc. is based in Baltimore; MD. You can find more information on Kennedy Krieger Institute; Inc. at www.kennedykrieger.org, ,,,
Frederick Memorial Healthcare System,www.fmh.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,400 W 7th St,,Frederick,United States,MD,21701,240.566.3300,,Frederick Memorial Healthcare System is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Frederick Memorial Healthcare System is based in Frederick; MD. You can find more information on Frederick Memorial Healthcare System at www.fmh.org, ,,,
Southern Regional Health System,www.southernregional.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,11 Upper Riverdale Rd SW,,Riverdale,United States,GA,30274,770.991.8000,,Southern Regional Health System is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Southern Regional Health System is based in Riverdale; GA. You can find more information on Southern Regional Health System at www.southernregional.org, ,,,
Bert Fish Medical Center,www.bertfish.com,,$250-500 Million,250-1000,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,401 Palmetto St,,New Smyrna Beach,United States,FL,32168,386.424.5000,,Bert Fish Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Bert Fish Medical Center is based in New Smyrna Beach; FL. You can find more information on Bert Fish Medical Center at www.bertfish.com, ,,,
Parrish Medical Center,www.parrishmed.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,951 N Washington Ave,,Titusville,United States,FL,32796,321.268.6111,,Parrish Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Parrish Medical Center is based in Titusville; FL. You can find more information on Parrish Medical Center at www.parrishmed.com, ,,,
Transitions Optical ,www.transitions.com,,$250-500 Million,250-1000,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,9251 Belcher Rd N,,Pinellas Park,United States,FL,33782,727.545.0400,,Transitions Optical; Inc is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Transitions Optical; Inc is based in Pinellas Park; FL. You can find more information on Transitions Optical; Inc at www.transitions.com, ,,,
Southeast Alabama Medical Center,www.samc.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1108 Ross Clark Cir,,Dothan,United States,AL,36301,334.793.8111,,Southeast Alabama Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Southeast Alabama Medical Center is based in Dothan; AL. You can find more information on Southeast Alabama Medical Center at www.samc.org, ,,,
Erlanger Health System,www.erlanger.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,975 E 3rd St,,Chattanooga,United States,TN,37403,423.778.7000,,Erlanger Health System is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Erlanger Health System is based in Chattanooga; TN. You can find more information on Erlanger Health System at www.erlanger.org, ,,,
Memorial Hospital and Health Care Center,www.mhhcc.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,800 W 9th St,,Jasper,United States,IN,47546,812.482.2345,,Memorial Hospital and Health Care Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Memorial Hospital and Health Care Center is based in Jasper; IN. You can find more information on Memorial Hospital and Health Care Center at www.mhhcc.org, ,,,
Monroe Clinic & Hospital,www.monroeclinic.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,515 22nd Ave,,Monroe,United States,WI,53566,608.324.1000,,Monroe Clinic & Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Monroe Clinic & Hospital is based in Monroe; WI. You can find more information on Monroe Clinic & Hospital at www.monroeclinic.org, ,,,
American Medical Systems ,www.americanmedicalsystems.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,10700 Bren Rd W,,Minnetonka,United States,MN,55343,952.930.6000,,American Medical Systems; Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. American Medical Systems; Inc. is based in Minnetonka; MN. You can find more information on American Medical Systems; Inc. at www.americanmedicalsystems.com, ,,,
Trinity Health; North Dakota,www.trinityhealth.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,PO BOX 5020,,Minot,United States,ND,58702,701.857.5000,,Trinity Health; North Dakota is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Trinity Health; North Dakota is based in Minot; ND. You can find more information on Trinity Health; North Dakota at www.trinityhealth.org, ,,,
Kalispell Regional Medical Center,www.krmc.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,310 Sunnyview Ln,,Kalispell,United States,MT,59901,406.752.5111,,Kalispell Regional Medical Center is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Kalispell Regional Medical Center is based in Kalispell; MT. You can find more information on Kalispell Regional Medical Center at www.krmc.org, ,,,
Leica Microsystems ,www.leica-microsystems.com,,$250-500 Million,250-1000,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,1700 Leider Ln,,Buffalo Grove,United States,IL,60089,800.248.0123,,Leica Microsystems Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Leica Microsystems Inc. is based in Buffalo Grove; IL. You can find more information on Leica Microsystems Inc. at www.leica-microsystems.com, ,,,
Elmhurst Memorial Healthcare,www.emhc.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,155 E Brush Hill Rd,,Elmhurst,United States,IL,60126,331.221.1000,,Elmhurst Memorial Healthcare is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Elmhurst Memorial Healthcare is based in Elmhurst; IL. You can find more information on Elmhurst Memorial Healthcare at www.emhc.org, ,,,
St. John's Hospital,www.st-johns.org,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,800 E Carpenter St,,Springfield,United States,IL,62769,217.544.6464,,St. John's Hospital is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. St. John's Hospital is based in Springfield; IL. You can find more information on St. John's Hospital at www.st-johns.org, ,,,
St. Luke's Hospital - Missouri,www.stlukes-stl.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,232 S Woods Mill Rd,,Chesterfield,United States,MO,63017,314.434.1500,,St. Luke's Hospital - Missouri is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. St. Luke's Hospital - Missouri is based in Chesterfield; MO. You can find more information on St. Luke's Hospital - Missouri at www.stlukes-stl.com, ,,,
Willis-Knighton Health System,www.wkhs.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,2600 Greenwood Rd,,Shreveport,United States,LA,71103,318.212.4000,,Willis-Knighton Health System is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Willis-Knighton Health System is based in Shreveport; LA. You can find more information on Willis-Knighton Health System at www.wkhs.com, ,,,
LifeCare Hospitals,www.lifecare-hospitals.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,5340 Legacy Dr Ste 150,,Plano,United States,TX,75024,469.241.2100,,LifeCare Hospitals is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. LifeCare Hospitals is based in Plano; TX. You can find more information on LifeCare Hospitals at www.lifecare-hospitals.com, ,,,
EmCare Holdings ,www.emcare.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,13737 Noel Rd Suite 1600,,Dallas,United States,TX,75240,214.712.2000,,EmCare Holdings Inc. is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. EmCare Holdings Inc. is based in Dallas; TX. You can find more information on EmCare Holdings Inc. at www.emcare.com, ,,,
Rural/Metro Corporation,www.rmetro.com,,$250-500 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,9221 E Via De Ventura,,Scottsdale,United States,AZ,85258,480.606.3886,,Rural/Metro Corporation is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Rural/Metro Corporation is based in Scottsdale; AZ. You can find more information on Rural/Metro Corporation at www.rmetro.com, ,,,
